,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",110859,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"Kem Kan Eg Ringe (feat. Store P & Lars Vaular)",Kygo,106389,https://open.spotify.com/track/5CR8jioIWEB0yaS4Ap2mz5
3,"bad guy","Billie Eilish",86021,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,HALLO,Isah,83337,https://open.spotify.com/track/1WjLQsbfei4kk9OaVxtfIB
5,"Jeg Vil Ikke Leve",TIX,80961,https://open.spotify.com/track/3hQZsgkDDPTi3M1vTyif6G
6,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",74144,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
7,Shallow,"Lady Gaga",71986,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"SOS (feat. Aloe Blacc)",Avicii,69170,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
9,"Domen 2019",Soppgirobygget,66662,https://open.spotify.com/track/7cdzfYrqbbMC6auCV0yAQr
10,"Someone You Loved","Lewis Capaldi",63432,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"Helt Ærlig","Morgan Sulele",60154,https://open.spotify.com/track/00NVYE5PrMpR1gVlC8zPZV
12,"The First One","Astrid S",59543,https://open.spotify.com/track/0eQJy4VAW7AkhKIHzXx3jG
13,Heaven,Avicii,59082,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
14,"Kind Of Love","Rat City",58859,https://open.spotify.com/track/0Tv9DumSM7K9v4EME1XdsC
15,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",58781,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
16,"On My Way","Alan Walker",58395,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
17,Insomnia,Daya,58093,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj
18,"Not Ok",Kygo,57698,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
19,"I skyggen (feat. Den nye Mads Hansen)","Bernt Hulsker",56733,https://open.spotify.com/track/24vJxXMDQQfVIMkhaOj5oP
20,"It's You","Ali Gatie",51126,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
21,"You Need To Calm Down","Taylor Swift",50503,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
22,"If I Can't Have You","Shawn Mendes",49928,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
23,"Trenger en mann","Staysman & Lazz",49658,https://open.spotify.com/track/3ILRzR8SwJajRjrcySym2F
24,"So Am I","Ava Max",46786,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
25,"Spirit in the Sky",KEiiNO,46775,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K
26,"Call You Mine","The Chainsmokers",44288,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
27,"Rescue Me",OneRepublic,43868,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
28,"The London (feat. J. Cole & Travis Scott)","Young Thug",43703,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
29,"Sing It With Me","JP Cooper",43649,https://open.spotify.com/track/60DwQiwwglVkTkTwDTTEId
30,"Money In The Grave (Drake ft. Rick Ross)",Drake,42424,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
31,"Always Remember Us This Way","Lady Gaga",42286,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
32,"Never Really Over","Katy Perry",41384,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
33,"Million Lights",Raaban,40586,https://open.spotify.com/track/2neq77lIMkitQwBwy1EDng
34,STFU,"Julie Bergan",40308,https://open.spotify.com/track/4MY1amv4MW0wyH5vqB89vk
35,Power,Ruben,38489,https://open.spotify.com/track/7yuWNNEypticZS0yPAMPt9
36,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",38102,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
37,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,36706,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
38,"Old Town Road","Lil Nas X",36686,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
39,Arcade,"Duncan Laurence",36653,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
40,"when the party's over","Billie Eilish",36047,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
41,Shallow,KEiiNO,35291,https://open.spotify.com/track/7pQOZcGfNoBSXtboKH91AI
42,"Sweet but Psycho","Ava Max",35098,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
43,"Don't Call Me Up",Mabel,35081,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
44,"Do It",Broiler,34737,https://open.spotify.com/track/0pvt5LnzUhcwpc8c2RDL1w
45,"Raske Briller","Nicolay Ramm",33624,https://open.spotify.com/track/5lwU311GwiiWBhcXrdy1R4
46,"Love You Right",Madden,33599,https://open.spotify.com/track/0eOK06PrPsSJ9rswCHaC50
47,"No Guidance (feat. Drake)","Chris Brown",33451,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
48,Sucker,"Jonas Brothers",32932,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
49,EARFQUAKE,"Tyler, The Creator",31952,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
50,"Be Alright","Dean Lewis",30551,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
51,"Piece Of Your Heart",MEDUZA,27390,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
52,Obsessed,Dynoro,24003,https://open.spotify.com/track/7p4tetW3qNwSCz92PLGJg5
53,"Go Loko (feat. Tyga, Jon Z)",YG,23950,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
54,Gutta,"Yung Potato",23919,https://open.spotify.com/track/0THmdEWKzbaJh4LU43fSh2
55,"bury a friend","Billie Eilish",23330,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
56,"Lay By Me",Ruben,23283,https://open.spotify.com/track/5xQ1yxKzTuPcSNO9FP0lNS
57,"All Around The World (La La La)",R3HAB,23143,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
58,"Vi Kanke Være Venner","Unge Ferrari",22986,https://open.spotify.com/track/0S0n02HdUboPxJSpDtOqS5
59,Sixteen,"Ellie Goulding",22906,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
60,"Don't Give Up On Me Now (with Julie Bergan)",R3HAB,22491,https://open.spotify.com/track/7tt4N08BjjK3CcLJIK9cIg
61,Ritual,Tiësto,22260,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
62,"Mad Love",Mabel,22122,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
63,"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,21968,https://open.spotify.com/track/1yfyIdEw5U2bD5I6gxQCxW
64,"Are You Lonely (feat. ISÁK)","Steve Aoki",21797,https://open.spotify.com/track/52EB2Gk1nkxZmbomJOXUde
65,"lovely (with Khalid)","Billie Eilish",21386,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
66,Soldi,Mahmood,21312,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
67,"Pop Out (feat. Lil Tjay)","Polo G",21262,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
68,Ransom,"Lil Tecca",20809,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
69,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",20800,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
70,"BlimE - Mer Enn God Nok","Stina Talling",20577,https://open.spotify.com/track/6ryHadRaTz0Xzcc01pPaeF
71,"Fire On Fire - From ""Watership Down""","Sam Smith",20271,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
72,"Dance Monkey","Tones And I",20249,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
73,"SAS PLUS / SAS PUSSY",Karpe,20191,https://open.spotify.com/track/1atrCmFrGEN5QvjoEWFRHo
74,"Diamond Heart","Alan Walker",20071,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
75,"Con Calma","Daddy Yankee",19480,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
76,Balkong,"Unge Ferrari",19056,https://open.spotify.com/track/6sWtJNUxC5SYEKQ0zFGeNT
77,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",19027,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
78,"Let Me Down Slowly","Alec Benjamin",18951,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
