,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Money In The Grave (Drake ft. Rick Ross)",Drake,381535,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",196005,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",194149,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,"bad guy","Billie Eilish",188168,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,"You Need To Calm Down","Taylor Swift",166618,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
6,"No Guidance (feat. Drake)","Chris Brown",163155,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
7,"The London (feat. J. Cole & Travis Scott)","Young Thug",144337,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
8,Ransom,"Lil Tecca",141663,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
9,"If I Can't Have You","Shawn Mendes",127523,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
10,Omertà,Drake,123958,https://open.spotify.com/track/3kCwyvhvVTyehIzYN2I0nF
11,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",118766,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
12,"Never Really Over","Katy Perry",118311,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
13,"Pop Out (feat. Lil Tjay)","Polo G",115875,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
14,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",112476,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
15,"Go Loko (feat. Tyga, Jon Z)",YG,105935,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
16,Sucker,"Jonas Brothers",105771,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
17,"Truth Hurts",Lizzo,102339,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
18,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",99318,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
19,Wow.,"Post Malone",98040,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
20,EARFQUAKE,"Tyler, The Creator",96254,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
21,"Call You Mine","The Chainsmokers",94695,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
22,Suge,DaBaby,94271,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
23,"Old Town Road","Lil Nas X",94260,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
24,"Talk (feat. Disclosure)",Khalid,89430,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
25,"It's You","Ali Gatie",88383,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
26,"SOS (feat. Aloe Blacc)",Avicii,84467,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
27,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",84405,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
28,"Only Human","Jonas Brothers",83385,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
29,Heaven,Avicii,82014,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
30,"Someone You Loved","Lewis Capaldi",82001,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,"MIDDLE CHILD","J. Cole",80957,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
32,"7 rings","Ariana Grande",79958,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
33,"Going Bad (feat. Drake)","Meek Mill",79902,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
34,"Pure Water (with Migos)",Mustard,79021,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
35,Shallow,"Lady Gaga",75602,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
36,"Rescue Me",OneRepublic,74459,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
37,Isis,"Joyner Lucas",73083,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
38,"Eastside (with Halsey & Khalid)","benny blanco",72253,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
39,"Mother's Daughter","Miley Cyrus",68025,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
40,"when the party's over","Billie Eilish",67246,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
41,Happier,Marshmello,66177,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
42,Sanctuary,Joji,65781,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
43,"SICKO MODE","Travis Scott",65637,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
44,"Focus (feat. 21 Savage)",Bazzi,65132,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu
45,"Dancing With A Stranger (with Normani)","Sam Smith",65058,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
46,"Homicide (feat. Eminem)",Logic,64219,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
47,"bury a friend","Billie Eilish",63611,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
48,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",63316,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
49,"Haute (feat. J Balvin & Chris Brown)",Tyga,60943,https://open.spotify.com/track/1jlnBQGP2DtSEhMgQaz7a7
50,"Sanguine Paradise","Lil Uzi Vert",60272,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
51,Easier,"5 Seconds of Summer",59126,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
52,"Con Calma","Daddy Yankee",58521,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
53,Better,Khalid,56686,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
54,"Without Me",Halsey,56417,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
55,"Look Back at It","A Boogie Wit da Hoodie",56076,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
56,Paradise,Bazzi,55836,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
57,"Here With Me",Marshmello,55484,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
58,"Murder On My Mind","YNW Melly",55117,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
59,"Sweet but Psycho","Ava Max",55112,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
60,"lovely (with Khalid)","Billie Eilish",54681,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
61,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",53361,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
62,"Love Me Less (feat. Quinn XCII)",MAX,53113,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
63,"Lucid Dreams","Juice WRLD",53108,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
64,"Better Now","Post Malone",53072,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
65,"i'm so tired...",Lauv,52852,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
66,"High Hopes","Panic! At The Disco",52843,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
67,"Tap (feat. Meek Mill)",NAV,52334,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
68,"Taste (feat. Offset)",Tyga,51241,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
69,Youngblood,"5 Seconds of Summer",51206,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
70,"break up with your girlfriend, i'm bored","Ariana Grande",50953,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
71,"Broke Leg (with Quavo & Tyga)","Tory Lanez",50869,https://open.spotify.com/track/5CKtlUULFD5aPVX4PL02H6
72,"The Git Up","Blanco Brown",50128,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
73,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",49855,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
74,Nonstop,Drake,49653,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
75,"wish you were gay","Billie Eilish",49110,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
76,"Be Alright","Dean Lewis",47883,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
