,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",43282,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",39325,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,23085,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",23003,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",22237,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,Passionfruit,Drake,21155,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,Paris,"The Chainsmokers",19121,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
8,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18884,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
9,"Scared to Be Lonely","Martin Garrix",18738,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
10,"That's What I Like","Bruno Mars",18519,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
11,"Olha a Explosão","MC Kevinho",18318,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
12,Believer,"Imagine Dragons",17946,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
13,"Stay (with Alessia Cara)",Zedd,17860,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
14,"You Don't Know Me - Radio Edit","Jax Jones",16497,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
15,"I Feel It Coming","The Weeknd",15246,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
16,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",15237,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
17,"Galway Girl","Ed Sheeran",15223,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
18,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",14899,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
19,"Chantaje (feat. Maluma)",Shakira,14655,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
20,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",14390,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
21,Issues,"Julia Michaels",14128,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
22,Starboy,"The Weeknd",13752,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
