,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Deu Onda","MC G15",612271,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
2,"Hear Me Now",Alok,269574,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
3,"10% - Ao Vivo","Maiara & Maraisa",228307,https://open.spotify.com/track/2wFnRPjuqwNySFiK0Qfg8L
4,"Eu Sei de Cor - Ao Vivo | Acústico","Marília Mendonça",217394,https://open.spotify.com/track/45wqPwIH4A5cr2IyyD4WKf
5,"Meu Coração Deu PT - Ao Vivo","Wesley Safadão",214171,https://open.spotify.com/track/6zCqeUUqLb2CapBmVwAHll
6,"Medo Bobo - Ao Vivo","Maiara & Maraisa",209183,https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs
7,"Sim ou não (participação especial Maluma)",Anitta,192220,https://open.spotify.com/track/4FxumkF81ICxITeqxx4nK9
8,Closer,"The Chainsmokers",190936,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
9,"50 Reais","Naiara Azevedo",185333,https://open.spotify.com/track/2DAGCHu5aoo2FOjmtU9ojo
10,"Infiel - Ao Vivo","Marília Mendonça",183344,https://open.spotify.com/track/38MpAndIjGAyVdcC6npX95
11,"Decide Aí - Na Praia / Ao Vivo","Matheus & Kauan",166355,https://open.spotify.com/track/0jIitZeIQRTaZgFQf2WpGK
12,"Te Assumi Pro Brasil - Ao Vivo","Matheus & Kauan",160261,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT
13,Malandramente,DENNIS,156803,https://open.spotify.com/track/7DRP2VOMpy1rrk3iYFLCW9
14,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",152426,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
15,Starboy,"The Weeknd",152291,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
16,"O Nosso Santo Bateu - Na Praia / Ao Vivo","Matheus & Kauan",151785,https://open.spotify.com/track/6SwI4OplF8m5NH8wHKIps8
17,"Let Me Love You","DJ Snake",151704,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
18,"Eu, Você, O Mar e Ela","Luan Santana",147937,https://open.spotify.com/track/000xYdQfIZ4pDmBGzQalKU
19,"Como Faz Com Ela - Ao Vivo","Marília Mendonça",146556,https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX
20,"E Essa Boca Aí? - Ao Vivo","Bruninho & Davi",143845,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE
21,"Paredes - Ao Vivo","Jorge & Mateus",142894,https://open.spotify.com/track/2GfxgssRHvY1azHtaRqKoK
22,"Como É Que a Gente Fica - Ao Vivo","Henrique & Juliano",141131,https://open.spotify.com/track/41mt7YrfLrIc4EQJZFCJtw
23,"One Dance",Drake,139770,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
24,Tumbalatum,"MC Kevinho",136943,https://open.spotify.com/track/4aAq1afusFG6jRiOSHQZvN
25,"Homem de Família - Ao Vivo","Gusttavo Lima",136816,https://open.spotify.com/track/12wiyBZqQ3mOU7AfygXJCw
26,"Ou Some Ou Soma - Ao Vivo","Jorge & Mateus",134120,https://open.spotify.com/track/3dRBzTOu9polrH9U6Vh2zw
