,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Baby (with J Balvin)","Sfera Ebbasta",304263,https://open.spotify.com/track/4L5ZhW0VJeQ6je2iqvqZ4X
2,"Bottiglie Privè","Sfera Ebbasta",252545,https://open.spotify.com/track/4hExiZDbGdegofpEc9t0Fu
3,"Tik Tok (feat. Marracash & Guè Pequeno)","Sfera Ebbasta",241607,https://open.spotify.com/track/11jGgkrtDbYaKlN0y1nPbC
4,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",225758,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
5,Superclassico,Ernia,205900,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
6,"SLATT (feat. Capo Plaza)",Rondodasosa,200474,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
7,Destri,Gazzelle,197512,https://open.spotify.com/track/0WBg2If3H9nN9RFl2xO2SZ
8,"Cuore Nero - prod. Frenetik&Orang3",Blind,184810,https://open.spotify.com/track/1MGReaXx6mzqSzOpeyhbHD
9,"Hollywood (feat. Diplo)","Sfera Ebbasta",174503,https://open.spotify.com/track/4CvW0iHAs7yJhbpnJ3NSnS
10,"Scooby Doo","Pinguini Tattici Nucleari",173013,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
11,Concedimi,"Matteo Romano",169572,https://open.spotify.com/track/0pFjYM7JdNJhjuooMgesks
12,Problemas,"Paris Boy",169490,https://open.spotify.com/track/2aQJOc2QUTdQl1J2Z9VxYO
13,"Ossigeno (feat. Vegas Jones)",Nitro,168966,https://open.spotify.com/track/03GRTPQ4N97BvCF1lGoIj7
14,"Abracadabra (feat. Future)","Sfera Ebbasta",158717,https://open.spotify.com/track/0lSVjlxmAMSJGFSjVB1FtU
15,"Mood (feat. iann dior)",24kGoldn,150888,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
16,"$€ Freestyle","Sfera Ebbasta",149488,https://open.spotify.com/track/2j9wr1cxfYcMJoANfmoJA9
17,DÁKITI,"Bad Bunny",142423,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
18,"Bella Storia",Fedez,139781,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
19,"Macarena (feat. Offset)","Sfera Ebbasta",137199,https://open.spotify.com/track/1uPPyvMOaaVLnVcwD1Sp0d
