,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Verleden Tijd",Frenna,376859,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
2,Djadja,"Aya Nakamura",188487,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
3,"In My Mind",Dynoro,169621,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
4,"Promises (with Sam Smith)","Calvin Harris",149445,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,Shotgun,"George Ezra",136640,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
6,Capuchon,Frenna,129307,https://open.spotify.com/track/4n95vv8aHIvkLPIElA19C9
7,SLIDE,Caza,127327,https://open.spotify.com/track/0cvgns9yWdycXStdjLzoZT
8,"I Love It (& Lil Pump)","Kanye West",125366,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
9,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,120984,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
10,Rise,"Jonas Blue",118046,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
11,Happier,Marshmello,117706,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,"Be Alright","Dean Lewis",101779,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
13,"wine slow - remix",Idaly,99436,https://open.spotify.com/track/4sfdFMNDcc0Aw9DuwEksAn
14,"LA VIDA LOCA","Jonna Fraser",98765,https://open.spotify.com/track/2tE91SF5e1xY20syeIaKBh
15,"Lief Zoals Je Bent",Maan,97016,https://open.spotify.com/track/2dQRE94tqhBoxpe9tGcRrq
16,"Stap Voor Stap","Kav Verhouzer",95866,https://open.spotify.com/track/11kUvSPQThp2rjB3tAs3W9
17,Natural,"Imagine Dragons",94016,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
18,"lil mama",Idaly,93245,https://open.spotify.com/track/3aMI0cu9YaZfyJTJMS89Ey
19,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",91251,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
20,"High On Life (feat. Bonn)","Martin Garrix",90881,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
21,Microfoon,Lijpe,90514,https://open.spotify.com/track/5LPNjVJ8xwrp9OjWe5dYEU
22,"J'ai Déconné",Latifah,89942,https://open.spotify.com/track/51PcB5453BMTM18V0hru79
23,"Electricity (with Dua Lipa)","Silk City",85338,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
24,"Falling Down - Bonus Track","Lil Peep",85255,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
25,"In My Feelings",Drake,82827,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
26,"Eastside (with Halsey & Khalid)","benny blanco",81390,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
27,"Happy Now",Zedd,81273,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
28,"Lucid Dreams","Juice WRLD",80131,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
29,Drama,Bizzey,80053,https://open.spotify.com/track/7iQKG3ZjRF4EEhUulo514R
30,"Jackie Chan",Tiësto,78676,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
31,Youngblood,"5 Seconds of Summer",73968,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
32,"Lucky You (feat. Joyner Lucas)",Eminem,69939,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
33,"Liefde In De Lucht","Kraantje Pappie",69920,https://open.spotify.com/track/3xbLeZAtP6yVnsgP3EGlie
34,"Solo (feat. Demi Lovato)","Clean Bandit",69292,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
35,"New Light","John Mayer",67212,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
36,"One Kiss (with Dua Lipa)","Calvin Harris",66463,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
37,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",66391,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
38,"Hurt Somebody","Noah Kahan",65614,https://open.spotify.com/track/7apizLyhMRutg3ccXvr2qv
39,"Hoe Je Bent",Broederliefde,65013,https://open.spotify.com/track/2a01mRS1QctP7EvmMFoPee
40,LIT,SBMG,64876,https://open.spotify.com/track/76OfzNtY3nG5hCnh5COSjt
41,Darkside,"Alan Walker",62782,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
42,"Ik Zweer Het Je","Young Ellens",62095,https://open.spotify.com/track/5tyKjCpbeWHXEfXH6bMz0C
43,"Blah Blah Blah","Armin van Buuren",58119,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
44,"My Money (feat. Bokoesam, Bizzey & Dopebwoy)",$hirak,56666,https://open.spotify.com/track/0X46CPFsAMAPobzEgEhQAm
45,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",56415,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
46,"Mag Het ff Lekker Gaan","Sevn Alias",54311,https://open.spotify.com/track/2n7fkh5vi033U3ZIxyqXGx
47,"Body (feat. brando)","Loud Luxury",54186,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
48,Nightvision,Broederliefde,52707,https://open.spotify.com/track/4cHAdwWmhk4muLMNUAKAqg
49,"Omarm Me","Ronnie Flex",51156,https://open.spotify.com/track/1lWBPQBghFHdpLbE6UnNc6
50,"We Can Do Better","Matt Simons",50813,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
51,"No Brainer","DJ Khaled",50596,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
52,breathin,"Ariana Grande",50111,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
53,Better,Khalid,49859,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
54,Maria,Bizzey,49784,https://open.spotify.com/track/6F3KVKjrgcxsSsZyUNuRAA
55,"Hey Meisje",Esko,49007,https://open.spotify.com/track/1c7Kh2uMMxG7k4QqNjjg95
56,"Chemistry (feat. Mula B)",Architrackz,48282,https://open.spotify.com/track/32KaEzzoNXtjTyMT55ZT7y
57,Happier,"Ed Sheeran",46474,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
58,"Girls Like You (feat. Cardi B)","Maroon 5",46442,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
59,"La Cintura","Alvaro Soler",44677,https://open.spotify.com/track/355kY0VYYf2AUOnUsU56Xq
60,"Green & Gold","Lianne La Havas",43611,https://open.spotify.com/track/4HCcvFdHfwR2u3WPPPVRv6
61,"no tears left to cry","Ariana Grande",43274,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
62,"Wasn't Expecting That","Jamie Lawson",42702,https://open.spotify.com/track/2a5VluIESm1JP4Qwvo02H8
63,"Palm Angels (feat. Ronnie Flex)","Jacin Trill",42616,https://open.spotify.com/track/6Lz9hVw8UbvS9wvxdT1S4L
64,SAD!,XXXTENTACION,41582,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
65,"Ocean (feat. Khalid)","Martin Garrix",40730,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
66,"Taste (feat. Offset)",Tyga,39049,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
67,"SICKO MODE","Travis Scott",39002,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
68,Flames,"David Guetta",37895,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
69,"Born To Be Yours",Kygo,37752,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
70,"Back in the Water",HAEVN,37348,https://open.spotify.com/track/4as7596W224f2pZznUhD8v
71,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,37235,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
72,"Space for Two","Mr. Probz",36625,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
73,"Leave a Light On","Tom Walker",36368,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
74,"BEN JE DOWN?","Famke Louise",36197,https://open.spotify.com/track/4kFL3f0dCZS6iLETSu4apY
75,"Big Jet Plane","Angus & Julia Stone",35994,https://open.spotify.com/track/2fbXJ0VpxhW7j0qcg1DnoZ
76,"Niet meer leven","Jacin Trill",35446,https://open.spotify.com/track/1VnCCyTSh0EGqEiD5aUhPb
77,Zoutelande,BLØF,35434,https://open.spotify.com/track/1dCaSvUR92UgJZwmNxnqZV
78,"Beautiful (feat. Camila Cabello)",Bazzi,34919,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
79,"Side Effects (feat. Emily Warren)","The Chainsmokers",34851,https://open.spotify.com/track/5hrXLJJrnKraxRQntH0Vv9
80,"God is a woman","Ariana Grande",34810,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
81,"Better Now","Post Malone",34678,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
82,"Bloom - Bonus Track","The Paper Kites",34426,https://open.spotify.com/track/41yIvlFgvGwxq8qTqAR7eG
83,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,34260,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
84,BUK,ValsBezig,33972,https://open.spotify.com/track/0RyBrDPSh7alcvWdRApQd6
85,"Teach Me How to Dance with You",Causes,33919,https://open.spotify.com/track/5xlkkQzLBXCzjwHEWxYVV4
86,"Say You Won't Let Go","James Arthur",33871,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
87,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",33660,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
88,"Meli Meli (feat. Ronnie Flex)","Ali B",33614,https://open.spotify.com/track/2gRJDJb8aAjAOzSrv1EPMe
89,Easy,Commodores,33215,https://open.spotify.com/track/1JQ6Xm1JrvHfvAqhl5pwaA
90,"Till The Sun Comes Up","Jack and the Weatherman",33024,https://open.spotify.com/track/7IxJ4XaMCSJ0JKBffm54z3
91,L.I.A.B.,"Sevn Alias",32869,https://open.spotify.com/track/2KxIjyw0qrQ2u2TclurJC8
92,Sleeptalking,Nona,32549,https://open.spotify.com/track/08O20R6tg17NIeV7FEVaMo
93,"Eyes Shut","Years & Years",32309,https://open.spotify.com/track/3vx3J3TSgqR6BW4JBXf4Ui
94,"Za3ma (feat. Yung Felix)",DJEZJA,31881,https://open.spotify.com/track/45e88wdmnzQeFdZfA5X4Xi
95,"Wat Van Mij Is (feat. Lijpe)",Bartofso,31707,https://open.spotify.com/track/1VWNeQWEVlOasBWux2G3vM
96,"Therapy (feat. James Newman)","Armin van Buuren",31607,https://open.spotify.com/track/7yN5w9qB7Km1Fqx96ZnG5W
97,Loco,"Yung Felix",31391,https://open.spotify.com/track/0DCxNJg7yquzAHORClrP3e
98,Thunderclouds,Sia,31280,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
99,"I Like It","Cardi B",31237,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
100,Tizora,Broederliefde,31142,https://open.spotify.com/track/6nIFwK2LmLoekOxBJ0SL9R
101,Remedy,Adele,30960,https://open.spotify.com/track/7GgQi7JTG4b6J4iEF4RTjF
102,"I'll Be Around","Yo La Tengo",30882,https://open.spotify.com/track/4I5kQyAYTvwHEIiZIP8B2j
103,"Over And Over Again","Nathan Sykes",30852,https://open.spotify.com/track/26h6qDR3KtieqIWgnveqmC
104,"Extreem (feat. 3robi & Mula B)",Bartofso,30694,https://open.spotify.com/track/5Thqaj7W2YgpWNixvUclH6
105,"Passport Home","JP Cooper",30636,https://open.spotify.com/track/4DzgGTs7eaS6DHHOp1xcyj
106,Killshot,Eminem,30460,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
107,Nicotine,Chef'Special,30403,https://open.spotify.com/track/6yvxKrf9KZLTodXFTBmdR1
108,Dura,"Daddy Yankee",30378,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
109,"Lil Craney","Kraantje Pappie",30202,https://open.spotify.com/track/6mhojtIauujcoXxlGsihh1
110,Copines,"Aya Nakamura",29855,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
111,"No Stylist (feat. Drake)","French Montana",29529,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
112,Friends,"David Benjamin",29445,https://open.spotify.com/track/4XlSTowke4Ul0J9xPGvzuY
113,"Where's My Love",SYML,29414,https://open.spotify.com/track/6H9Bc39zoXOUhzl5QJb3KQ
114,Shutdown,SFB,29356,https://open.spotify.com/track/5e7W7nBD5KG2KHCnazm1Hz
115,"Lost Boy","Ruth B.",29135,https://open.spotify.com/track/0zMzyHAeMvwq5CRstru1Fp
116,Jacin,"Jacin Trill",28919,https://open.spotify.com/track/3yN0eOKfPjUhB9EKgzlwt9
117,Moonlight,XXXTENTACION,28718,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
118,"Shape of You","Ed Sheeran",28446,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
119,"Up We Go",Lights,28272,https://open.spotify.com/track/3hT4aulcGsGrgeoGU0M5Pj
120,"All I Am","Jess Glynne",28212,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
121,"Torn - Bonus Track","James TW",28143,https://open.spotify.com/track/5511Aj0mYSejKP6fplsoRk
