,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,BEBE,6ix9ine,227902,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
2,"Quiere Beber","Anuel AA",208570,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
3,"Vaina Loca",Ozuna,203477,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
4,Hipócrita,"Anuel AA",187804,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
5,"No Es Justo","J Balvin",160588,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
6,"Cuando Te Besé","Becky G",150394,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
7,"Te Boté - Remix","Nio Garcia",125312,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
8,Culpables,"KAROL G",120523,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
9,"No Me Acuerdo",Thalia,115157,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
10,"Sin Pijama","Becky G",115151,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
11,"La player (Bandolera)","Zion & Lennox",106989,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
12,Asesina,Brytiago,105797,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
13,"Toda - Remix","Alex Rose",101112,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
14,"Ya No Tiene Novio","Sebastian Yatra",90439,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
15,"Me Dijeron",Ozuna,80027,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
16,"Duro y Suave","Leslie Grace",79061,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
17,"Mala Mía",Maluma,78448,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
18,"Por Perro","Sebastian Yatra",76120,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
19,"Estamos Bien","Bad Bunny",72107,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
20,"Pensando en Ti","Anuel AA",71032,https://open.spotify.com/track/3aY5VP7fEtVHfEc1o8eRNK
21,"Me Niego (feat. Ozuna & Wisin)",Reik,69626,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
22,"Madura (feat. Bad Bunny)",Cosculluela,69152,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
23,"Chica Paranormal","Paulo Londra",69058,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
24,Unica,Ozuna,68995,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
