,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"São Paulo","Yuri NR5",35108,https://open.spotify.com/track/20cn2KYYgyuxXRC3WynYZn
2,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",31568,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,"Mood (feat. iann dior)",24kGoldn,27272,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,inesquecível,"Giulia Be",27225,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
5,DÁKITI,"Bad Bunny",26454,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
6,Fica,Domingues,24823,https://open.spotify.com/track/5x2NQmYWyqExdyyXjNIWh3
7,"Lonely (with benny blanco)","Justin Bieber",22843,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
8,"What You Know Bout Love","Pop Smoke",20399,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
9,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",19870,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
10,"Te Amo",Calema,19835,https://open.spotify.com/track/5QU2pHpvyaiTZ0E7cJYlq3
11,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",19772,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
12,"Blinding Lights","The Weeknd",19560,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,positions,"Ariana Grande",19069,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
14,Hawái,Maluma,18737,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
15,"Mood Swings (feat. Lil Tjay)","Pop Smoke",18185,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
16,willow,"Taylor Swift",18087,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
17,"Watermelon Sugar","Harry Styles",18016,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
18,Ronaldo,"Chico da Tina",17666,https://open.spotify.com/track/4T4AhK8ENsdc2zB6IzyjsI
