,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Chantaje (feat. Maluma)",Shakira,39602,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
2,"Reggaetón Lento (Bailemos)",CNCO,36580,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
3,Safari,"J Balvin",34236,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
4,"Otra vez (feat. J Balvin)","Zion & Lennox",30781,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
5,"La Bicicleta","Carlos Vives",29298,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
6,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",29033,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
7,"Shaky Shaky","Daddy Yankee",28998,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
8,"Let Me Love You","DJ Snake",23698,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
9,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,23292,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
10,"Andas En Mi Cabeza","Chino & Nacho",22540,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
11,"Dile Que Tu Me Quieres",Ozuna,20913,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
12,"24K Magic","Bruno Mars",19577,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
13,"One Dance",Drake,18808,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
14,Starboy,"The Weeknd",18441,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
15,Traicionera,"Sebastian Yatra",18003,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
16,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,17785,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
17,"Chillax (feat. Ky-Mani Marley)",Farruko,17699,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
18,Closer,"The Chainsmokers",17237,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
19,"Don't Wanna Know","Maroon 5",17040,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
20,"DUELE EL CORAZON (feat. Wisin)","Enrique Iglesias",16097,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
21,"Me llamas (feat. Maluma) - Remix","Piso 21",15975,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
22,"Borro Cassette",Maluma,15963,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
23,"Desde Esa Noche (feat. Maluma)",Thalia,15723,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E
24,"La Gozadera (feat. Marc Anthony)","Gente De Zona",14690,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9
25,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",13443,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
26,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",13359,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
27,"In the Name of Love","Martin Garrix",12985,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
28,"My Way","Calvin Harris",12725,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
29,"Una Cerveza",Rafaga,12090,https://open.spotify.com/track/3LNZSTiwQYL7BnTfHvIOII
30,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,11996,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
31,"Gyal You A Party Animal - Remix","Charly Black",11978,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
32,"No Quiere Enamorarse (Remix) [feat. Daddy Yankee]",Ozuna,11830,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC
33,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",11657,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
34,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",11630,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
35,"Ya Me Enteré (feat. Nicky Jam) - Urban Version",Reik,11431,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F
36,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",11418,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
37,"Hasta el Amanecer","Nicky Jam",11392,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS
38,Vacaciones,Wisin,11376,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
39,"Don't Let Me Down (feat. Daya)","The Chainsmokers",11352,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
40,"Gyal You A Party Animal","Charly Black",11339,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b
41,"Side To Side","Ariana Grande",11210,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
42,Bobo,"J Balvin",10739,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6
43,"Tienes La Magia","Lil Silvio & El Vega",10263,https://open.spotify.com/track/3cx2712k0b6hvlJC0q27rL
44,"Por Fin Te Encontré","Cali Y El Dandee",9859,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
45,"Te Vas",Ozuna,9842,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU
46,Ride,"Twenty One Pilots",9806,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
47,"Me Ama Me Odia",Ozuna,9654,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv
48,"Cake By The Ocean",DNCE,9565,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
49,"Treat You Better","Shawn Mendes",9546,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
50,Middle,"DJ Snake",8905,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n
51,Heathens,"Twenty One Pilots",8897,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
52,"Mala Mujer","Orquesta Zaperoko del Callao",8655,https://open.spotify.com/track/2tGFjU4VQhhdwRWR1msozl
53,Manicomio,Cosculluela,8311,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz
54,Work,Rihanna,7694,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
55,"Baila Conmigo","Juan Magán",7537,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ
56,"La Bicicleta (feat. Maluma) - Remix","Carlos Vives",7535,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr
57,"Cheap Thrills",Sia,7462,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
58,Ginza,"J Balvin",7437,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw
59,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",7299,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
60,Loquita,Marama,7274,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf
61,"Un Bellakeo (feat. Alexio, Pusho & Juanka El Problematik)",Ozuna,7257,https://open.spotify.com/track/0IBzvfDLFn9K39wMASeBiQ
62,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)","De La Ghetto",7166,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma
63,"La Revancha","Orquesta Zaperoko del Callao",7037,https://open.spotify.com/track/0mQSk6xodrjxStVkOvrd5h
64,Trumpets,"Sak Noel & Salvi",6982,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv
65,"Traicionera - Remix","Sebastian Yatra",6688,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We
66,"Vivir Mi Vida","Marc Anthony",6682,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ
67,"This Is What You Came For (feat. Rihanna)","Calvin Harris",6664,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
68,"El Perdón","Nicky Jam",6655,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr
69,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",6592,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
70,"Ruleta Rusa","Kevin Roldan",6575,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH
71,Fuego,Juanes,6538,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ
72,"Año Nuevo Colan 2017","DJ Krlos Berrospi",6518,https://open.spotify.com/track/6F8T0ZBpaYt9tTWlVGQRsr
73,"Bailame Despacio",Xantos,6423,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu
74,"Bailando - Spanish Version","Enrique Iglesias",6414,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E
