,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,67900,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Savage Love (Laxed - Siren Beat)","Jawsh 685",41868,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
3,"Fuckst mich nur ab","Bonez MC",38072,https://open.spotify.com/track/0y8mJFmm4ogCHnfe0oTuT6
4,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",37627,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
5,"WAP (feat. Megan Thee Stallion)","Cardi B",36062,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
6,"Ihr Hobby","Bonez MC",35539,https://open.spotify.com/track/4aZfvvgfoSfmSZpfwQYzC0
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,34113,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,"Watermelon Sugar","Harry Styles",31881,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,"Bande organisée",Kofs,31534,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
10,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",31449,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
11,"Berlin lebt immer noch","Capital Bra",29360,https://open.spotify.com/track/6R6on0ldJcSDfi2whJziJ1
12,"Mood Swings (feat. Lil Tjay)","Pop Smoke",28758,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
13,"187 Gang","Bonez MC",28716,https://open.spotify.com/track/3lHuDW8SiPtnIMmaTiDFVe
14,"Head & Heart (feat. MNEK)","Joel Corry",28237,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
15,"Papa ist in Hollywood","Bonez MC",27940,https://open.spotify.com/track/5N92YoWttffe7U5v2j2ZA6
16,"Blinding Lights","The Weeknd",27780,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17,"GREECE (feat. Drake)","DJ Khaled",27247,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
18,"Jerusalema (feat. Nomcebo Zikode)","Master KG",26910,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
19,"Breaking Me",Topic,24917,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,24710,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
21,"Jolie nana","Aya Nakamura",24184,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
22,"Laugh Now Cry Later (feat. Lil Durk)",Drake,24023,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
23,"Frühstück in Paris","Capital Bra",23486,https://open.spotify.com/track/6qAxQhNfM909QrDGLYEocf
24,"Wild Wild West","Bonez MC",23439,https://open.spotify.com/track/2cMOccdzRqwVuQOyxLR42W
25,"Roses - Imanbek Remix","SAINt JHN",23330,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
26,"Freeze Raël","Freeze corleone",23000,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
27,"Never Let Me Down",VIZE,22662,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
28,"POPSTAR (feat. Drake)","DJ Khaled",22420,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
29,"Hit 'em Up",EAZ,22087,https://open.spotify.com/track/0e5qoUkIRqRlYcpG0dvtwT
30,Grabstein,"Bonez MC",21613,https://open.spotify.com/track/37f1XhwJtItXOEFBpbymS1
31,"Dance Monkey","Tones And I",21599,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
32,Bläulich,"Apache 207",21561,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
33,Unterwegs,KitschKrieg,21081,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
34,Alane,"Robin Schulz",20689,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
35,"Tilidin Weg","Bonez MC",20514,https://open.spotify.com/track/7idxewQZ24F0gQy2EWE6Ug
36,"you broke me first","Tate McRae",20417,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
37,"Zehnte Etage",Azet,19969,https://open.spotify.com/track/7A7N6FXN4JKZoFa4yg8HSg
38,"Take You Dancing","Jason Derulo",19852,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
39,Lovefool,twocolors,19451,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
40,Handschuhfach,"Bonez MC",18866,https://open.spotify.com/track/7kSJYMFNxCMh1K9GtrMAIj
41,Hawái,Maluma,18524,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
42,Panik,"Bonez MC",18467,https://open.spotify.com/track/0VHGT45cMj6VlT9na7qA3E
43,Roadrunner,"Bonez MC",17916,https://open.spotify.com/track/0atjNG0rNW2m6zPaiK4Co7
44,"Kings & Queens","Ava Max",17091,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
45,"What's Love Got to Do with It",Kygo,16583,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
46,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",16486,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
47,Gierig,"Bonez MC",16324,https://open.spotify.com/track/6zQvlSyUvZkaDb15K2RpvO
48,"Aww Johnny","Bonez MC",16056,https://open.spotify.com/track/08cpbxZFlDyXSsxqiXA0dp
49,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",15792,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
50,"Rap catéchisme","Freeze corleone",15707,https://open.spotify.com/track/2J0AJV5DsKyDuX1qEgJngB
51,"In meinem Benz","AK AUSSERKONTROLLE",15492,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
52,"Hors ligne","Freeze corleone",15384,https://open.spotify.com/track/0wUC6Pc1BCRJc1aXbF7yxp
53,Control,"Zoe Wees",15130,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
54,"Come & Go (with Marshmello)","Juice WRLD",15116,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
55,Dior,"Pop Smoke",15115,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
56,Dynamite,BTS,14864,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
57,MAMACITA,"Black Eyed Peas",14710,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
58,Malli,Kidda,14568,https://open.spotify.com/track/126jIHe1uzahC3EsuNvGrJ
59,"Del Mar",Ozuna,14476,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
60,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",14438,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
61,"Someone You Loved","Lewis Capaldi",14015,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
62,"Midnight Sky","Miley Cyrus",13997,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
63,Fingertips,"Tom Gregory",13533,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
64,"A Un Passo Dalla Luna","Rocco Hunt",13439,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
65,Airwaves,Pashanim,13146,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
66,BAD,reezy,12962,https://open.spotify.com/track/56mXjNLDvA3HN2ATNLgiGk
67,"Andere Welt","Capital Bra",12567,https://open.spotify.com/track/5PAAUJTKLT0nCmHUlLdPXb
68,"Cooler Than Me","Lucky Luke",12463,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
69,"Go Crazy","Chris Brown",12431,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
70,"ily (i love you baby) (feat. Emilee)","Surf Mesa",12369,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
71,Roller,"Apache 207",12240,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
72,"Relación - Remix",Sech,12110,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
73,"Joli bébé",Naza,12105,https://open.spotify.com/track/6ARJHbYGKNatxHVghTkWWp
74,Games,Ufo361,12067,https://open.spotify.com/track/3P4uSN2VJ7asF4xdw1lDEf
75,"Macaroni (feat. Ninho)",Leto,11824,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
76,Caramelo,Ozuna,11712,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
77,Übermorgen,"Mark Forster",11635,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
78,"TKN (feat. Travis Scott)",ROSALÍA,11511,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
79,"Before You Go","Lewis Capaldi",11163,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
80,"In Your Eyes (feat. Alida)","Robin Schulz",11155,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
81,"Big Body Benz","Bonez MC",11071,https://open.spotify.com/track/37GfXTkS4ghjzgZsXb3UDV
