,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Someone You Loved","Lewis Capaldi",495803,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
2,"Giant (with Rag'n'Bone Man)","Calvin Harris",432138,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
3,"Don't Call Me Up",Mabel,369875,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
4,Sucker,"Jonas Brothers",354136,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
5,"break up with your girlfriend, i'm bored","Ariana Grande",351592,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
6,Wow.,"Post Malone",318519,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
7,"7 rings","Ariana Grande",298299,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
8,"Just You and I","Tom Walker",294209,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
9,"Location (feat. Burna Boy)",Dave,277125,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
10,"Dancing With A Stranger (with Normani)","Sam Smith",271443,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
11,Options,NSG,256598,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe
12,"i'm so tired...",Lauv,246966,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
13,"Disaster (feat. J Hus)",Dave,244569,https://open.spotify.com/track/3rqmxZNh2BRgJ3BiCPFTSG
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",243178,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
15,"Fashion Week (feat. AJ Tracey & MoStack)","Steel Banglez",238996,https://open.spotify.com/track/78KyOmqWmqLkQcXO1cA7MO
16,"Here With Me",Marshmello,225188,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
17,Shallow,"Lady Gaga",215140,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
18,"Sweet but Psycho","Ava Max",211164,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
19,Talk,Khalid,206275,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
20,Streatham,Dave,201524,https://open.spotify.com/track/59PUOc7B0WCNNx8Nr4qaA4
21,"Murder On My Mind","YNW Melly",194511,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
22,"bury a friend","Billie Eilish",188147,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
23,"Don’t Feel Like Crying",Sigrid,187603,https://open.spotify.com/track/1ABvDz0JnQGO8M8NYjRNMp
24,"thank u, next","Ariana Grande",171056,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
25,"Going Bad (feat. Drake)","Meek Mill",170830,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
