,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Biladerim İçin","Ben Fero",255554,https://open.spotify.com/track/3VC7KLsQnwLdKHRu7J6XBP
2,"3 2 1","Ben Fero",159824,https://open.spotify.com/track/5NK38OSKOCAoPxTe6sOgW9
3,Felaket,Ezhel,157182,https://open.spotify.com/track/59l0CeaA4LLngf30waUXWB
4,Babafingo,"Ben Fero",131876,https://open.spotify.com/track/1pNZLvVjMheeoOpuQqKDIJ
5,"Demet Akalın","Ben Fero",121166,https://open.spotify.com/track/3kyGlb9iNqhKJsS2WVNyzH
6,"Neyim Var Ki (feat. Sagopa K)",Ceza,118128,https://open.spotify.com/track/09XOVDSIbBxBf6Kr1vGnHf
7,"Mahallemiz Esmer","Ben Fero",94405,https://open.spotify.com/track/3qOxkhNytyb6ifxNzxxULn
8,"Derdim Olsun",Reynmen,89700,https://open.spotify.com/track/0m0Ew7RcwZaBS8psxgE00P
9,Детство,"Rauf & Faik",85645,https://open.spotify.com/track/284ABgw7KmrZj81h4kIc3l
10,"7 rings","Ariana Grande",85102,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
11,Motivasyon,"Ben Fero",76450,https://open.spotify.com/track/1DZn3kv6JAsqKw8iNWGWP0
12,"Bir İhtimal Biliyorum",Gülşen,75277,https://open.spotify.com/track/24mpJgP2YZUBif9NvmYyh4
13,Pirana,Şehinşah,74886,https://open.spotify.com/track/4Kqvjf6CBJBTOoMGPYtVX1
14,KAFA10,"Anıl Piyancı",71197,https://open.spotify.com/track/7fUGWMgLzsVdID1eKoPm3b
15,"Sana Doğru","Bora Duran",61451,https://open.spotify.com/track/79sYvkdnJGFrYx67nBL5Nk
16,"Oldu Olanlar","DJ Tarkan",58597,https://open.spotify.com/track/4LTHcXXwN8OW4fYm5sVNPP
17,Kıskanç,"Kubilay Karça",58583,https://open.spotify.com/track/4NkKfZe4USK76vt2dVnIQ8
18,"Kazıdık Tırnaklarla",Ezhel,56480,https://open.spotify.com/track/27OWNTEEtJCFVejrh5mqgv
19,"Gel Bana","Mustafa Sandal",55137,https://open.spotify.com/track/3AXScNtH6Ywywwma6u8h95
20,"Yak Yak Yak",Şehinşah,55129,https://open.spotify.com/track/4GjIoWGPLf7C8LcjK1UNlS
21,"bury a friend","Billie Eilish",52044,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
22,Geceler,Ezhel,50578,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ
23,"Ay Tenli Kadın","Ufuk Beydemir",49694,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8
24,Leyla,"Tahribad-ı İsyan",49065,https://open.spotify.com/track/31EltOuKi4PBBExtTTO00s
25,İmkansızım,Ezhel,48138,https://open.spotify.com/track/5Y3ZTBwRNrgj3AlXYASvDe
26,Kimlerdensin,"Ben Fero",47108,https://open.spotify.com/track/4zYPFciGobWPMa0kQQ5BQS
27,"Dinle Beni Bi'","Yüzyüzeyken Konuşuruz",46935,https://open.spotify.com/track/11PO9iu6PtpgL1JK4QNUEJ
28,"Deva Bize Sevişler",Yalın,46849,https://open.spotify.com/track/7l8e7Pe8qndxhCU245rIve
29,Niye,"Sura İskenderli",46527,https://open.spotify.com/track/6eYKSd5QD0Xj45ZDDt47dg
30,"Seni Sever Miydim?","Hande Ünsal",45232,https://open.spotify.com/track/2LW11Yumkr933BEzOlSTtU
31,lovely,"Billie Eilish",44244,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
32,"Burası İstanbul","Nil Karaibrahimgil",43884,https://open.spotify.com/track/6atEnsEnO6g0ZDJH1gRIG9
33,Rastafari,Santiz,43817,https://open.spotify.com/track/5Y3vhOJCnVSsE0LzKmUz4L
34,Âşık,"Ebru Gündeş",43531,https://open.spotify.com/track/4KA9dY8U5Ih5HTH2pq45bp
35,"Kiss and Make Up","Dua Lipa",42743,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
36,"Adaletin Bu Mu Dünya","Zeynep Baksi Karatağ",42723,https://open.spotify.com/track/3Oy9rXeH7qUARGfiSSZNb7
37,"Vur Vur",Eypio,42313,https://open.spotify.com/track/2z6e0caDe0o6I1iQwGYkak
