,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",71414,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Rahan takii","Antti Tuisku",70368,https://open.spotify.com/track/4UDDfd77rlXmNjgW1NKhWq
3,"Symphony (feat. Zara Larsson)","Clean Bandit",66917,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
4,Antaudun,"Reino Nordin",66740,https://open.spotify.com/track/4waYSI6TTW0guhTJc4gWzq
5,Lapioin,"Arttu Lindeman",61990,https://open.spotify.com/track/5KjdyZ5vRSx0zhZvuM51JQ
6,"Hula Hula",Robin,59230,https://open.spotify.com/track/5WytJMdICvcrJF6JY0W4pl
7,"Mä En Kestä","Laura Voutilainen",58307,https://open.spotify.com/track/4lLL9uT4lun5BKt3ouOhxO
8,"Sitä säät mitä tilaat (feat. Ellinoora)",JVG,58270,https://open.spotify.com/track/5DTBkAANRc9K2B2uZ9aVCU
9,"It Ain't Me (with Selena Gomez)",Kygo,56414,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
10,Urheiluhullu,JVG,54738,https://open.spotify.com/track/0mj07aASkf2RYZR1QQ5k7l
11,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",50615,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
12,"Chasing Highs",ALMA,49319,https://open.spotify.com/track/6fTsxhIosAU6zXTAhSaemI
13,"Liikaa Sussa Kii","Mikael Gabriel",45752,https://open.spotify.com/track/0MEuAbpzkCXjFu2ey5vKaD
14,"Hulluuden Highway","Haloo Helsinki!",44637,https://open.spotify.com/track/1RPMDcIljymdp7dSgTfhls
15,"You Don't Know Me - Radio Edit","Jax Jones",43452,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
16,"Something Just Like This","The Chainsmokers",43162,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
17,"Arvon Leidit","Teflon Brothers",42911,https://open.spotify.com/track/5bcjHhl0JgWet9jrSGNmIl
18,"Galway Girl","Ed Sheeran",42898,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
19,"Scared to Be Lonely","Martin Garrix",42161,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
20,"Mask Off",Future,41815,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
21,"Chained To The Rhythm","Katy Perry",38937,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
22,"Filmi katkee (feat. Aste)","Aleksanteri Hakaniemi",37678,https://open.spotify.com/track/2G6x5MCndBRioc5CiMSDMx
23,"Stay (with Alessia Cara)",Zedd,37346,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
24,Superpowers,SAARA,36867,https://open.spotify.com/track/0f0ZZmJr7UFq8D2OkTpDx0
25,Thumbs,"Sabrina Carpenter",36668,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo
26,"Tahdon rakastella sinua",SANNI,36648,https://open.spotify.com/track/6FwrG9yyKfGve1wOMq98f9
27,Passionfruit,Drake,35021,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
28,"Rakasta mua nyt","Haloo Helsinki!",34906,https://open.spotify.com/track/5UNK9WOIrLsFjKFgBcWv2o
29,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",32234,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
30,Believer,"Imagine Dragons",31790,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
31,Skin,"Rag'n'Bone Man",31659,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
32,Cold,"Maroon 5",31530,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
33,"Good Life (with G-Eazy & Kehlani)",G-Eazy,31390,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
34,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",31323,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
35,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",30631,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
36,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,27876,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
37,Paris,"The Chainsmokers",27119,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
38,Alone,"Alan Walker",26181,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
