,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cuando Te Besé","Becky G",264968,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
2,"Vaina Loca",Ozuna,209753,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
3,"Toda - Remix","Alex Rose",186437,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
4,"Sin Pijama","Becky G",182889,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
5,"No Es Justo","J Balvin",165635,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
6,"Te Boté - Remix","Nio Garcia",160411,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
7,"Ya No Tiene Novio","Sebastian Yatra",147940,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
8,"Chica Paranormal","Paulo Londra",147036,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
9,"Mala Mía",Maluma,134647,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
10,"No Te Creas Tan Importante - En Vivo","Damas Gratis",134557,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
11,BEBE,6ix9ine,128902,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
12,Asesina,Brytiago,126905,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
13,"Me Vas a Extrañar - En Vivo","Damas Gratis",120957,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
14,Clandestino,Shakira,120529,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
15,"No Me Acuerdo",Thalia,109481,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
16,"Mi Cama - Remix","KAROL G",108751,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
17,"No Me Llores",Duki,98612,https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj
18,"Quiere Beber","Anuel AA",96603,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
19,"Me Niego (feat. Ozuna & Wisin)",Reik,93472,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
20,Unica,Ozuna,93175,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
21,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",87623,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
22,Árabe,Papichamp,87140,https://open.spotify.com/track/58qmrrvUkA09szrox83VDp
23,"Madura (feat. Bad Bunny)",Cosculluela,84951,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
24,"Amigos Con Derechos",Reik,84823,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
25,"Duro y Suave","Leslie Grace",84383,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
26,"El Clavo (feat. Maluma) - Remix","Prince Royce",82811,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
27,"La player (Bandolera)","Zion & Lennox",79199,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
28,"Quiero Volver",TINI,75077,https://open.spotify.com/track/1jcAZRfufvi67KWnwRmizE
29,Dimelo,"Paulo Londra",74924,https://open.spotify.com/track/3uwehoqKSQLa5lFFvIX6M3
30,"Te Amo","Piso 21",74528,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
31,"Si Te Vas","Lit Killah",73437,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e
32,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",69491,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
33,"Me Dijeron",Ozuna,67665,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
34,"Nena Maldicion (feat. Lenny Tavarez)","Paulo Londra",63983,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
35,"Otra Botella","Neo Pistea",63939,https://open.spotify.com/track/2WH26XlMjUamdUwG56ZqWf
36,"Sin Querer Queriendo (feat. Mau y Ricky)",Lali,63435,https://open.spotify.com/track/5rUNrHC5b0oYanaw370Ncz
37,"Estamos Bien","Bad Bunny",63209,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
38,"Por Perro","Sebastian Yatra",60281,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
39,Hipócrita,"Anuel AA",60004,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
40,"In My Feelings",Drake,58621,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
41,Perdóname,FMK,57316,https://open.spotify.com/track/4Uy3Q3h0VbWWyyiB1MmRoP
42,Bufón,"Lit Killah",56410,https://open.spotify.com/track/6ovp1nCwIAOSMotiCF7pjk
43,"Dura - Remix","Daddy Yankee",56070,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
44,"Ahora no",FMK,55693,https://open.spotify.com/track/1fxwD70zSHgakPFIAC0pz7
45,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",53920,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
46,"Hijo De La Noche",Duki,52373,https://open.spotify.com/track/2p1AlnJxp15v7ohNuLwjbl
47,Celoso,"Lele Pons",52226,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
48,"I Like It","Cardi B",51373,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
49,Ambiente,"J Balvin",49221,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
50,X,"Nicky Jam",49045,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
51,Culpables,"KAROL G",47686,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
52,"Loca Remix",KHEA,46514,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
53,"Como Le Digo",KHEA,45758,https://open.spotify.com/track/2fxJDRmUMatqyZ6ZOQi7RD
54,Criminal,"Natti Natasha",43337,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
55,"Mi Cama","KAROL G",40170,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
56,"Girls Like You (feat. Cardi B)","Maroon 5",40121,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
57,"Bella - Remix",Wolfine,40094,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
58,Ferrari,Duki,40006,https://open.spotify.com/track/1YIqazOPARc41ThBqS7a8F
59,"Zum Zum","Daddy Yankee",39306,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
60,Intento,"Ulises Bueno",37330,https://open.spotify.com/track/66ggNhGinVQLTYJODy6P74
61,Calypso,"Luis Fonsi",36842,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
62,"El Préstamo",Maluma,36712,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
63,"I Love It (& Lil Pump)","Kanye West",35969,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
64,Piso,Bhavi,35835,https://open.spotify.com/track/3Zkla0QqHsCTY1pWhY63GS
65,"Electricity (with Dua Lipa)","Silk City",35145,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
