,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",2773,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,"2U (feat. Justin Bieber)","David Guetta",2274,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
3,"Despacito - Remix","Luis Fonsi",2093,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,Unforgettable,"French Montana",2057,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
5,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",1681,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
6,Signs,Drake,1635,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
7,Attention,"Charlie Puth",1557,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
8,Thunder,"Imagine Dragons",1524,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
9,Mama,"Jonas Blue",1500,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
10,"Shape of You","Ed Sheeran",1499,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
11,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",1486,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
12,Bazooka,Krisko,1454,https://open.spotify.com/track/0V8jXwVQcxaoyYVvxNoQAB
13,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",1452,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
14,HUMBLE.,"Kendrick Lamar",1442,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
15,"There for You","Martin Garrix",1421,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
16,"Strip That Down","Liam Payne",1419,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
17,"XO TOUR Llif3","Lil Uzi Vert",1371,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
18,"No Vacancy",OneRepublic,1338,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
19,"Crying in the Club","Camila Cabello",1308,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
20,Believer,"Imagine Dragons",1302,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
21,"There's Nothing Holdin' Me Back","Shawn Mendes",1294,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
22,"More Than You Know","Axwell /\ Ingrosso",1294,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
23,"Mask Off",Future,1233,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
24,"Bad Liar","Selena Gomez",1121,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
25,"Your Song","Rita Ora",1107,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
26,"Stay (with Alessia Cara)",Zedd,1090,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
27,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",1070,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
28,DNA.,"Kendrick Lamar",1003,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
