,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,HOLIDAY,"Lil Nas X",3756,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
2,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",3625,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,positions,"Ariana Grande",3622,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
4,"Show Out (with Skepta & Pop Smoke)","Kid Cudi",3460,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
5,willow,"Taylor Swift",3182,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
6,"Prisoner (feat. Dua Lipa)","Miley Cyrus",3152,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
7,"Mood (feat. iann dior)",24kGoldn,3098,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
8,"Blinding Lights","The Weeknd",2862,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",2783,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
10,"WAP (feat. Megan Thee Stallion)","Cardi B",2704,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
11,"Therefore I Am","Billie Eilish",2702,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
12,"Gledai me",Gery-Nikol,2611,https://open.spotify.com/track/0txHI0BUicGtEOT6FClpiU
13,Whoopty,CJ,2563,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
14,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,2520,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
15,"Tequila Shots","Kid Cudi",2332,https://open.spotify.com/track/30KctD1WsHKTIYczXjip5a
16,"HIGHEST IN THE ROOM","Travis Scott",2323,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
