,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",304591,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
2,"SVP (feat. JoeyAK, Young Ellens & Sevn Alias)",Boef,280533,https://open.spotify.com/track/036HGg6Bs7n15m99zcnPwZ
3,"Terug Naar Toen (feat. Lijpe)",Boef,273478,https://open.spotify.com/track/3ELaEOpbAaXnahwApLkUvR
4,"All I Want for Christmas Is You","Mariah Carey",243009,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,"Gucci Pet",Boef,219617,https://open.spotify.com/track/3hPLr0a6FTlifTi8hzJPYr
6,HUTS,"The Blockparty",218276,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
7,"Last Christmas",Wham!,209900,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
8,"Alleen Door Jou","Famke Louise",189275,https://open.spotify.com/track/4tcdEtudRV8K5xSE219QBl
9,Louboutin,Frenna,173321,https://open.spotify.com/track/1nYj5Hv2ON80QokibDMvOE
10,"Sweet but Psycho","Ava Max",168465,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,"Santa Tell Me","Ariana Grande",167518,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
12,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",161958,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
13,"Verleden Tijd",Frenna,158917,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
14,"It's Beginning to Look a Lot like Christmas","Michael Bublé",156644,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
15,Streetlife,Boef,150519,https://open.spotify.com/track/4yPM3zOeanKO3OpBGHdrBI
16,"It's the Most Wonderful Time of the Year","Andy Williams",148999,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
17,"thank u, next","Ariana Grande",145927,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
18,"Do They Know It's Christmas? - 1984 Version","Band Aid",142873,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
19,"Driving Home for Christmas","Chris Rea",142435,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
20,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",136403,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
21,"Rolls Sessie",Boef,133184,https://open.spotify.com/track/3BdgztSYQdUcbhAIZBo2DL
22,Vergrootglas,Boef,131740,https://open.spotify.com/track/799wHjQzIxqrX7VGNXYYPY
23,Culo,Bizzey,131006,https://open.spotify.com/track/442ctQ3OBBk8aMo3Ma3wRX
24,RATATA,Boef,124410,https://open.spotify.com/track/1nq4cuh1lsanXBGGSrONMd
25,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",118934,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
26,"High Hopes","Panic! At The Disco",114676,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
27,fallin',Idaly,110449,https://open.spotify.com/track/1SveOxUxAxhrCWBhdfbjQu
28,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",108541,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
29,Mistletoe,"Justin Bieber",107736,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
30,"Jingle Bell Rock","Bobby Helms",107057,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
31,"Freak In The Weekend",Frenna,106126,https://open.spotify.com/track/19CB086TjdU7dRi3JN9SzY
32,"HUTS Remix","The Blockparty",103381,https://open.spotify.com/track/3qAGVjbRtMh58DogGWGGsB
