,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",151501,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,Tutu,Camilo,134628,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
3,"LA CANCIÓN","J Balvin",126148,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
4,"No Me Conoce - Remix","Jhay Cortez",118918,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
5,Callaita,"Bad Bunny",114271,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
6,"Otro Trago - Remix",Sech,97852,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
7,"Soltera - Remix",Lunay,93413,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
8,"QUE PRETENDES","J Balvin",92285,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
9,"Yo x Ti, Tu x Mi",ROSALÍA,85082,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
10,Señorita,"Shawn Mendes",78725,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
11,"11 PM",Maluma,78318,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
12,"Si Se Da - Remix","Myke Towers",73194,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
13,"Con Altura",ROSALÍA,71497,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
14,"Adicto (with Anuel AA & Ozuna)",Tainy,69359,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
15,"Que Mas Pues - Remix",Sech,65515,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
16,Cuaderno,Dalex,63550,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
17,"Verte Ir","DJ Luian",62985,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
18,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",58463,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
19,"Cristina (feat. Shelow Shaq)",Maffio,57992,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
20,Runaway,"Sebastian Yatra",57384,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
21,Desconocidos,"Mau y Ricky",57142,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
22,Atrévete,"Nicky Jam",56916,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
23,Indeciso,Reik,56327,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
24,"La Boca - Remix","Mau y Ricky",56020,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
25,"Pa Mí - Remix",Dalex,56008,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
26,"Una Vida Para Recordar","Piso 21",55632,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus
27,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",51569,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
28,"Te Vi","Piso 21",50636,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
29,"Otro Trago",Sech,50002,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
30,"Tal Vez","Paulo Londra",48111,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
31,"Te Robaré","Nicky Jam",47237,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
32,Destino,Greeicy,46119,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
33,"Un Año","Sebastian Yatra",44540,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
34,HP,Maluma,41473,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
35,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,40966,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
36,"La Boca","Mau y Ricky",40928,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
37,"No Te Vayas",Camilo,39849,https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB
38,"Ella Quiere Beber - Remix","Anuel AA",39534,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
39,Créeme,"KAROL G",38788,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
40,"Si Supieras","Daddy Yankee",38512,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
41,Amanece,"Anuel AA",38481,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
42,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",37963,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
43,"Con Calma","Daddy Yankee",36850,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
44,Secreto,"Anuel AA",36063,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
