,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Fullir Vasar","Aron Can",9818,https://open.spotify.com/track/3UYdR145K9dnygSKJqUk2d
2,"Shape of You","Ed Sheeran",6631,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,Passionfruit,Drake,6591,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
4,Neinei,Attan,6212,https://open.spotify.com/track/3mGRGwcZbu63oYmTzjCi1t
5,"Mask Off",Future,5814,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
6,HUMBLE.,"Kendrick Lamar",5166,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"You Don't Know Me - Radio Edit","Jax Jones",4816,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
8,"It Ain't Me (with Selena Gomez)",Kygo,4293,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,Time,"Sturla Atlas",3628,https://open.spotify.com/track/3WR3mQ8SDjJgxbdOFrqfca
10,"Dimmalimm (feat. SZK)",Rjóminn,3482,https://open.spotify.com/track/0jTmeCbFeCpSijXuiCXsrL
11,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",3413,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
12,"How Far I'll Go - From ""Moana""","Alessia Cara",3308,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
13,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3292,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
14,"Þetta má","Emmsjé Gauti",3225,https://open.spotify.com/track/4WiK8hgPt5QgwGdt9z7MrJ
15,"That's What I Like","Bruno Mars",3155,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,"Love On The Brain",Rihanna,3111,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
17,"Is This Love?","Daði Freyr",3056,https://open.spotify.com/track/1mWy9zjVOTGF0i9P5d5mYm
18,"Something Just Like This","The Chainsmokers",2967,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
19,"Call On Me - Ryan Riback Extended Remix",Starley,2908,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
20,"Galway Girl","Ed Sheeran",2752,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
21,"I Feel It Coming","The Weeknd",2734,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
22,Portland,Drake,2540,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
23,Congratulations,"Post Malone",2520,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
24,Paper,Svala,2512,https://open.spotify.com/track/6g1v2Cw2gejBa4qRQM3QKm
25,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",2461,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
26,"Fake Love",Drake,2406,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
27,"Hvað með það?","Daði Freyr",2349,https://open.spotify.com/track/42fhNXhZERZihfrsNUIlUu
28,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,2346,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
29,Reykjavík,"Emmsjé Gauti",2323,https://open.spotify.com/track/4N2Xtuy20ewSeznRQcX6G4
30,Starboy,"The Weeknd",2299,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
31,Silfurskotta,"Emmsjé Gauti",2293,https://open.spotify.com/track/7LyQvc6mjRxBS5XRC0bTHV
32,Paris,"The Chainsmokers",2286,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
33,"Vor í Vaglaskógi",KALEO,2272,https://open.spotify.com/track/2OdpZeTpnbqPqBrclk2pib
34,"Svona er þetta","Emmsjé Gauti",2270,https://open.spotify.com/track/1Lj3IxnXEMEULqW400cjio
35,"Chained To The Rhythm","Katy Perry",2269,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
36,"Lítur vel út","Aron Can",2260,https://open.spotify.com/track/39jfJXs2uYHmpU3zotxEkj
37,"Symphony (feat. Zara Larsson)","Clean Bandit",2115,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
38,Issues,"Julia Michaels",2095,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
39,"iSpy (feat. Lil Yachty)",KYLE,2071,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
40,"Bounce Back","Big Sean",2070,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
41,"Selfish (feat. Rihanna)",Future,1918,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
42,"Castle on the Hill","Ed Sheeran",1918,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
43,"Stay (with Alessia Cara)",Zedd,1907,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
44,"Say You Won't Let Go","James Arthur",1883,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
45,Perfect,"Ed Sheeran",1879,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
