,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,L.U.V,Gilli,94148,https://open.spotify.com/track/1pfjtl0nQZlFJrjSMlai0F
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,66534,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,ErruDumEllaHvad,ICEKIID,65131,https://open.spotify.com/track/5qaaQp6KvkEdB2q7SKQAcJ
4,Avatar,NODE,64090,https://open.spotify.com/track/0V6en6bpNQI7GIzI9TK6cu
5,Tilbage,KESI,60121,https://open.spotify.com/track/34mLaAt4HZzQOIplvRTURn
6,"Blinding Lights","The Weeknd",53188,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"Rover (feat. DTG)",S1mba,47580,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
8,"600 Heste",RH,47118,https://open.spotify.com/track/7EBGROSW7cVYXXBwl7kZbG
9,"KIKI (feat. Gilli)",LOLO,45023,https://open.spotify.com/track/4Mh5wGoyhpzYECcGdmXTmc
10,SPORT,TopGunn,40961,https://open.spotify.com/track/5Zzhe6zsBBnqCEXmJtiDXM
11,"Roses - Imanbek Remix","SAINt JHN",40102,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,Klovne,RH,38188,https://open.spotify.com/track/6TDGzRZH53BojuIb2XPaYf
13,"Sol Over København (feat. KESI)",Citybois,37362,https://open.spotify.com/track/0NnmpMt8M9mthgrfuerLfD
14,"Breaking Me",Topic,36864,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
15,"Den Værste",Artigeardit,34288,https://open.spotify.com/track/5UhnNbuteXdxGP2cCw7lM9
16,"LA DANZA",Branco,34092,https://open.spotify.com/track/5M9phYS7KgM3ZXKTSlgLv0
17,"In Your Eyes","The Weeknd",32763,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
18,"Watermelon Sugar","Harry Styles",31527,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
19,GOOBA,6ix9ine,31403,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
20,"Tættere End Vi Tror",P3,30839,https://open.spotify.com/track/4j5QQ3eZNpmxT4inyVEaAU
21,"Toosie Slide",Drake,30328,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
22,"Party Girl",StaySolidRocky,30299,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
23,"WHIP WHOP",I$WAAL,27408,https://open.spotify.com/track/1PxGMn63iT7sc4eS52c9UP
24,Nudes,Jada,26999,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
25,"Rain On Me (with Ariana Grande)","Lady Gaga",26829,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
26,"Blueberry Faygo","Lil Mosey",26631,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
27,"Glo På Mig",Tessa,26327,https://open.spotify.com/track/0u2HxcwML2msMuuKUvpck8
28,Gonzo,Suspekt,26313,https://open.spotify.com/track/0RcrxkcFT5FJpDgaXmzIEF
29,Ben,Tessa,25738,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT
30,"Smid Tøjet",Jimilian,25410,https://open.spotify.com/track/0r4dJLEJYPVQhJDr5K0C0d
31,"ily (i love you baby) (feat. Emilee)","Surf Mesa",25230,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
32,Burnout,Calby,25203,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ
33,Secrets,Regard,24895,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
34,"Leap Of Faith",Christopher,24888,https://open.spotify.com/track/571B8LxRZwmG1S1YNfGq4Q
35,"Intentions (feat. Quavo)","Justin Bieber",24236,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
36,Gelato,"Benny Jamz",23870,https://open.spotify.com/track/3dradzYJqQ88RJEuQhXt5d
37,"NO SKRUB$",TopGunn,23535,https://open.spotify.com/track/6iV6FxCwplHr8IzwdnX5xX
38,"Solskin 2.0",ZK,23481,https://open.spotify.com/track/5GtvOTvTnt8x5nMM5qGfF8
39,"Dance Monkey","Tones And I",23273,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
40,"Someone You Loved","Lewis Capaldi",22897,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,"Stuck with U (with Justin Bieber)","Ariana Grande",22559,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
42,"Break My Heart","Dua Lipa",22100,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
43,"death bed (coffee for your head)",Powfu,21921,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
44,"Min Bror (Josef Og Elias X ICEKIID)","Josef Og Elias",21735,https://open.spotify.com/track/7ucXd8IbW11iUAOqxmZo7k
45,Fokuseret,Omar,21612,https://open.spotify.com/track/5ETsHOwoJmFVYVGjQ4yMVB
46,Modvind,Carmon,21359,https://open.spotify.com/track/0DjoEWNm4HNqu0JmvlIPcI
47,"Så'n der",Tessa,21314,https://open.spotify.com/track/7fuPKXieOyX6mkFHkfcIJd
48,"THE SCOTTS","THE SCOTTS",20825,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
49,"Blitz, Baby",Jung,20743,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
50,"TROLLZ (with Nicki Minaj)",6ix9ine,20169,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
51,Supalonely,BENEE,19532,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
52,"Before You Go","Lewis Capaldi",19216,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
53,"Don't Start Now","Dua Lipa",18709,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
54,Salt,"Ava Max",17878,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
55,"Savage Love (Laxed - Siren Beat)","Jawsh 685",17715,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
56,"Room For Love","Lord Siva",16766,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
57,Loaded,Fouli,16693,https://open.spotify.com/track/6672OFcTcx5Kupb0lFzvbf
58,Ghost,Christopher,16655,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
59,"WHATS POPPIN","Jack Harlow",16338,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
60,"Genie In A Bottle",Faustix,16249,https://open.spotify.com/track/3xTj27LibA0NDDvHNiFPpG
61,Sandheden,Jimilian,15904,https://open.spotify.com/track/4mWw2Yt7o14GkkIdTrrxuc
62,"Vai Amor",Gilli,15854,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
63,"London Town",Branco,15784,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
64,"Vil Du Med…",Suspekt,15769,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z
65,"Cardi B","Benny Jamz",15643,https://open.spotify.com/track/3SvowMAlg8lSY2qkbksczg
66,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,15526,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
67,"Nobody's Lover (feat. Lord Siva)",Clara,15409,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
68,"The Box","Roddy Ricch",15267,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
69,"føler mig selv 100","andreas odbjerg",15094,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
70,"Slip Away",Phlake,15064,https://open.spotify.com/track/65OZiiwtjWVtS0WZdG2wmO
71,"PUB G (feat. Branco & Larry 44)",LOLO,14839,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv
72,"Say So","Doja Cat",14507,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
73,"TKN (feat. Travis Scott)",ROSALÍA,14476,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
74,"Some Say - Felix Jaehn Remix",Nea,14221,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
75,"Bare Dans",KIDD,14145,https://open.spotify.com/track/64NE79ro3Tys4qbek51rBP
76,Circles,"Post Malone",14088,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
77,"HIGHEST IN THE ROOM","Travis Scott",13937,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
78,"Adore You","Harry Styles",13839,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
79,"Pas Oublié (feat. Gilli)","Isaac Kasule",13622,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
80,"Be Kind (with Halsey)",Marshmello,13574,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
81,"Ride It",Regard,13543,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
82,Gutterne,Specktors,13532,https://open.spotify.com/track/4fPd5WKY0Qf9eeg0pHowA1
83,SOS,"Scarlet Pleasure",13368,https://open.spotify.com/track/6COrokpoajC2f9lU7jtq7B
84,"Kings & Queens","Ava Max",13235,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
85,"Kærlighed Gør Blind",Citybois,13163,https://open.spotify.com/track/1THxYDFV4EK59BzgUs5Yg0
86,"I'm Just Feelin' (Du Du Du)",Imanbek,13127,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
87,"Know Your Worth",Khalid,12933,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
88,goosebumps,"Travis Scott",12820,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
89,"Life Is Good (feat. Drake)",Future,12615,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
90,"Sunday Best (Feeling Good, Like I Should)",Surfaces,12610,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
91,NAPOLI,Branco,12468,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
92,"If the World Was Ending - feat. Julia Michaels","JP Saxe",12440,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
93,Falling,"Trevor Daniel",12351,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
94,"Si Si Maria",Papito,12227,https://open.spotify.com/track/76DPfHbFR9hXSlNlQXfDpw
95,Memories,"Maroon 5",12183,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
96,Svag,"Victor Leksell",12146,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
97,Box,KDZ,12083,https://open.spotify.com/track/50S1qzDaxqpL0FH8rhtxZ7
98,"Rum Bum Bum - Hedegaard Remix",NAVID,12027,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
99,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",12008,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
100,"everything i wanted","Billie Eilish",11961,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
101,"Super Mario",NODE,11896,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
102,Dior,"Pop Smoke",11886,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
103,"Ingenting At Sige (feat. NODE)",Gilli,11871,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
104,"Some Say",Nea,11724,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
105,Sjakalina,Tessa,11716,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
106,"Glemmer Alting",Faustix,11618,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
107,"Unz Unz",Specktors,11570,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
108,Señorita,"Shawn Mendes",11499,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
109,Hangover,"Ude Af Kontrol",11492,https://open.spotify.com/track/0HRnmcWxw0Aeu4VtQXg42j
110,Fugtig,"Ude Af Kontrol",11466,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
111,Savnet,Gobs,11376,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
112,Bruises,"Lewis Capaldi",11370,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
113,"SKRIV TIL MIG (feat. ICEKIID)",TopGunn,11297,https://open.spotify.com/track/2c4lM4r3EAwZIHzaNqJPRm
114,"After Party","Don Toliver",11268,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
115,ROXANNE,"Arizona Zervas",11202,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
