,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",50956,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2,"Ked Af Det",Gulddreng,50360,https://open.spotify.com/track/2rt7ngjBKXKufIVz2xmVMd
3,KranAlarm,"Jesu Brødre",45434,https://open.spotify.com/track/6nCNkAMUW0zmJfcN0dbx92
4,Helwa,Gilli,44174,https://open.spotify.com/track/7uXAWHUWb9XiR7tXoLw4uD
5,Starboy,"The Weeknd",43664,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
6,"Call On Me - Ryan Riback Extended Remix",Starley,43582,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
7,"Say You Won't Let Go","James Arthur",42353,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
8,"I Feel It Coming","The Weeknd",34601,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
9,"Pakker Bar",NODE,33180,https://open.spotify.com/track/6hJRDlsnRK5o53tbhNC9VU
10,"Black Beatles","Rae Sremmurd",32893,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
11,Closer,"The Chainsmokers",31486,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,31180,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
13,Model,Gulddreng,30631,https://open.spotify.com/track/7Gf2vkf59IaWPu3Kb5Tdmx
14,"Solo Dance","Martin Jensen",30480,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
15,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",29650,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
16,"Giv Mig Noget",Jimilian,29474,https://open.spotify.com/track/4mpF85WbMQXxo9RKObQsv8
17,"For Evigt Ung",Sleiman,29336,https://open.spotify.com/track/71QQob1CUAwvN4pfC7jkLM
18,"Ik' Min Skyld",Blak,29238,https://open.spotify.com/track/5XGu9XtnsuhAkhdWbjunr2
19,"Nede Mette",Blak,28638,https://open.spotify.com/track/1VsK3ZmpeWWNECZSzKL3rl
20,Human,"Rag'n'Bone Man",28272,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
21,"Now and Later","Sage The Gemini",27790,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
22,"Don't Wanna Know","Maroon 5",26756,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
23,"Se Mig Nu",Gulddreng,25818,https://open.spotify.com/track/4pHxNkqJZYRkGlJrzuvN0y
24,Nemt,Gulddreng,25345,https://open.spotify.com/track/6q6rXNIA69aPAACcZMaU1I
25,"Drikker For Lidt",Gulddreng,25010,https://open.spotify.com/track/3Gb3nqifjuqRomranzhh99
26,"Fake Love",Drake,24405,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
27,"I Would Like","Zara Larsson",23866,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
