,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",20082,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,"Roses - Imanbek Remix","SAINt JHN",16883,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Česká Floriida","Robin Zoot",16048,https://open.spotify.com/track/0t0loWmgC8Z32RXj6RFvZA
4,GOOBA,6ix9ine,14290,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
5,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,11538,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,"Dance Monkey","Tones And I",11501,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
7,"Breaking Me",Topic,11321,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
8,"Teď tady",Ektor,11275,https://open.spotify.com/track/5ZtWt2INaktWS8u8tcpOoO
9,"death bed (coffee for your head)",Powfu,9946,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"Až na měsíc","Viktor Sheen",9931,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l
11,"Watermelon Sugar","Harry Styles",9594,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"Kings & Queens","Ava Max",9578,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
13,"Rain On Me (with Ariana Grande)","Lady Gaga",9124,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
14,"Someone You Loved","Lewis Capaldi",8677,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,"Don't Start Now","Dua Lipa",8495,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
16,"Toosie Slide",Drake,8422,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17,"Nemám dost (feat. Indigo & KOJO)",Calin,8294,https://open.spotify.com/track/7D2sgT3LkRnl6I7hunrsoj
18,"THE SCOTTS","THE SCOTTS",8275,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
19,"Ride It",Regard,8267,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
20,Lízátko,KOJO,8246,https://open.spotify.com/track/3Os0NFzflZ5yaNN2Cld6aR
21,"Blueberry Faygo","Lil Mosey",8022,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
22,Oblivion,"Viktor Sheen",7752,https://open.spotify.com/track/0gsuaFpyFi9LHoIZqkLKDU
23,"The Box","Roddy Ricch",7467,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
24,"Do pěti",Ektor,7449,https://open.spotify.com/track/2jT0Fl3SCjsPQu4wkSHMBu
25,"Mortal combat",Earth,7417,https://open.spotify.com/track/3ve2nu3WuTvWIeAe8R0ZTh
26,Falling,"Trevor Daniel",7411,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
27,Princezna,Dorian,7323,https://open.spotify.com/track/0VnKSirP7fRTHnFmudbL5o
28,"Break My Heart","Dua Lipa",7263,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
29,"Before You Go","Lewis Capaldi",7231,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
30,Vzlítnout,Neno,7222,https://open.spotify.com/track/75eHVNWvQb6wTE1mEZY48z
31,LALALA,Grey,7136,https://open.spotify.com/track/55HtKTQeAdPbLz8NtlkaKB
32,"Easy Easy",Reginald,7036,https://open.spotify.com/track/2TDoneAkT9o288m0Z96fRQ
33,"Party Girl",StaySolidRocky,6989,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
34,ROXANNE,"Arizona Zervas",6884,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
35,Señorita,"Shawn Mendes",6878,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
36,"Boss Bitch","Doja Cat",6867,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
37,"ily (i love you baby) (feat. Emilee)","Surf Mesa",6820,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
38,"Svaz ceskych bohemu",Wohnout,6775,https://open.spotify.com/track/0twbASvGKPDvbWviKZcpyy
39,"Hraješ Si Na Co","Nik Tendo",6760,https://open.spotify.com/track/38MzzUKqzNhAM9EoUTbsfM
40,"Není Limit","Nik Tendo",6734,https://open.spotify.com/track/0csb0C9E7UGW7Yfi52wGPW
41,"Žijeme umíráme",Dorian,6717,https://open.spotify.com/track/5Hb3T7wUFrt32aXVBhELvF
42,Supalonely,BENEE,6696,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
43,"Godzilla (feat. Juice WRLD)",Eminem,6631,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
44,"Kytky z pumpy","Renne Dang",6574,https://open.spotify.com/track/0yPHAfN6d4Id9dsUeuWhJm
45,"Vím jaký to je",Dorian,6385,https://open.spotify.com/track/3eZ1hKNjZVixEzHx2ChfVQ
46,"Sunday Best (Feeling Good, Like I Should)",Surfaces,6381,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
