,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"MIDDLE CHILD","J. Cole",1376167,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
2,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1324255,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
3,"7 rings","Ariana Grande",1304977,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
4,"Murder On My Mind","YNW Melly",1215215,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
5,Wow.,"Post Malone",1164467,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
6,Sucker,"Jonas Brothers",1150895,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
7,"Old Town Road","Lil Nas X",1084423,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
8,"Going Bad (feat. Drake)","Meek Mill",1059924,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
9,"break up with your girlfriend, i'm bored","Ariana Grande",1031146,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
10,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",1019788,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
11,Robbery,"Juice WRLD",984787,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
12,"Confessions of a Dangerous Mind",Logic,895616,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA
13,"Mixed Personalities (feat. Kanye West)","YNW Melly",850061,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
14,"a lot","21 Savage",808797,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
15,"Pure Water (with Migos)",Mustard,807056,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
16,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",782141,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
17,"Price On My Head (feat. The Weeknd)",NAV,776501,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu
18,Thotiana,Blueface,762972,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
19,"thank u, next","Ariana Grande",742789,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
20,"Here With Me",Marshmello,731199,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
21,"SICKO MODE","Travis Scott",730323,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
22,Talk,Khalid,698550,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
23,Patience,"Tame Impala",678171,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE
24,Splashin,"Rich The Kid",669983,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
25,"wish you were gay","Billie Eilish",668941,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
26,"Without Me",Halsey,668877,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"Look Back at It","A Boogie Wit da Hoodie",662209,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
28,"My Bad",Khalid,651202,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
29,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",648755,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
30,Happier,Marshmello,644679,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
31,Fast,"Juice WRLD",643794,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
32,"Please Me","Cardi B",640139,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
33,"bury a friend","Billie Eilish",635966,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
34,"Dancing With A Stranger (with Normani)","Sam Smith",596688,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
35,"Lucid Dreams","Juice WRLD",594868,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
36,"Faucet Failure","Ski Mask The Slump God",588198,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
37,Shallow,"Lady Gaga",585517,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
38,I,"Lil Skies",578122,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
39,"Mo Bamba","Sheck Wes",575241,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
40,Better,Khalid,568493,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
41,"Envy Me",Calboy,561496,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
42,"Better Now","Post Malone",544487,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
43,"Eastside (with Halsey & Khalid)","benny blanco",540213,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
44,"i'm so tired...",Lauv,539898,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
45,"Wake Up in the Sky","Gucci Mane",533656,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
46,Money,"Cardi B",526867,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
47,"Con Calma","Daddy Yankee",524382,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
48,"Tap (feat. Meek Mill)",NAV,521319,https://open.spotify.com/track/1xkMNjOFNCw3OCI7Gtjpjb
49,SAD!,XXXTENTACION,516791,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
50,"Fall Threw (feat. Young Thug & Gunna)","Rich The Kid",507371,https://open.spotify.com/track/4bi9YrkOvmg4Eb7h00AW2c
51,"Numb Numb Juice","ScHoolboy Q",505885,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp
52,"Hear Me Calling","Juice WRLD",502811,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
53,"To My Grave",NAV,482138,https://open.spotify.com/track/3iKALqmeWDBWRlQU8z03kA
54,"Leave Me Alone","Flipp Dinero",469801,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
55,lovely,"Billie Eilish",469346,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
56,"Make Believe","Juice WRLD",463464,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
57,"Armed And Dangerous","Juice WRLD",462059,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
58,"Saturday Nights",Khalid,459658,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
59,Empty,"Juice WRLD",456325,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v
60,"when the party's over","Billie Eilish",451855,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
61,Moonlight,XXXTENTACION,449274,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
62,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",448993,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
63,"Wow. - Remix","Post Malone",442295,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk
64,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",434401,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
65,"Red Room",Offset,433820,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
66,"Pure Cocaine","Lil Baby",433022,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
67,"High Hopes","Panic! At The Disco",431490,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
68,"rockstar (feat. 21 Savage)","Post Malone",423332,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
69,"Let Me Down Slowly","Alec Benjamin",421448,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
70,NASA,"Ariana Grande",419313,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
71,"The Bones","Maren Morris",418364,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
72,needy,"Ariana Grande",410964,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
73,Nonstop,Drake,406792,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
74,"Taking Chances",NAV,405669,https://open.spotify.com/track/3HP3VodiF28Bcr3dlProO4
75,"Be Alright","Dean Lewis",403872,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
76,"I'm Ready",NAV,403567,https://open.spotify.com/track/2eevcC9gSoo9wdynZkUXPz
