,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,24880,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Amor de Verdade","MC Kekel",24404,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
3,"Better Now","Post Malone",20154,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
4,"One Kiss (with Dua Lipa)","Calvin Harris",19360,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"Lucid Dreams","Juice WRLD",19337,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
6,"Jocelyn Flores",XXXTENTACION,18869,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
7,changes,XXXTENTACION,18185,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
8,"Girls Like You (feat. Cardi B)","Maroon 5",18181,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,Moonlight,XXXTENTACION,17230,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,X,"Nicky Jam",16760,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,"Faz Gostoso",Blaya,16605,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
12,"I Like It","Cardi B",15980,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
13,"Solo (feat. Demi Lovato)","Clean Bandit",14979,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,"Back To You","Selena Gomez",14536,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
15,"Mafiosa (feat. Caroliina)",Lartiste,14193,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
16,Youngblood,"5 Seconds of Summer",13920,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,13547,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
18,"God's Plan",Drake,12999,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
19,"no tears left to cry","Ariana Grande",12961,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
20,"Taste (feat. Offset)",Tyga,12580,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
21,"Jackie Chan",Tiësto,12362,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,12164,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
23,"Everybody Dies In Their Nightmares",XXXTENTACION,11760,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
24,FRIENDS,Marshmello,11292,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
25,"1100 Cegonhas",Dillaz,11057,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
26,"lovely (with Khalid)","Billie Eilish",10900,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
27,"Psycho (feat. Ty Dolla $ign)","Post Malone",10697,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
28,"Bed (feat. Ariana Grande)","Nicki Minaj",10670,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
29,Downtown,Anitta,10535,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
30,"Ocean (feat. Khalid)","Martin Garrix",10124,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
31,"Te Boté - Remix","Nio Garcia",9887,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
32,"Nice For What",Drake,9762,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
33,"rockstar (feat. 21 Savage)","Post Malone",9517,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
34,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,9322,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
35,Flames,"David Guetta",9270,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
36,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,9221,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
37,"All Mine","Kanye West",9012,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
38,"Born To Be Yours",Kygo,8745,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
39,"In My Blood","Shawn Mendes",8629,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
40,"Só Quer Vrau","MC MM",8582,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
41,"Look At Me!",XXXTENTACION,8309,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
42,"Ta Tum Tum","MC Kevinho",8268,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
43,"Look Alive (feat. Drake)","BlocBoy JB",8241,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
44,Sober,"Demi Lovato",7797,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
45,"Call Out My Name","The Weeknd",7591,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
46,"Start Again (feat. Logic)",OneRepublic,7530,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
47,"All Girls Are The Same","Juice WRLD",7443,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
48,"Love Lies (with Normani)",Khalid,7337,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
49,Mine,Bazzi,7147,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
50,"Romance Com Safadeza","Wesley Safadão",7091,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
51,Nevermind,"Dennis Lloyd",7060,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
52,"This Is America","Childish Gambino",7006,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
53,Rise,"Jonas Blue",6695,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
