,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,62375,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Fuckst mich nur ab","Bonez MC",38944,https://open.spotify.com/track/0y8mJFmm4ogCHnfe0oTuT6
3,"Ihr Hobby","Bonez MC",38077,https://open.spotify.com/track/4aZfvvgfoSfmSZpfwQYzC0
4,"Savage Love (Laxed - Siren Beat)","Jawsh 685",32522,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,Hollywood,"LA Vision",32023,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
6,"187 Gang","Bonez MC",29893,https://open.spotify.com/track/3lHuDW8SiPtnIMmaTiDFVe
7,"Papa ist in Hollywood","Bonez MC",27532,https://open.spotify.com/track/5N92YoWttffe7U5v2j2ZA6
8,"Frühstück in Paris","Capital Bra",26280,https://open.spotify.com/track/6qAxQhNfM909QrDGLYEocf
9,Unterwegs,KitschKrieg,26056,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
10,"Never Let Me Down",VIZE,24672,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
11,"Berlin lebt immer noch","Capital Bra",24576,https://open.spotify.com/track/6R6on0ldJcSDfi2whJziJ1
12,"Wild Wild West","Bonez MC",24177,https://open.spotify.com/track/2cMOccdzRqwVuQOyxLR42W
13,"Watermelon Sugar","Harry Styles",23825,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
14,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,23660,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
15,"Tilidin Weg","Bonez MC",23563,https://open.spotify.com/track/7idxewQZ24F0gQy2EWE6Ug
16,"WAP (feat. Megan Thee Stallion)","Cardi B",23550,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
17,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",22457,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
18,Grabstein,"Bonez MC",21770,https://open.spotify.com/track/37f1XhwJtItXOEFBpbymS1
19,"Head & Heart (feat. MNEK)","Joel Corry",21307,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
20,Paradise,VIZE,20757,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
21,Handschuhfach,"Bonez MC",20697,https://open.spotify.com/track/7kSJYMFNxCMh1K9GtrMAIj
22,"In meinem Benz","AK AUSSERKONTROLLE",20176,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
23,Roadrunner,"Bonez MC",20170,https://open.spotify.com/track/0atjNG0rNW2m6zPaiK4Co7
24,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,19960,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
25,Panik,"Bonez MC",19625,https://open.spotify.com/track/0VHGT45cMj6VlT9na7qA3E
26,Lovefool,twocolors,19355,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
27,Alane,"Robin Schulz",18947,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
28,Bläulich,"Apache 207",18280,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
29,Gierig,"Bonez MC",18189,https://open.spotify.com/track/6zQvlSyUvZkaDb15K2RpvO
30,"Blinding Lights","The Weeknd",17498,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
31,"Come & Go (with Marshmello)","Juice WRLD",17005,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
32,"Aww Johnny","Bonez MC",16806,https://open.spotify.com/track/08cpbxZFlDyXSsxqiXA0dp
33,"Roses - Imanbek Remix","SAINt JHN",16586,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
34,"Take You Dancing","Jason Derulo",15945,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
35,"Breaking Me",Topic,15197,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
36,"you broke me first","Tate McRae",15077,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
37,Games,Ufo361,14987,https://open.spotify.com/track/3P4uSN2VJ7asF4xdw1lDEf
38,"Mood Swings (feat. Lil Tjay)","Pop Smoke",14943,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
39,Airwaves,Pashanim,14406,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
40,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",14150,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
41,Übermorgen,"Mark Forster",14106,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
42,"Kings & Queens","Ava Max",13718,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
43,"GREECE (feat. Drake)","DJ Khaled",13615,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
44,"Zehnte Etage",Azet,13403,https://open.spotify.com/track/7A7N6FXN4JKZoFa4yg8HSg
45,Roller,"Apache 207",12986,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
46,"POPSTAR (feat. Drake)","DJ Khaled",12906,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
47,"Andere Welt","Capital Bra",12877,https://open.spotify.com/track/5PAAUJTKLT0nCmHUlLdPXb
48,"Laugh Now Cry Later (feat. Lil Durk)",Drake,12383,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
49,"Big Body Benz","Bonez MC",11847,https://open.spotify.com/track/37GfXTkS4ghjzgZsXb3UDV
50,Marie,"Alle Achtung",11755,https://open.spotify.com/track/7vdDVWWrTkg7LYwkgcWha9
51,Lonely,Tujamo,11734,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb
52,"Ur So F**kInG cOoL","Tones And I",11590,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx
53,Hypnotized,"Purple Disco Machine",11500,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
54,2012,Bausa,11169,https://open.spotify.com/track/6bM4daGlfZHtKMQp8tEqVz
55,Dynamite,BTS,10836,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
56,"Dance Monkey","Tones And I",10823,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
57,"What's Love Got to Do with It",Kygo,10692,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
58,BAD,reezy,10572,https://open.spotify.com/track/56mXjNLDvA3HN2ATNLgiGk
