,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",7783,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"It Ain't Me (with Selena Gomez)",Kygo,4435,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
3,Passionfruit,Drake,4375,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
4,"Mask Off",Future,3935,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
5,"Something Just Like This","The Chainsmokers",3811,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
6,"Stay (with Alessia Cara)",Zedd,3540,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
7,"That's What I Like","Bruno Mars",3383,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
8,"Symphony (feat. Zara Larsson)","Clean Bandit",3276,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
9,"Galway Girl","Ed Sheeran",3259,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
10,Cold,"Maroon 5",3110,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
11,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",3092,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3081,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
13,"Scared to Be Lonely","Martin Garrix",2972,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
14,Paris,"The Chainsmokers",2906,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
15,"You Don't Know Me - Radio Edit","Jax Jones",2788,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
16,Believer,"Imagine Dragons",2775,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
17,Issues,"Julia Michaels",2701,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
18,Starboy,"The Weeknd",2656,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
19,HUMBLE.,"Kendrick Lamar",2654,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
20,"Chained To The Rhythm","Katy Perry",2586,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
21,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",2471,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
22,"Call On Me - Ryan Riback Extended Remix",Starley,2289,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
23,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",2203,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
24,"Selfish (feat. Rihanna)",Future,2151,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
25,"Solo Dance","Martin Jensen",2098,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
26,Portland,Drake,2096,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
27,Human,"Rag'n'Bone Man",2057,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
28,"iSpy (feat. Lil Yachty)",KYLE,1929,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
29,"September Song","JP Cooper",1885,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
30,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",1876,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
31,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,1853,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
32,"I Got You","Bebe Rexha",1811,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
33,"How Far I'll Go - From ""Moana""","Alessia Cara",1783,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
34,"Love On The Brain",Rihanna,1760,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
35,"Castle on the Hill","Ed Sheeran",1747,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
36,"Green Light",Lorde,1743,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
37,"Fake Love",Drake,1740,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
38,Blem,Drake,1738,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
39,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1720,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
40,"I Feel It Coming","The Weeknd",1713,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
41,Closer,"The Chainsmokers",1642,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
42,Everyday,"Ariana Grande",1641,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR
43,Location,Khalid,1627,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
44,Weak,AJR,1491,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
45,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",1484,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
46,Gyalchester,Drake,1470,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
47,Touch,"Little Mix",1431,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
48,History,"Olivia Holt",1415,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF
49,Perfect,"Ed Sheeran",1409,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
50,"One Dance",Drake,1395,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
51,"Chantaje (feat. Maluma)",Shakira,1362,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
52,Congratulations,"Post Malone",1309,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
53,"Say You Won't Let Go","James Arthur",1274,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
54,"Sooner Or Later","Aaron Carter",1269,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe
55,Happier,"Ed Sheeran",1242,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
