,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Elpida,"Mad Clip",34951,https://open.spotify.com/track/1JaBJC3gj7jSsNxsnYTzhj
2,"Slime DNA","Thug Slime",24832,https://open.spotify.com/track/0P8SRj6wJEYYmIB4t0jju6
3,XILIOMETRA,"Mad Clip",22309,https://open.spotify.com/track/0Az2D1ByNU09je0ZtzDcHm
4,"Street Values",VLOSPA,22100,https://open.spotify.com/track/5008Rz0J8beglZBqnvSUCn
5,Hoodstars,GAMEBOY,18257,https://open.spotify.com/track/3F8ZuhmuIIIYkks2cqBiXZ
6,"Den Eisai Edo",Tamta,14152,https://open.spotify.com/track/3tEIOasqpy7ghhcu5ueqGp
7,Diego,"Mad Clip",14006,https://open.spotify.com/track/1BU2rpXjavf2YHvTyfmku4
8,Fendi,"Dirty Harry",13307,https://open.spotify.com/track/5CZbxKM8Ibh3RmfB7xFAzm
9,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",12439,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
10,Bosses,SNIK,11956,https://open.spotify.com/track/4lRQP4PC7ZHQnkPuq8N52N
11,Whoopty,CJ,11763,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,AMG,Trannos,11752,https://open.spotify.com/track/6HmFlBFT4ZvWuDP1otLqSg
13,Pistoli,"Sin Laurent",11468,https://open.spotify.com/track/1m0N54Nrd76muGR1nynZgZ
14,Astoria,"Mad Clip",11142,https://open.spotify.com/track/7gT2kUZaqIWgRkl9DkbO1d
15,Etsi,SNIK,11043,https://open.spotify.com/track/73d7q3kVVIgfCUK07bVIVH
16,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",10702,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
17,Millionaire,SNIK,10323,https://open.spotify.com/track/01Y0KGT7VzixtLyOj44x56
18,Fimi,"Mad Clip",10076,https://open.spotify.com/track/1ObRO6vf0rLZJ57iT2Y3df
19,positions,"Ariana Grande",10058,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
20,"AP Freestyle","Mad Clip",10032,https://open.spotify.com/track/1Y2eEPxS1R8mZmMzjETpwy
21,Rudeboys,"Mente Fuerte",9727,https://open.spotify.com/track/7golvOwQUXF4LEzISx7dRF
22,Bonnie,"Lil Koni",9632,https://open.spotify.com/track/3jWoXmRaySXNcNii1B1N0e
23,"Mood (feat. iann dior)",24kGoldn,9586,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
24,Viktoria,Melisses,9528,https://open.spotify.com/track/6zjzustYTCBqaUiIMY9aJ2
25,willow,"Taylor Swift",9282,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
26,Googlare,Ypo,9218,https://open.spotify.com/track/6EsQeuRu9MDPsh6b2opdIm
27,SUPERSTAR,MG,9046,https://open.spotify.com/track/28dgIVVQiTOZlYs3JForb7
28,"Blinding Lights","The Weeknd",8898,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,Apostasi,"Mad Clip",8802,https://open.spotify.com/track/3917qpuuQ41AJat8vGkOaY
30,"Show Out (with Skepta & Pop Smoke)","Kid Cudi",8591,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
31,"Therefore I Am","Billie Eilish",8582,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
32,Areti,"Mad Clip",8367,https://open.spotify.com/track/2rbSs3LMmRjqvE8OkjHlu9
33,Dior,"Pop Smoke",8366,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
34,"Paul Pierce",Immune,8267,https://open.spotify.com/track/1djt9sgcypWyXHxi2hWg1z
35,"What You Know Bout Love","Pop Smoke",8171,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
36,Kotera,"Mad Clip",8151,https://open.spotify.com/track/3f7zVrAcCZ1BVlArmg8wzr
37,Sosa,"Mad Clip",8099,https://open.spotify.com/track/7BhwVLqIcXSnNuiZbLZwSO
38,"All I Want for Christmas Is You","Mariah Carey",8043,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
39,"Big Moves - Vol. 1",VLOSPA,8004,https://open.spotify.com/track/3PtCTx3M4m3FOC5PK9R8t6
40,"Tha 'Mai Edo","Konstantinos Argiros",7941,https://open.spotify.com/track/1zlq27smGznbAk1ClTuhJB
41,HOLIDAY,"Lil Nas X",7675,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
42,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,7351,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
43,Overdose,"Lil PoP",7322,https://open.spotify.com/track/3N0dH5dZKj4momer7WIhRB
44,Filakes,Strat,7211,https://open.spotify.com/track/0omM3mkVfjt8MhDKinkhcn
45,"Rockin' Around The Christmas Tree","Brenda Lee",7176,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
46,NANA,Saske,7031,https://open.spotify.com/track/6lcgBbZKhYBnOxOS5rNlYb
