,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Someone You Loved","Lewis Capaldi",60620,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
2,Sucker,"Jonas Brothers",53014,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
3,"Don't Call Me Up",Mabel,49836,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
4,"Giant (with Rag'n'Bone Man)","Calvin Harris",46248,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
5,"break up with your girlfriend, i'm bored","Ariana Grande",39941,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
6,"i'm so tired...",Lauv,38463,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
7,"Dancing With A Stranger (with Normani)","Sam Smith",36247,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
8,"7 rings","Ariana Grande",35965,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
9,Wow.,"Post Malone",35582,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
10,Shallow,"Lady Gaga",32651,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"Almost (Sweet Music)",Hozier,30111,https://open.spotify.com/track/7uttm8Iurm5uK67Vr9G2Sp
12,"Just You and I","Tom Walker",29948,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
13,"One Drink","Picture This",29179,https://open.spotify.com/track/7ITXKzRU7eqcRwF2YXZj8b
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",29062,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
15,"Walk Me Home",P!nk,27140,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
16,"bury a friend","Billie Eilish",26575,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
17,"Here With Me",Marshmello,26482,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
18,Talk,Khalid,23346,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
19,"Sweet but Psycho","Ava Max",23027,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
20,"Power Over Me","Dermot Kennedy",22406,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
21,"Hello My Love",Westlife,20777,https://open.spotify.com/track/4EtIza2cKMmR2XP7idebXG
22,"Who Do You Love","The Chainsmokers",19559,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
23,"wish you were gay","Billie Eilish",19515,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
24,"MIDDLE CHILD","J. Cole",19484,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
25,"Going Bad (feat. Drake)","Meek Mill",19031,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
26,"Let Me Down Slowly","Alec Benjamin",18966,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
27,"My Bad",Khalid,18858,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
28,"thank u, next","Ariana Grande",18375,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
29,"Murder On My Mind","YNW Melly",17749,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
30,"Saturday Nights",Khalid,17714,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
31,"SICKO MODE","Travis Scott",17670,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,Nonstop,Drake,17542,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
33,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",17393,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
34,"Body (feat. brando)","Loud Luxury",17045,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
35,Grace,"Lewis Capaldi",16826,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii
36,Happier,Marshmello,16306,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
37,"Don’t Feel Like Crying",Sigrid,16110,https://open.spotify.com/track/1ABvDz0JnQGO8M8NYjRNMp
38,"Eastside (with Halsey & Khalid)","benny blanco",15936,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
39,Shotgun,"George Ezra",15211,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
40,"Without Me",Halsey,14883,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
41,"Promises (with Sam Smith)","Calvin Harris",14771,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
42,"Be Alright","Dean Lewis",14710,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
43,Robbery,"Juice WRLD",14696,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
44,"Nice For What",Drake,14537,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
45,"Better Now","Post Malone",14407,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"Please Me","Cardi B",14188,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
47,"Last Hurrah","Bebe Rexha",14094,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
48,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",13756,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
49,"What A Time (feat. Niall Horan)","Julia Michaels",13657,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT
50,"when the party's over","Billie Eilish",13239,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
51,"God's Plan",Drake,13040,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
52,"So Am I","Ava Max",13018,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
53,"In My Feelings",Drake,12864,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
54,Thotiana,Blueface,12411,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
55,"Old Town Road","Lil Nas X",12194,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
56,2002,Anne-Marie,12171,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
57,"High Hopes","Panic! At The Disco",11551,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
58,"Con Calma","Daddy Yankee",10968,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
59,"Disaster (feat. J Hus)",Dave,10817,https://open.spotify.com/track/3rqmxZNh2BRgJ3BiCPFTSG
60,"Ruin My Life","Zara Larsson",10716,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
61,"Think About Us (feat. Ty Dolla $ign)","Little Mix",10694,https://open.spotify.com/track/18n2GdCpsHYzkbMKPavE7Y
62,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",10652,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
63,Nobody,"Martin Jensen",10584,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72
64,lovely,"Billie Eilish",10539,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
65,Paradise,"George Ezra",10522,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
66,Play,"Jax Jones",10478,https://open.spotify.com/track/29R1IMTTbDDA3VNlk6UEW5
67,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",10408,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
68,Bruises,"Lewis Capaldi",10326,https://open.spotify.com/track/7x91w5f5x7UayENcGAP5i2
69,"Just Got Paid",Sigala,10191,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
70,Patience,"Tame Impala",9917,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE
71,"Look Alive (feat. Drake)","BlocBoy JB",9764,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
72,"I'll Be There","Jess Glynne",9760,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ
73,"Let You Love Me","Rita Ora",9721,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
74,"Bohemian Rhapsody - Remastered 2011",Queen,9651,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
75,"Back & Forth",MK,9616,https://open.spotify.com/track/4M8x1TR36VMQMFMbGCdoyA
76,"rockstar (feat. 21 Savage)","Post Malone",9440,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
77,"In My Mind",Dynoro,9427,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
78,"Always Remember Us This Way","Lady Gaga",9406,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
79,"Lucid Dreams","Juice WRLD",9397,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
80,"Hold My Girl","George Ezra",9373,https://open.spotify.com/track/42bbDWZ8WmXTH7PkYAlGLu
81,"no tears left to cry","Ariana Grande",8951,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
82,Fast,"Juice WRLD",8853,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
83,"One Dance",Drake,8847,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
84,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",8833,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
85,Streatham,Dave,8778,https://open.spotify.com/track/59PUOc7B0WCNNx8Nr4qaA4
86,Honey,"070 Shake",8670,https://open.spotify.com/track/0PoMoPqIJxe6H0rDMnpGP8
87,"If You're Over Me","Years & Years",8476,https://open.spotify.com/track/0p3rzYD9XEIyBBx1QTwg4z
