,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,XTC,"Lukas Leon",76279,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
2,"Solo (feat. Demi Lovato)","Clean Bandit",74883,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
3,Jacuzzi,SANNI,59225,https://open.spotify.com/track/48BhFviee97yuYMh4IqMXJ
4,#ihanaa,"Petri Nygård",54297,https://open.spotify.com/track/4hK01qQsklh2Cw15f6VQ5I
5,"Ignite (feat. SEUNGRI)",K-391,52467,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
6,Kevät,"Adi L Hasla",51206,https://open.spotify.com/track/7xrMRHovEoiZ72bQxDuev8
7,SAD!,XXXTENTACION,50024,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Paratiisiin (feat. Ilta)","Pikku G",48152,https://open.spotify.com/track/1NbsStgv8HKyuFAFaia0Lr
9,"Better Now","Post Malone",47984,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Sit ku mä oon vapaa",SANNI,46512,https://open.spotify.com/track/3M72cvOpuPxE7nGXPE1c2y
11,"Kaksi ihmistä","Haloo Helsinki!",45165,https://open.spotify.com/track/4h1nlsgutqwzk2ZqYaZdOF
12,"Bäng Bäng typerä sydän (feat. eetu)",Ellinoora,44700,https://open.spotify.com/track/5g4KyDNIMfAVhrMh3zJGRH
13,"Naapurit Kuulee","Mikael Gabriel",37789,https://open.spotify.com/track/4pZdFXEz5fo8IaOga7z9bM
14,"Paa mut cooleriin (feat. Reino Nordin)","Kaija Koo",37499,https://open.spotify.com/track/7EAg6R0bwKcJzZgikPbPYX
15,"Back To You","Selena Gomez",36663,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
16,"Lucid Dreams","Juice WRLD",36463,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
17,"Jocelyn Flores",XXXTENTACION,35930,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
18,"One Kiss (with Dua Lipa)","Calvin Harris",33662,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
19,Moonlight,XXXTENTACION,33514,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"All For Love",Tungevaag,32705,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
21,Youngblood,"5 Seconds of Summer",32359,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
22,"Hei Me Lennetään",Spekti,31395,https://open.spotify.com/track/1vdIgNz4FssfhcnqKSRF7j
23,Supervoimii,Elastinen,31231,https://open.spotify.com/track/7rehjyv0IQ0WQoB6wZRfnY
24,changes,XXXTENTACION,30880,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
25,"Jackie Chan",Tiësto,30861,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
26,"La Cintura","Alvaro Soler",28585,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
27,"no tears left to cry","Ariana Grande",26005,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
28,"Juodaan viinaa (feat. LEO)","Yksi Totuus",25976,https://open.spotify.com/track/4tc9b3G0aX7glIS9nH2q9z
29,Vaahtokarkkii,"Keko Salata",25113,https://open.spotify.com/track/4KHvdktWIhxS5Ro83M122r
30,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",24860,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
31,"I Like It","Cardi B",23505,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
32,"Mad Love","Sean Paul",23397,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
33,Flames,"David Guetta",22745,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
34,"Rikkinäinen Prinsessa","Nikke Ankara",22069,https://open.spotify.com/track/5eKpOnlRJC70PfzunR3UWO
35,Kumipuku,"Antti Tuisku",21722,https://open.spotify.com/track/6YxiMXtX63YyZF1AdVGM37
36,Voulez-vous,"Jenni Vartiainen",21438,https://open.spotify.com/track/5B8LcPwJWf8I6tdBszInyh
37,"Pojat ei itke",Aste,21065,https://open.spotify.com/track/01JFSixXfRnIOX75UWXBzC
38,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",20646,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
39,Popkorni,JVG,20083,https://open.spotify.com/track/7mGdJWJETc696zijUeZ2FD
40,"Satutat mua",TIPPA,19778,https://open.spotify.com/track/2CPLXPOGo30nWHN1Tjl5Ht
41,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,19607,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
42,"Ei suomalaiset tanssi","Haloo Helsinki!",19565,https://open.spotify.com/track/36knYZNgwftBUhMZOzmtmE
43,"Amor Amor (feat. Cledos)",ABREU,19179,https://open.spotify.com/track/61shpWjjwZmqHQPqHkEzZN
44,"Everybody Dies In Their Nightmares",XXXTENTACION,19111,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
45,"Taste (feat. Offset)",Tyga,18432,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
46,"Maradona - En Español","Teflon Brothers",18401,https://open.spotify.com/track/25I1dmUKHCmL40YLGqYKZk
47,"Esson baariin",Poju,18045,https://open.spotify.com/track/3AVOlegKLZkDe3GSnM8XpF
48,"Ei mitää järkee (feat. Gracias)",Gettomasa,17616,https://open.spotify.com/track/3CXs8zscgSdJXDS5ty9WxY
49,Jättiläinen,Pyhimys,17595,https://open.spotify.com/track/3bEc0e8OHd73jfhSjXMoKb
50,Fuego,"Eleni Foureira",17531,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
51,"Girls Like You (feat. Cardi B)","Maroon 5",17344,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
52,"Sun Vika",Evelina,17304,https://open.spotify.com/track/33B8pusNWL0lfl6rm2n8je
53,"Oh Child","Robin Schulz",17292,https://open.spotify.com/track/2xw9PXlt8IaCWZjfpJ2HPL
54,"Samoil Silmillä",Skandaali,16935,https://open.spotify.com/track/3saQmVTGFWJUvz82UyMmgM
55,Paniikki,"Paperi T",16880,https://open.spotify.com/track/5d4o2sv1exrzuRR0OLtvXQ
56,"rockstar (feat. 21 Savage)","Post Malone",16821,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
57,"Look At Me!",XXXTENTACION,16702,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
