,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heyecanı Yok",Gazapizm,87333,https://open.spotify.com/track/4sa0pXDdQkBZ1r5NZWQJyV
2,"Gömün Beni Çukura",Eypio,70589,https://open.spotify.com/track/5dLtu0lS5pP9ivMerk3uMA
3,"İki Aşık","Ersay Üner",66936,https://open.spotify.com/track/5uyGQAXeaYJ7X7FcN8JJiq
4,rockstar,"Post Malone",60909,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
5,Zalım,"Ceylan Ertem",60061,https://open.spotify.com/track/2tcTksk6qFbYSaZogGmgfO
6,İmkansızım,Ezhel,55560,https://open.spotify.com/track/5Y3ZTBwRNrgj3AlXYASvDe
7,Geceler,Ezhel,52083,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ
8,Havana,"Camila Cabello",47841,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,"New Rules","Dua Lipa",45302,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
10,"Şehrimin Tadı",Ezhel,44917,https://open.spotify.com/track/5JaXKUIcNxwSuUyD4CsphL
11,"Üzülmedin mi?",Simge,42966,https://open.spotify.com/track/6Ld3bnYoP3JnmHMbtqMXYY
12,Yanıyoruz,"Burak King",41237,https://open.spotify.com/track/2BJkinM7TmdcsDGNvmZds8
13,"Eteği Belinde","Manuş Baba",39750,https://open.spotify.com/track/3lPrs1fylHXjPPfSioDXDg
14,"Him & I (with Halsey)",G-Eazy,37530,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
15,Raf,Deeperise,36153,https://open.spotify.com/track/3xtNRxaUY785OdDP78yrpG
16,"İnceden İnceden","Tuğba Yurt",33796,https://open.spotify.com/track/2QD387ZxhUxTJQYLe11w9D
17,Muhbir,Sıla,33092,https://open.spotify.com/track/7gPMdD5iUC8i3LsFxr01jw
18,"Dusk Till Dawn - Radio Edit",ZAYN,31468,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
19,"River (feat. Ed Sheeran)",Eminem,30787,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
20,"Beni Vur - Akustik","Deniz Tekin",30601,https://open.spotify.com/track/3CPBzUohQI0fVoFFMSZouO
21,"Ya Bu İşler Ne","Mabel Matiz",30389,https://open.spotify.com/track/2qM7yVNhMjZGVvXhPQ5TFS
22,Suspus,Ceza,30003,https://open.spotify.com/track/1JvUmKSl9Mg6mQnmbjLYyz
23,"Ne Farkeder","Yüzyüzeyken Konuşuruz",29787,https://open.spotify.com/track/23KSyhPMqyUVrrLo300YiW
24,"Shape of You","Ed Sheeran",29760,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
25,"Gel De Uyu","Soner Sarıkabadayı",28789,https://open.spotify.com/track/17KyYoAhToJhgiFV2Bt41b
26,Believer,"Imagine Dragons",28270,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
27,"Sıfır Tolerans - Mahmut Orhan Remix",Hadise,28191,https://open.spotify.com/track/5T8Fiq5hPALY1La8BqlYYn
28,Alo,Ezhel,27882,https://open.spotify.com/track/3hdXIz9eY9u5QoEUkBs5yN
29,"Dönersen Islık Çal","Manuş Baba",27603,https://open.spotify.com/track/4JWAN1SBE6r2PHbXTHzQNx
30,"Six Days War - Mahmut Orhan Remix","Colonel Bagshot",27369,https://open.spotify.com/track/2PYUMHjLGRwYw4JEHlvMRu
31,"Gucci Gang","Lil Pump",27078,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
32,Attention,"Charlie Puth",26819,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
33,"Lost on You",LP,25827,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
34,Thunder,"Imagine Dragons",25736,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
35,Wolves,"Selena Gomez",25530,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
36,"Çok Çok",Edis,25240,https://open.spotify.com/track/045FwWlfQeVoaCNDvShp7m
37,"Ruleta (feat. Erik)",INNA,24996,https://open.spotify.com/track/58aGvhMxUHn88sbJpirQ1T
38,"When We're High",LP,24673,https://open.spotify.com/track/7ohDUXs6SsU3XjTI9pcKTS
39,"Bazen (feat. Emel)",Ezhel,24193,https://open.spotify.com/track/6qkXhA5mVvG1DLyliRS1Yf
40,Mihriban,"Musa Eroğlu",23131,https://open.spotify.com/track/04aT9IT86qeDS7p9DQGa6z
41,"Ağlar mıyım? Ağlamam","Ziynet Sali",22965,https://open.spotify.com/track/1KZ2GIHODjEmMoEGUcgZKB
42,"Vermem Seni Ellere - Yol Arkadaşım Orijinal Film Müziği","Oğuzhan Koç",22272,https://open.spotify.com/track/5m0xKFMim80XzJ1HM0IBwW
43,"Mi Gente","J Balvin",22194,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
44,Sandal,"Yüzyüzeyken Konuşuruz",21817,https://open.spotify.com/track/2j69gw8fSyTDksf3glQaCH
45,Unforgettable,"French Montana",21796,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
46,"Beni Sen İnandır",Pinhani,21746,https://open.spotify.com/track/1rY4UYyZ3PcuYgWIddkcnL
47,Küvet,Ezhel,21021,https://open.spotify.com/track/1anxoJyGm5QOWpPtDkXIfc
48,"Mask Off",Future,20975,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
49,"Sen Olsan Bari","Aleyna Tilki",20194,https://open.spotify.com/track/1BSsv8bVGdxyvW0NPiZy1A
