,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,90931,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Jerusalema (feat. Nomcebo Zikode)","Master KG",65261,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
3,"WAP (feat. Megan Thee Stallion)","Cardi B",60804,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
4,"Head & Heart (feat. MNEK)","Joel Corry",57038,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
5,"Bande organisée",Kofs,55246,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
6,"Savage Love (Laxed - Siren Beat)","Jawsh 685",51074,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,47368,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,"Watermelon Sugar","Harry Styles",44598,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,"Jolie nana","Aya Nakamura",43831,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
10,"Breaking Me",Topic,38533,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
11,"Kings & Queens","Ava Max",37841,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
12,MAMACITA,"Black Eyed Peas",36426,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
13,"Blinding Lights","The Weeknd",35835,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,"you broke me first","Tate McRae",34640,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
15,"Freeze Raël","Freeze corleone",34406,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
16,Alane,"Robin Schulz",32907,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
17,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",32645,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
18,"Roses - Imanbek Remix","SAINt JHN",28966,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
19,"Mood Swings (feat. Lil Tjay)","Pop Smoke",28741,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
20,"Dance Monkey","Tones And I",27801,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,"Laugh Now Cry Later (feat. Lil Durk)",Drake,25783,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
22,Dynamite,BTS,25589,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
23,"Rain On Me (with Ariana Grande)","Lady Gaga",24667,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
24,"Someone To You",BANNERS,24559,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
25,"Rap catéchisme","Freeze corleone",24473,https://open.spotify.com/track/2J0AJV5DsKyDuX1qEgJngB
26,Control,"Zoe Wees",23432,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
27,"Love to Go","Lost Frequencies",23082,https://open.spotify.com/track/3bffZlBH65GZ2rVc9qiHg5
28,"Break My Heart","Dua Lipa",23028,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
29,"ily (i love you baby) (feat. Emilee)","Surf Mesa",21957,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
30,"Hors ligne","Freeze corleone",21944,https://open.spotify.com/track/0wUC6Pc1BCRJc1aXbF7yxp
31,"Midnight Sky","Miley Cyrus",21662,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
32,Angela,Hatik,21179,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
33,"Grand bain",Dadju,20830,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
34,Heather,"Conan Gray",20787,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
35,"In Your Eyes","The Weeknd",20716,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
36,"Cooler Than Me","Lucky Luke",20687,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
37,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",20239,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
38,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,20184,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
39,Coco,Wejdene,19778,https://open.spotify.com/track/593oNiMJ6d9PQkaOLOvIDo
40,"Someone You Loved","Lewis Capaldi",19541,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,"Djomb - Bien ou quoi",Bosh,18843,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
42,"Party Girl",StaySolidRocky,18536,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
43,"Kom Wat Dichterbij - Uit Liefde Voor Muziek",Regi,18371,https://open.spotify.com/track/2KaJryomBxy8UxpjCAkvvY
44,"Mais je t'aime","Grand Corps Malade",18261,https://open.spotify.com/track/2twcZTB1udOEzDCPpTiOju
