,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",148258,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,Juletragedien,"Erik Follestad",140586,https://open.spotify.com/track/4hS14RwcNzMrO9QZ76mVII
3,"Last Christmas",Wham!,139045,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,"Home for Christmas","Maria Mena",137393,https://open.spotify.com/track/3E0fq2gqsNbQo5paAuEcmc
5,"Driving Home for Christmas","Chris Rea",114851,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
6,Snowman,Sia,112758,https://open.spotify.com/track/3E6Ydoy1H8ePoigc10Mgsa
7,"Himmel På Jord","Kurt Nilsen",107104,https://open.spotify.com/track/0WFyQgDzbQCfJuxcHW4Zrt
8,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",102027,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
9,"Santa Tell Me","Ariana Grande",101514,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
10,"Hey Ho","Freddy Kalas",96872,https://open.spotify.com/track/0eekaX32hUmJgcinPCL1iZ
11,"Christmas Lights",Coldplay,93958,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
12,"Nå er det jul (feat. Murdrocks, Herman Dahl, Isabelle Eriksen, Agnetesh & Stina Talling)","The sPlayers",89379,https://open.spotify.com/track/4XfNiOFDFFcDn9DTAPglQ3
13,Mistletoe,"Justin Bieber",89295,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
14,"Have Yourself A Merry Little Christmas","Sam Smith",86265,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
15,"Sweet but Psycho","Ava Max",85197,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
16,"It's Beginning to Look a Lot like Christmas","Michael Bublé",85096,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
17,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",84182,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
18,"Selmas sang",Snøfall,71977,https://open.spotify.com/track/4m0iwkcDIoKeyCYwElaoYD
19,"Håper Nissen Har Råd",TIX,70444,https://open.spotify.com/track/3lMtC1Fze3KGUoecHz3RH3
20,"Let It Snow, Let It Snow, Let It Snow","Kurt Nilsen",69017,https://open.spotify.com/track/74yQRKUunP1sRjnnMks4SG
21,"Lost Control","Alan Walker",68557,https://open.spotify.com/track/0lG6QM1jjbbX5UUn3DPmrZ
22,"Diamond Heart","Alan Walker",67493,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
23,"thank u, next","Ariana Grande",62698,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
24,"Rockin' Around The Christmas Tree","Brenda Lee",59365,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
25,"It's the Most Wonderful Time of the Year","Andy Williams",58683,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
26,"O Helga Natt","Nils Bech",58224,https://open.spotify.com/track/07hRgRIohqJPDXeO4bmtH5
27,"I'll Be Home","Meghan Trainor",57803,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
28,"Jingle Bell Rock","Bobby Helms",57719,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
29,"Nå Tennes Tusen Julelys","Kurt Nilsen",57145,https://open.spotify.com/track/514a6jNU8B1KS7QV387ZUU
30,"Jul i svingen","Ingebjørg Bratland",56985,https://open.spotify.com/track/0FZHpDOVQ8N1HJLahZsTT1
31,Stjernesludd,"Kurt Nilsen",56248,https://open.spotify.com/track/0zCU35nRISaqZqlUXNEL5Z
32,Shallow,"Lady Gaga",55396,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
33,"Without Me",Halsey,52394,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
34,"Be Alright","Dean Lewis",51891,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
35,"when the party's over","Billie Eilish",49217,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
36,"Santa's Coming for Us",Sia,48754,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
37,"Happy Now",Kygo,46999,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
38,Everglow,Coldplay,44454,https://open.spotify.com/track/6aG68QSwv0hgNTq90I2GOE
39,"Do They Know It's Christmas? - 1984 Version","Band Aid",43202,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
40,"Let Me Down Slowly","Alec Benjamin",42569,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
41,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",41640,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
42,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,40486,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
43,Emotion,"Astrid S",39289,https://open.spotify.com/track/09rj7jigutgAkveJGpSDBT
44,"Feliz Navidad","José Feliciano",38607,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
45,"Winter Wonderland","Tony Bennett",36989,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
46,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",36822,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
47,"The Christmas Song (Merry Christmas To You)","Nat King Cole",36403,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
48,Balkong,"Unge Ferrari",35962,https://open.spotify.com/track/6sWtJNUxC5SYEKQ0zFGeNT
49,"White Christmas","Bing Crosby",35911,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
