,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,BLUEBERRY,Guzior,148429,https://open.spotify.com/track/27gknDBOqYJmOFYyaOBAfa
2,"All I Want for Christmas Is You","Mariah Carey",139895,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Last Christmas",Wham!,138553,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,FALA,Guzior,135527,https://open.spotify.com/track/4XZxxP6ilbl56BooNjq7Ki
5,"Santa Tell Me","Ariana Grande",106208,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
6,TRAPSTAR,Guzior,93449,https://open.spotify.com/track/2ViEgPwGDB2hoeSRe2eDSk
7,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",92094,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
8,Testarossa,Wiatr,81467,https://open.spotify.com/track/4yP4P2pHqtejjQ1l12J8bA
9,"Merry Christmas Everyone","Shakin' Stevens",80050,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn
10,"Rockin' Around The Christmas Tree","Brenda Lee",79078,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
11,"It's the Most Wonderful Time of the Year","Andy Williams",73861,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
12,"Driving Home for Christmas - 2019 Remaster","Chris Rea",72823,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
13,"Billy Kid",Reto,71090,https://open.spotify.com/track/2qX1iJIRJDlVsBQbQkz6L0
14,"Underneath the Tree","Kelly Clarkson",70801,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
15,BUBBLETEA,Quebonafide,65404,https://open.spotify.com/track/7eBYMVok43QesT0KnuIkjn
16,"Holly Jolly Christmas","Michael Bublé",65358,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
17,KUSHKOMA,Guzior,63659,https://open.spotify.com/track/2iP9RCuDPc7mVSMA3G7iL6
18,"It's Beginning to Look a Lot like Christmas","Michael Bublé",63305,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
19,"Nad ranem",Kabe,62530,https://open.spotify.com/track/7jP1BjqK9Qkbmk4rq3Vjdy
20,"Sleigh Ride","The Ronettes",61588,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
21,Impreza,Sobel,59810,https://open.spotify.com/track/2Y1Nd54Jrgciu2HtpP5ymM
22,"Jingle Bell Rock","Bobby Helms",59626,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
23,"jeden jeden",chillwagon,58127,https://open.spotify.com/track/2BZ6h3QVwPuscGH4MVZ61V
24,Mistletoe,"Justin Bieber",58079,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
25,"Polskie Tango","Taco Hemingway",54806,https://open.spotify.com/track/0vIdj6ZxZrHhHjkbsLHap8
26,"Mood (feat. iann dior)",24kGoldn,54778,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
27,"Therefore I Am","Billie Eilish",54534,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
28,"Blinding Lights","The Weeknd",52936,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,Dwutakt,Alberto,52138,https://open.spotify.com/track/2wMo0pUpFklPf5x47ZUR8I
30,"BOILER ROOM",Guzior,51610,https://open.spotify.com/track/6CeySD6je59PGXOu3Z0dav
31,ULALA,Żabson,50644,https://open.spotify.com/track/0Fq9G6zqp6VGEfJv3XM7vf
32,Zły,Szpaku,49101,https://open.spotify.com/track/5dTQxj2Kn7MBq59Gs1j9LD
33,"Aromatyczne Przyprawy",Żabson,48487,https://open.spotify.com/track/56H7O0iIqcZqWWA0QYQAwE
34,"Lonely (with benny blanco)","Justin Bieber",48065,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
35,"The Business",Tiësto,47232,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
36,SOWA,Guzior,47172,https://open.spotify.com/track/28IJPb3q2x9jXuWDF0MSbe
37,"Nisko jest niebo (prod. Auer)",Pezet,47119,https://open.spotify.com/track/1YSjp4pscPTOHaw2lyKVTA
38,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",46914,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
39,"Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",46779,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
40,positions,"Ariana Grande",46503,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
41,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",45792,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
42,"Santa's Coming for Us",Sia,45755,https://open.spotify.com/track/1N1ZpYUJc9fwrqk53FGgWv
43,"GOMBAO 33",Mata,45691,https://open.spotify.com/track/2sTuKKRZI1ciK5tflR00YE
44,"Do They Know It's Christmas? - 1984 Version","Band Aid",45587,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
45,"Prisoner (feat. Dua Lipa)","Miley Cyrus",44894,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
46,halo,Favst,44676,https://open.spotify.com/track/0ekFMfccSsXN5a449K2gqB
47,"Head & Heart (feat. MNEK)","Joel Corry",44435,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
48,"6 6 6",Kali,43823,https://open.spotify.com/track/1td8lWt88Fu7vtvINjWbyh
49,"Feliz Navidad","José Feliciano",43366,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
50,willow,"Taylor Swift",43160,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
51,"Mistletoe and Wine","Cliff Richard",41883,https://open.spotify.com/track/3AgiRs3oxc2dFh0CPUHXJs
52,Kapitan,"Wac Toja",41211,https://open.spotify.com/track/3GJW3WLsbqcP0HAFlIvzAC
53,Schodki,Mata,41173,https://open.spotify.com/track/0vPVqOKo8LWVganQgBZS5y
54,ZAKAS,Guzior,40623,https://open.spotify.com/track/0bTpTvA3a1sVOLYlILBoWA
55,"Midnight Sky","Miley Cyrus",40198,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
56,"Rewolucja Romantyczna",Bedoes,39999,https://open.spotify.com/track/4jqHtI3d5OxwCtdppsAGyn
57,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",39934,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
58,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",39864,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
59,"Coraz bliżej święta",Margaret,39759,https://open.spotify.com/track/0Hi0V7XGoYN8Y9rO41LxJY
60,"Santa Baby","Kylie Minogue",39508,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
61,Drift,Białas,39311,https://open.spotify.com/track/2kYgryHD0pSjhorV2DOdxc
62,Europa,"Taco Hemingway",38842,https://open.spotify.com/track/1MvKqm1tHKFUF88IKx7MKs
63,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",38739,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
64,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,38705,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
65,Hypnotized,"Purple Disco Machine",38626,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
66,VOGUE,Bedoes,38513,https://open.spotify.com/track/0XthAWvbDoOunjDceV6Jq2
67,"Watermelon Sugar","Harry Styles",38216,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
68,Echo,Kali,38150,https://open.spotify.com/track/1WI2aXUp1yEC1RmTWiUEJr
69,"Roses - Imanbek Remix","SAINt JHN",37816,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
70,Szampan,sanah,37297,https://open.spotify.com/track/0xwpK0H2aL5YxREvcNw4Pe
71,"A nie pamiętasz jak?","SB Maffija",36877,https://open.spotify.com/track/2fuA2bAFbVidQUdCiLjuG7
72,TOKYO2020,Quebonafide,36841,https://open.spotify.com/track/2yjSMIxii1fcnrf1R9tU4g
73,"Oh oh (lalala)","White 2115",36509,https://open.spotify.com/track/1KQnW2vrpepMQG9Keo8vbY
74,jumper,chillwagon,36486,https://open.spotify.com/track/0ovFjNmQMvWr0zJ6tjP3Kj
75,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",36326,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
76,HOLIDAY,"Lil Nas X",35901,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
77,Melodia,sanah,35568,https://open.spotify.com/track/3xlk3SVStmEGEWx5FtqpkW
78,"you broke me first","Tate McRae",35359,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
79,"Mona Lisa",Kali,35298,https://open.spotify.com/track/1LQRjDzRH8snCVL1rRAdJF
80,"Sweater Weather","The Neighbourhood",34994,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
81,WTC,Guzior,34929,https://open.spotify.com/track/6L2bUgwhEuz1VZlL2Xr6mv
82,"100 dni do matury",Mata,34849,https://open.spotify.com/track/78L2RUFISfqkmZMTCLYQJC
83,"Kto Wie?","Maciej Zielinski",34840,https://open.spotify.com/track/4UAqaVIEIofTgXCybAQ9wq
84,Morgan,"White 2115",34835,https://open.spotify.com/track/19yD0Yreis6m4FFdfvCSJZ
85,2018,Guzior,33732,https://open.spotify.com/track/4laCl5IHvN6i1c7fELFHpI
86,34+35,"Ariana Grande",33620,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
87,Fefe,Kabe,33262,https://open.spotify.com/track/1ek1hkCpOmyqvzwRCxglmh
88,"WAP (feat. Megan Thee Stallion)","Cardi B",33143,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
89,Snowman,Sia,32947,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
90,Heather,"Conan Gray",32811,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
91,California,"White 2115",32655,https://open.spotify.com/track/2nFaT0t36H6UX3wN3Vxvjm
92,"Magenta (prod. Auer)",Pezet,32626,https://open.spotify.com/track/07Agqdd4SD83JRgN19OjdW
93,"HOOD ANGEL",Żabson,32510,https://open.spotify.com/track/3A2kl8G8oRUbyXceaEInjD
94,"Młody Boss",Żabson,32466,https://open.spotify.com/track/0C1LsduE10DnOsZNiJxqD9
95,"Levitating (feat. DaBaby)","Dua Lipa",32179,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
96,"Lubię być z nią",BARANOVSKI,32173,https://open.spotify.com/track/5SOFAkRZQqDn0NveCTkGxU
97,"Czerwony Rum",Słoń,31972,https://open.spotify.com/track/2DZtoF8RU9ZYaaWBURhqlZ
98,PDW,Białas,31763,https://open.spotify.com/track/5lzHp4xQ5kioRYu1jG3Q54
99,"Niedostępny (prod. by Olek) (feat. DMN)","Malik Montana",31750,https://open.spotify.com/track/2pIZ5W6m2fBqWwnTEGx5mK
100,"Christmas Lights",Coldplay,31264,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
101,"Jesteś ładniejsza niż na zdjęciach (na zawsze)",Bedoes,31137,https://open.spotify.com/track/55sNf76dIok3ddZtFiNaaf
102,"Daj Mi Znać",Sobel,31075,https://open.spotify.com/track/0zIdhYjLchhi2og7EfPQ4r
103,"Baby It's Cold Outside (duet with Michael Bublé)","Idina Menzel",30999,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
104,Rainman,Tymek,30909,https://open.spotify.com/track/3IYs5Krfc09hLqpGfT1DF6
105,"Deep End",Fousheé,30889,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
106,Dynamite,BTS,30781,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
107,"No sory",sanah,30524,https://open.spotify.com/track/1ggfYTyrKICGFPQlMaJ4Kt
108,"Clint Eastwood",Słoń,30500,https://open.spotify.com/track/1v4WhomfdNGh2WiZ7GlHW8
109,"Thank God It's Christmas - Non-Album Single",Queen,30495,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
110,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",30398,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
111,"Dzień jeden w roku","Czerwone Gitary",30356,https://open.spotify.com/track/5YeWMDlueFQ2727lVfGaIg
112,Patointeligencja,Mata,30008,https://open.spotify.com/track/3ZjytV5BojgvkPnXdY5zV2
113,Wybory,Jan-Rapowanie,29910,https://open.spotify.com/track/3KeWngnWN1REq9d26ZanKj
114,"Rockin' Around the Christmas Tree","Brenda Lee",29859,https://open.spotify.com/track/09OojFvtrM9YRzRjnXqJjA
115,"Puk! Puk!",Kali,29691,https://open.spotify.com/track/7zhRbUcgnWzWCgZqEt9CeR
116,"Mogę Dziś Umierać","White 2115",29663,https://open.spotify.com/track/38r67NnLgSMEGhilk9QhF4
117,"Lucky Punch",Kizo,29490,https://open.spotify.com/track/5gOnvkwR6gTiSsfU7I2IbB
118,"Rundki (feat. Diho, Alberto & Bibic)","Malik Montana",29489,https://open.spotify.com/track/1QjaX3Jp5kbDDorjL9ktRQ
119,Backstage,PRO8L3M,29241,https://open.spotify.com/track/5e10CoPPUoyfxtVD6YExbH
120,"Będzie Lepiej",Miyo,29193,https://open.spotify.com/track/30OnKqCINi9fRJyQTEZeDz
121,"Take You Dancing","Jason Derulo",28980,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
122,Miniówa,Kukon,28872,https://open.spotify.com/track/5AzEmGaaYB24tver2U4Sb3
123,"ziarnko do ziarnka",chillwagon,28546,https://open.spotify.com/track/2MUaIIAp5qVYfG2978Rnai
124,Buzi,Młodypago,28380,https://open.spotify.com/track/7M205mUumrMde7PCaKN4lR
125,"zbastuj bajerke",chillwagon,28115,https://open.spotify.com/track/7CE4L7aJR5gsuLiwhXTfyd
126,"My Only Wish (This Year)","Britney Spears",28025,https://open.spotify.com/track/0YWUHZPJVg4iujddsJDwhM
127,Biznes,Sobel,27777,https://open.spotify.com/track/4Q8yEYsoETOKhxlkA6FnVU
