,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Symphony (feat. Zara Larsson)","Clean Bandit",346907,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
2,"Shape of You","Ed Sheeran",309708,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,248775,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Galway Girl","Ed Sheeran",224416,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
5,"Something Just Like This","The Chainsmokers",199759,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
6,"Only You","Zara Larsson",192958,https://open.spotify.com/track/5SleX0NFeODNY7Xenal3gr
7,Passionfruit,Drake,183414,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
8,"As I Lay Me Down",Wiktoria,178789,https://open.spotify.com/track/5VIZcrKXPd9wL4hqE4YN8z
9,"You Don't Know Me - Radio Edit","Jax Jones",176667,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
10,"I Can´t Go On","Robin Bengtsson",170838,https://open.spotify.com/track/57Y51hxqMn2j3dosW75R6n
11,"Stay (with Alessia Cara)",Zedd,166427,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"Scared to Be Lonely","Martin Garrix",154246,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
13,"All I Need","Joakim Lundell",152086,https://open.spotify.com/track/6vBgJ1SLmpB4VMcEVy1ovL
14,"How Far I'll Go - From ""Moana""","Alessia Cara",142546,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
15,Happier,"Ed Sheeran",142422,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
16,"Hold On - D&B Version",Nano,141164,https://open.spotify.com/track/3mXXkDfLaCN5IaZpHVJPth
17,Issues,"Julia Michaels",140648,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
18,"Castle on the Hill","Ed Sheeran",125951,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
19,"Solo Dance","Martin Jensen",123892,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
20,"Mask Off",Future,122951,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
21,Paris,"The Chainsmokers",111735,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
22,"I Love You","Axwell /\ Ingrosso",108161,https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE
23,Believer,"Imagine Dragons",107362,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
24,Perfect,"Ed Sheeran",107152,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
25,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",104495,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
26,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,103884,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
27,"Gotta Thing About You",FO&O,101509,https://open.spotify.com/track/1dbWrAchrTMYxhbCjbtg6X
28,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",97730,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
29,TG4M,"Zara Larsson",96465,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz
30,"Ja må du leva",Darin,89072,https://open.spotify.com/track/2q6kL6Tnbd3lJuxWL0v7ur
31,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",87779,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
32,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",85764,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
33,"Chained To The Rhythm","Katy Perry",83891,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
34,"Kiss You Goodbye","Anton Hagman",83614,https://open.spotify.com/track/2CKFFnG21nC5ssngZV8Yi5
35,"Call On Me - Ryan Riback Extended Remix",Starley,80138,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
36,"All Night","The Vamps",78368,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
37,"Talk About It","Mike Perry",75264,https://open.spotify.com/track/1XRTXNP8eLpWXfso8Q4dC5
38,Blem,Drake,73751,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
39,"Good Lovin'","Benjamin Ingrosso",72936,https://open.spotify.com/track/4EnYTyWAlXNo3K7Ayxh3NT
40,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,72602,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
41,"I Can't Fall in Love Without You","Zara Larsson",71037,https://open.spotify.com/track/4VPXFi4vFTtS9wHe6oMQaT
42,"One Mississippi","Zara Larsson",70727,https://open.spotify.com/track/7oArXBmMlLCtZdUkXWQZGs
43,"I Would Like","Zara Larsson",70499,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
44,"What Do I Know?","Ed Sheeran",68387,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
45,"Say You Won't Let Go","James Arthur",68184,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
46,Cold,"Maroon 5",67979,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
47,"Ain't My Fault","Zara Larsson",66781,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
48,"En värld full av strider (feat. Aninia) - Eatneme gusnie jeenh dåaroeh","Jon Henrik Fjällgren",66167,https://open.spotify.com/track/6EbzYIiVoxMeYig8e5pm1T
49,"So Good (feat. Ty Dolla $ign)","Zara Larsson",63894,https://open.spotify.com/track/54LGxQGf5LPXNGjtzDZ5IE
50,Dive,"Ed Sheeran",61408,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
51,"Road Trip","De Vet Du",58904,https://open.spotify.com/track/53HCk0K40gzfdHnz0yMNE0
52,Breathe,"Astrid S",57592,https://open.spotify.com/track/4fhVodXZARPX0oTuQh8V9l
53,"I Feel It Coming","The Weeknd",56956,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
54,HUMBLE.,"Kendrick Lamar",51171,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
55,"Lights Out (Too Drunk) [feat. Hayla]","DJ Katch",48991,https://open.spotify.com/track/5Oh3cW5gnEEKPsHb1WrVWm
56,"5 fine frøkner",Gabrielle,47084,https://open.spotify.com/track/2tFgv3sLFNc088KLtjxzVa
57,"A Million Years",Mariette,44957,https://open.spotify.com/track/5Ba9wvTCOui7xlPtwoUmaR
58,"That's What I Like","Bruno Mars",43562,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
59,"For The Love","Hearts & Colors",43543,https://open.spotify.com/track/1Q1Lz8shbr2AXR8zKReTqd
60,Love,"Lana Del Rey",42657,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW
61,Weak,AJR,42294,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
62,"I Don´t Give A","Lisa Ajax",42099,https://open.spotify.com/track/5AWtyrY4AiMBfM2KV2hAC6
63,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",41881,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
64,Starboy,"The Weeknd",41872,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
65,"The One","The Chainsmokers",41694,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
66,"Live Love Learn (feat. Peg Parnevik)",Sondr,41425,https://open.spotify.com/track/6Nm0PIjQHqW8OxQlNB2ze9
67,"Green Light",Lorde,40041,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
68,"Lush Life","Zara Larsson",39683,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
69,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Sia,39538,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ
70,"No Promises (feat. Demi Lovato)","Cheat Codes",39328,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
71,Alone,"Alan Walker",39163,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
72,"New Man","Ed Sheeran",38751,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
73,"What They Say","Zara Larsson",38738,https://open.spotify.com/track/1TOiDnIY8HgPyDLSR08QXq
74,Closer,"The Chainsmokers",38228,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
