,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Benzema,"Capital Bra",60393,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
2,"All I Want for Christmas Is You","Mariah Carey",49609,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Last Christmas",Wham!,43189,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,Lelele,Azet,35162,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
5,"Driving Home for Christmas","Chris Rea",35017,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
6,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",33101,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
7,"Merry Christmas Everyone - Remastered","Shakin' Stevens",32767,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
8,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",31674,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
9,"Baller los",MERO,30337,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
10,"Santa Tell Me","Ariana Grande",28976,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
11,"Sweet but Psycho","Ava Max",28066,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
12,"Thank God It's Christmas - 2011 Remaster",Queen,24472,https://open.spotify.com/track/3AymrUApW5JKKaNrHQhcBG
13,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",24378,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
14,"Tausend Tattoos",Sido,23395,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
15,"It's Beginning to Look a Lot like Christmas","Michael Bublé",23008,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
16,Hallelujah,Pentatonix,22898,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
17,"Do They Know It's Christmas? - 1984 Version","Band Aid",21763,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
18,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",21147,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
19,"High Hopes","Panic! At The Disco",20982,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
20,"Christmas Time","Bryan Adams",20894,https://open.spotify.com/track/0hnErtVKN1JyvfBNfpWDpO
21,Feuer,"Capital Bra",19120,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
22,"500 PS","Bonez MC",18960,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
23,"Underneath the Tree","Kelly Clarkson",18693,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
24,"Feliz Navidad","José Feliciano",18554,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
25,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,17667,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
26,"Happy Xmas (War Is Over) (feat. Sean Ono Lennon)","Miley Cyrus",16283,https://open.spotify.com/track/5KHzV8Gf3aweIMImliFAOs
27,"Jingle Bell Rock","Bobby Helms",16185,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
28,Zoey,Nimo,16036,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
29,"It's the Most Wonderful Time of the Year","Andy Williams",16024,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
30,"Perfekt (feat. Sofiane)","RAF Camora",15518,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
31,"In My Mind",Dynoro,15027,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
32,"My Only Wish (This Year)","Britney Spears",14961,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
33,Cataleya,Samra,14698,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
34,Kokain,"Bonez MC",14232,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
35,"Have Yourself A Merry Little Christmas","Sam Smith",14167,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
36,"Be Alright","Dean Lewis",13837,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
37,"Christmas Lights",Coldplay,13708,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
38,"Do They Know It's Christmas? - 2014","Band Aid 30",13584,https://open.spotify.com/track/3iMRGDhn0ghHIUMmlKrJOh
39,Happier,Marshmello,13290,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,"Without Me",Halsey,13171,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
41,"Sleigh Ride","The Ronettes",12945,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
42,"thank u, next","Ariana Grande",12481,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
43,"I'll Be Home","Meghan Trainor",12461,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
44,"Rockin' Around The Christmas Tree","Brenda Lee",12459,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
45,"White Christmas (with Shania Twain)","Michael Bublé",12454,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
46,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",12352,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
47,Mistletoe,"Justin Bieber",12335,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
48,MILLIONDOLLAR$MILE,Loredana,12078,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB
49,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",11824,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
50,"Santa Baby","Kylie Minogue",11592,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
51,Meer,Luciano,11294,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
52,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",11241,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
53,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",11161,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
54,"Merry Christmas, Happy Holidays",*NSYNC,10939,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
55,Farben,"Kontra K",10881,https://open.spotify.com/track/6hFmSZIw5gmn9mK4hfqozy
56,"Dior 2001",RIN,10850,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
57,"A Holly Jolly Christmas - Single Version","Burl Ives",10710,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
58,Facetime,Dardan,10670,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
59,Allein,"Capital Bra",10638,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
60,"Melodien (feat. Juju)","Capital Bra",10406,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
61,"Feliz Navidad - Recorded at Spotify Studios NYC","Why Don't We",10179,https://open.spotify.com/track/4uqRDeCgXPLQFYqA5uf5Tr
62,"Let You Love Me","Rita Ora",10142,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
63,Shallow,"Lady Gaga",10119,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
64,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",10087,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
65,"Rudolph The Red-Nosed Reindeer","Dean Martin",9838,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
66,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9810,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
67,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",9725,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
68,UFF,Veysel,9723,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS
69,"Step Into Christmas","Elton John",9662,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
70,"Stop the Cavalry - Radio Edit","Jona Lewie",9519,https://open.spotify.com/track/517HDzHbAwuGM25wiU5r9J
71,"Roli Glitzer Glitzer (feat. Luciano & Eno)","Capital Bra",9305,https://open.spotify.com/track/5P8EPCYTLW2bR4PanlvEpI
72,Casanova,"Summer Cem",9289,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
73,"Holly Jolly Christmas","Michael Bublé",9254,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
74,"Santa's Coming for Us",Sia,9252,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
75,"Body (feat. brando)","Loud Luxury",9195,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
76,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",9145,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
77,"Nummer unterdrückt","Bonez MC",9098,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
78,"Eastside (with Halsey & Khalid)","benny blanco",9012,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
79,"Please Come Home For Christmas - Bonus Track",Eagles,8930,https://open.spotify.com/track/70f0ToGXTEtLKFSwHMbHoC
80,Neymar,"Capital Bra",8897,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
81,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,8837,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
82,"Speechless (feat. Erika Sirola)","Robin Schulz",8805,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
83,"Love Someone","Lukas Graham",8793,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
84,"Holidays Are Coming (from the Coca-Cola Campaign) (feat. Camélia Jordana & Namika)","The Kingdom Choir",8769,https://open.spotify.com/track/2fUcw8H81f2XJqRfqWYW93
85,"Christmas Time","Backstreet Boys",8766,https://open.spotify.com/track/5x37oQPX5730aqxlvXT2qa
86,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",8766,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
87,"Christmas All Over Again","Tom Petty and the Heartbreakers",8579,https://open.spotify.com/track/4EM8ZRafUv02ugYyJoJo7o
88,"Merry Xmas Everybody",Slade,8442,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
89,Risiko,"Bonez MC",8368,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
