,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",234767,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Rockin' Around The Christmas Tree","Brenda Lee",185611,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
3,"Going Bad (feat. Drake)","Meek Mill",182111,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
4,"Last Christmas",Wham!,179110,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",175472,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,"It's the Most Wonderful Time of the Year","Andy Williams",172883,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
7,"It's Beginning to Look a Lot like Christmas","Michael Bublé",172346,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
8,"Jingle Bell Rock","Bobby Helms",170446,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
9,"SICKO MODE","Travis Scott",170178,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"thank u, next","Ariana Grande",169916,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
11,"Santa Tell Me","Ariana Grande",167201,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
12,"Do They Know It's Christmas? - 1984 Version","Band Aid",166025,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
13,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",155457,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
14,Mistletoe,"Justin Bieber",145793,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
15,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",140510,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
16,"Without Me",Halsey,139485,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
17,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",134346,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
18,"A Holly Jolly Christmas - Single Version","Burl Ives",133878,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
19,"White Christmas","Bing Crosby",131416,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
20,"Mo Bamba","Sheck Wes",131247,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
21,"a lot","21 Savage",127506,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
22,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",125457,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
