,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La Jeepeta - Remix","Nio Garcia",258713,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
2,Colocao,"Nicki Nicole",184124,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
3,Relación,Sech,180242,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
4,PORFA,Feid,179366,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
5,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",167215,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
6,"Tak Tiki Tak","Harry Nach",165412,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s
7,"Yo Perreo Sola","Bad Bunny",157362,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
8,Favorito,Camilo,150083,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
9,Rojo,"J Balvin",142551,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
10,Tattoo,"Rauw Alejandro",134975,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
11,Inolvidable,"Ovy On The Drums",130936,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
12,Safaera,"Bad Bunny",129976,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
13,"Hasta Que Dios Diga","Anuel AA",129286,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
14,Tusa,"KAROL G",111364,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
15,"Hola - Remix",Dalex,109570,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
16,"La Jeepeta - Remix","DJ Alan Gomez",107664,https://open.spotify.com/track/5PcInxO1rmTE6Kl2y9akaI
17,Diosa,"Myke Towers",105372,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
18,"Por Primera Vez",Camilo,95789,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
19,"C.R.O: Bzrp Music Sessions, Vol. 29",Bizarrap,93470,https://open.spotify.com/track/0qPbQWcqNDVrReSSvMoJxk
20,Morado,"J Balvin",92440,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
21,"Blinding Lights","The Weeknd",91350,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
22,"Sigues Con El","Dímelo Flow",87071,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
23,"Como Llora",Juanfran,85703,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
24,Locura,"Cali Y El Dandee",81262,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
25,"El Efecto - Remix","Rauw Alejandro",78369,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
26,"Roses - Imanbek Remix","SAINt JHN",78195,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
27,"Ya No Más","Fer Palacio",77773,https://open.spotify.com/track/4gQG2Ic7hnJMAcqunk4ERT
28,"La Difícil","Bad Bunny",76462,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
29,"Watermelon Sugar","Harry Styles",75885,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
30,"Don't Start Now","Dua Lipa",74731,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
31,Ignorantes,"Bad Bunny",71906,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
32,High,"Maria Becerra",71095,https://open.spotify.com/track/5vPtzdjJ9tm7XCoKDH22Gb
33,"Flasheaste Amor",Agapornis,70932,https://open.spotify.com/track/2ACgvo2Kx4LgWqQ2amvM5C
34,"TKN (feat. Travis Scott)",ROSALÍA,70743,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
35,Loco,Beéle,70718,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
36,"Dance Monkey","Tones And I",69613,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
37,"Cómo estás","Ke Personajes",69022,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
38,Fantasias,"Rauw Alejandro",68692,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
39,Bounce,Cazzu,68364,https://open.spotify.com/track/3EO0tGvdBCw6vdChaNvVlc
40,Jangueo,"Alex Rose",65990,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
41,"Si Me Dices Que Sí",Reik,65343,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
42,"death bed (coffee for your head)",Powfu,64177,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
43,"La Cama - Remix",Lunay,63517,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
44,"La Pared 360","Lenny Tavárez",63122,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
45,Azul,"J Balvin",62741,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
46,Recuerdo,TINI,61604,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n
47,"Bellaquita - Remix",Dalex,59708,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
48,"Dónde Estás",KHEA,59468,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
49,Amarillo,"J Balvin",58710,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
50,Tutu,Camilo,58498,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
51,"Break My Heart","Dua Lipa",53433,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
52,Par-Tusa,"El Dipy",52117,https://open.spotify.com/track/7iZSr3NiHlqJGAJmlfd3Ru
53,"Adore You","Harry Styles",48843,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
54,"Rain On Me (with Ariana Grande)","Lady Gaga",48544,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
55,"El Efecto","Rauw Alejandro",47969,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
56,Caramelo,Ozuna,47807,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
57,Fresa,TINI,45953,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
58,"BYE ME FUI","Bad Bunny",45495,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
59,PAM,"Justin Quiles",44814,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
60,China,"Anuel AA",44704,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
61,"Sigues Con El - Remix",Arcangel,44356,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
62,"Ya no me llames","Ovy On The Drums",44028,https://open.spotify.com/track/75mVUHbkXidxhYAiUpxDHi
63,Muévelo,"Nicky Jam",43953,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
64,Confía,Sech,43756,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
65,"Loco - Remix",Farruko,43412,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
66,sOlA,Montano,42927,https://open.spotify.com/track/3JXhH0oMikYjoz9qDmpiWr
67,Mejor,Dalex,42402,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
68,"Adicto (with Anuel AA & Ozuna)",Tainy,41011,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
69,"No Me Conoce - Remix","Jhay Cortez",40880,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
70,CANGURO,WOS,40004,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
71,Moon,"Maria Becerra",38830,https://open.spotify.com/track/5eUZFY82pxKuV9uMpoRUa9
72,"CÓMO SE SIENTE - Remix","Jhay Cortez",38489,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
73,Keii,"Anuel AA",38311,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
74,Vete,"Bad Bunny",38164,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
75,Negro,"J Balvin",37492,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
76,Quizas,"Rich Music LTD",37110,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
77,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",36530,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
78,"MELÓN VINO",WOS,36428,https://open.spotify.com/track/5uHAzGa4d9j35DEbhUwGhi
79,TBT,"Sebastian Yatra",36355,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
80,"RITMO (Bad Boys For Life)","Black Eyed Peas",36161,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
81,"Toosie Slide",Drake,35921,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
82,Goteo,Duki,35617,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
83,"Soltera Vá","Los Nota Lokos",35590,https://open.spotify.com/track/0ueg5iK0wyh5EgHvtIz4qL
84,"La Difícil",Camilo,35520,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
85,"La Playax","Fer Palacio",34852,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI
86,"Dream Girl - Remix","Ir Sais",34803,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
87,"Pa Los Gustos Los Colores",Javiielo,34673,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
88,"Perreo en La Luna","Rich Music LTD",34549,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
89,Olvídala,"Los Palmeras",34539,https://open.spotify.com/track/0cXGtTRfQKSHojilCoBAOd
90,Follow,"KAROL G",34380,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
91,"BAD CON NICKY","Bad Bunny",33997,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
92,"ALMA DINAMITA",WOS,33875,https://open.spotify.com/track/2ONADYjJvqYVwjWavuY0H1
93,Blanco,"J Balvin",33704,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
94,"Si Veo a Tu Mamá","Bad Bunny",33673,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
95,"Say So","Doja Cat",33614,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
96,"El Mismo Aire - con Pablo Alborán",Camilo,33552,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
97,"LA CANCIÓN","J Balvin",33378,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
98,Reggaetonera,"Anuel AA",33067,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
99,"La Santa","Bad Bunny",33063,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
100,"La Forma en Que Me Miras","Super Yei",32428,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
101,"Me Gusta","Ciro y los Persas",32415,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf
102,"CANCIÓN CON YANDEL",Yandel,32230,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
103,"Que Tire Pa Lante","Daddy Yankee",31692,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
104,"Otro Trago - Remix",Sech,31582,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
105,"Nunca quise",Intoxicados,31531,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
106,"Seguir Viviendo Sin Tu Amor","Luis Alberto Spinetta",31401,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg
107,MAMACITA,"Black Eyed Peas",31151,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
108,"Quiéreme Mientras Se Pueda","Manuel Turizo",30879,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
109,Definitivamente,"Daddy Yankee",30832,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
110,"Que Locura Fue Enamorarme de Ti (Remix)","La Banda De Lechuga",30692,https://open.spotify.com/track/1Bi4FWSuiItUNREkaoeFY3
111,"Tak Tiki Tax","Fer Palacio",30660,https://open.spotify.com/track/7jOrc6UmSoQQdHq8J1c7jS
112,"Me Gusta",Shakira,30658,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
113,Oye,TINI,30652,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
114,Lambo,Moonkey,30527,https://open.spotify.com/track/32o3czXETZJk82llYMnbq4
115,Acapella,Duki,30318,https://open.spotify.com/track/2wBUN6KcwwPkhvhUa9DKVj
