,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mademoiselle,"Sfera Ebbasta",455835,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
2,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,439833,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
3,"Con Calma","Daddy Yankee",405245,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
4,Soldi,Mahmood,372591,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
5,"Per Un Milione",Boomdabash,363318,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
6,"È sempre bello",Coez,329100,https://open.spotify.com/track/18LXrvm337xqvFxpaB9Puj
7,"Dove Gli Occhi Non Arrivano",Rkomi,314362,https://open.spotify.com/track/5sMechyaVyijGsbp01E9x2
8,"Calma - Remix","Pedro Capó",312334,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
9,"Boogie Nights (feat. Ghali)",Rkomi,311320,https://open.spotify.com/track/4MmTsaYqv9QR3yzbMeiNS5
10,"Blu (feat. Elisa)",Rkomi,295619,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
11,"Visti Dall'Alto (feat. Dardust)",Rkomi,286082,https://open.spotify.com/track/50Im1CDeBfRbJUPacCEIOS
12,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,285012,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
13,"Sweet but Psycho","Ava Max",269972,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
14,"Impressione (feat. Carl Brave)",Rkomi,263426,https://open.spotify.com/track/5F6MepcJc6Fr81PsWvoSfa
15,"I Tuoi Particolari",Ultimo,257775,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6
16,"Baila Baila Baila",Ozuna,257455,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
17,"Canzone (feat. Jovanotti)",Rkomi,252606,https://open.spotify.com/track/6unF0kCie7IJvCecFXWws5
18,"La U",Rkomi,233095,https://open.spotify.com/track/2SjEDxRu23IVlloDoh6hMz
19,"Adan y Eva","Paulo Londra",232265,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
20,Alice,Rkomi,221388,https://open.spotify.com/track/4E6szWuu03VKnqQtJL82sM
21,"Cose Che Capitano",Rkomi,207998,https://open.spotify.com/track/0fZtVw0DKaEK0xNPPMHG60
22,Gioco,Rkomi,201868,https://open.spotify.com/track/4vKbul7TavBtbzXOqh6njN
23,"Per Un No",Rkomi,201167,https://open.spotify.com/track/2pK3WgyFRvaACHWE1aAirK
24,"Stamm Fort (feat. Sfera Ebbasta)",Luche,200521,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
25,"La ragazza con il cuore di latta",Irama,192360,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
26,Mikado,Rkomi,190107,https://open.spotify.com/track/5HsglKdfpcJRYxYjdSVsXz
27,"Senza farlo apposta",Shade,186036,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
28,Wow.,"Post Malone",184143,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
29,"I Love You",Ghali,180977,https://open.spotify.com/track/7GOFNyZcCTwm1SsC5jOFpA
30,Shallow,"Lady Gaga",172658,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
31,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",165457,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
32,Happier,Marshmello,164106,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
33,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,149254,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
34,"High Hopes","Panic! At The Disco",144672,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
35,"Bad Liar","Imagine Dragons",141737,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
36,90MIN,Salmo,141428,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
37,"Como Te (feat. Emis Killa)",Geolier,140097,https://open.spotify.com/track/7dX7Vn3NP5sa5nTQg4oKMN
38,Secreto,"Anuel AA",139951,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
39,"Posso (feat. Max Gazzé)","Carl Brave",134556,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
40,"Happy Birthday","Sfera Ebbasta",133640,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
41,"2% (feat. Frah Quintale)","Guè Pequeno",131473,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
42,"Torna a casa",Måneskin,126502,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
43,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Takagi & Ketra",124954,https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ
