,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"The Box","Roddy Ricch",1791215,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,Myron,"Lil Uzi Vert",1118038,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
3,"Blueberry Faygo","Lil Mosey",1098482,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
4,"Blinding Lights","The Weeknd",1034365,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,P2,"Lil Uzi Vert",1009842,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
6,"That Way - Bonus Track","Lil Uzi Vert",970631,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
7,"Say So","Doja Cat",929883,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
8,"WHATS POPPIN","Jack Harlow",886296,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
9,"Intentions (feat. Quavo)","Justin Bieber",845737,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
10,"Baby Pluto","Lil Uzi Vert",834870,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
11,ROXANNE,"Arizona Zervas",834490,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
12,"High Fashion (feat. Mustard)","Roddy Ricch",827451,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
13,"Godzilla (feat. Juice WRLD)",Eminem,791614,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
14,"Life Is Good (feat. Drake)",Future,783374,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
15,"Don't Start Now","Dua Lipa",779541,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
16,Circles,"Post Malone",755536,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
17,"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",744272,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
18,Falling,"Trevor Daniel",741130,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
19,"Lo Mein","Lil Uzi Vert",727199,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
20,Yessirskiii,"Lil Uzi Vert",700672,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
21,"Sunday Best (Feeling Good, Like I Should)",Surfaces,689237,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
22,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",682691,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
23,Supalonely,BENEE,658499,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
24,"Adore You","Harry Styles",646261,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
25,"Dance Monkey","Tones And I",642489,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
26,"death bed (coffee for your head)",Powfu,634717,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
27,"Silly Watch","Lil Uzi Vert",634050,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
28,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",608266,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
29,"Ballin' (with Roddy Ricch)",Mustard,581281,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
30,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",547031,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
31,"Go Stupid (feat. NLE Choppa & Mike WiLL Made-It)","Polo G",538147,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
32,BOP,DaBaby,536833,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
33,"La Difícil","Bad Bunny",534600,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
34,Woah,"Lil Baby",514636,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
35,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",509255,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
36,"hot girl bummer",blackbear,508455,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
37,"everything i wanted","Billie Eilish",507963,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
38,Suicidal,"YNW Melly",507390,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
39,Homecoming,"Lil Uzi Vert",506298,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
40,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",505816,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
41,"Someone You Loved","Lewis Capaldi",499070,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
42,"After Hours","The Weeknd",496204,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
43,"Si Veo a Tu Mamá","Bad Bunny",483528,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
44,Prices,"Lil Uzi Vert",482361,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
45,Cardigan,"Don Toliver",475098,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
46,"CITY OF ANGELS",24kGoldn,474496,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
47,"Lucid Dreams","Juice WRLD",457413,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
48,"My Oh My (feat. DaBaby)","Camila Cabello",448910,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
