,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,X,"Nicky Jam",29865,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,"Síguelo Bailando",Ozuna,21735,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
3,Dura,"Daddy Yankee",21712,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
4,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",21152,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
5,"Me Niego (feat. Ozuna & Wisin)",Reik,21133,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
6,Bella,Wolfine,19661,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
7,Amorfoda,"Bad Bunny",18169,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
8,"Quiero Repetir",Ozuna,15891,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
9,"Se Preparó",Ozuna,14422,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
10,Criminal,"Natti Natasha",14177,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
11,"God's Plan",Drake,13960,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
12,Sensualidad,"Bad Bunny",13663,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
13,Dembow,"Danny Ocean",13067,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
14,"La Modelo",Ozuna,12818,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH
15,Corazón,Maluma,12044,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
16,Downtown,Anitta,11590,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
17,"No Hay Nadie Más","Sebastian Yatra",11439,https://open.spotify.com/track/6wos8Ds5FKMe33GjBHRake
18,Solita,Ozuna,11358,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
19,"Que Va","Alex Sensation",10432,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
20,Esperándote,"Manuel Turizo",9971,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
21,Mamita,CNCO,9909,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq
22,"Échame La Culpa","Luis Fonsi",9537,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
23,IDGAF,"Dua Lipa",9318,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
24,"Me Rehúso","Danny Ocean",9255,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
25,"El Farsante - Remix",Ozuna,9124,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
26,"Suena El Dembow","Joey Montana",8376,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
27,rockstar,"Post Malone",8325,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
28,"Escápate Conmigo (feat. Ozuna)",Wisin,8233,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
29,"El Farsante",Ozuna,8176,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
30,"Robarte un Beso","Carlos Vives",8066,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
31,"Shape of You","Ed Sheeran",7698,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
32,"Báilame - Remix",Nacho,7645,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
33,"Bum Bum Tam Tam","MC Fioti",7598,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
34,"Bella y Sensual","Romeo Santos",7384,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
35,Perfect,"Ed Sheeran",7330,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
36,"Te Amo","Piso 21",7230,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
37,SUTRA,"Sebastian Yatra",7223,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
38,"New Rules","Dua Lipa",7083,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
39,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",7047,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
40,Machika,"J Balvin",6992,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
41,"Olha a Explosão","MC Kevinho",6991,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
42,"Una Lady Como Tú","Manuel Turizo",6869,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
