,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,90MIN,Salmo,487079,https://open.spotify.com/track/1YzlPeHWPU0JeM0u4ya5zj
2,"Trap Phone (feat. Capo Plaza)","Guè Pequeno",235102,https://open.spotify.com/track/50Vy6DvEWNLDaQV5j9TdDS
3,"Borsello (feat. Sfera Ebbasta & DrefGold)","Guè Pequeno",212844,https://open.spotify.com/track/6gAySqc7QK27KEASxmc7Ag
4,"D'estate non vale (feat. Ana Mena)","Fred De Palma",202060,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
5,Pablo,Rvssian,176419,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
6,Nera,Irama,175600,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
7,"Amore e Capoeira","Takagi & Ketra",164577,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
8,"2% (feat. Frah Quintale)","Guè Pequeno",156474,https://open.spotify.com/track/1GZPzAyqLxOu9ANPIKMlCs
9,"Felicità puttana",Thegiornalisti,151924,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
10,Rollercoaster,"Emis Killa",150413,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
11,"Da zero a cento","Baby K",148662,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
12,Balla,Zoda,147179,https://open.spotify.com/track/1ex3YwDpPLF2JeA8ZgPBto
13,"Girls Like You (feat. Cardi B)","Maroon 5",142823,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",141934,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
15,"Modalità Aereo (feat. Luchè & Marracash)","Guè Pequeno",141394,https://open.spotify.com/track/6rvSAESqueLmDe00pudWtr
16,"Claro (feat. Tony Effe & Prynce)","Guè Pequeno",137967,https://open.spotify.com/track/56f4pUF10wZMmGtjtw569u
17,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",132879,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
18,"Davide (feat. Coez)",Gemitaiz,132776,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
