,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Berlin lebt","Capital Bra",405782,https://open.spotify.com/track/1zl1smQ584EZKCfLVeYWNq
2,Casanova,"Summer Cem",398043,https://open.spotify.com/track/35lIK2q78MSgv3Abb4qAjk
3,"Kennzeichen B-TK","Capital Bra",384658,https://open.spotify.com/track/4kAIdBQEmb1M9ryd9tNSCD
4,"One Night Stand","Capital Bra",384177,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
5,Neymar,"Capital Bra",371643,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
6,"Solo (feat. Demi Lovato)","Clean Bandit",341365,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
7,SAD!,XXXTENTACION,318103,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,Sonnenbrille,Loredana,288966,https://open.spotify.com/track/14kafeLy8vQRvGhA9nQnC8
9,"Bella ciao - HUGEL Remix","El Profesor",284091,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
10,"One Kiss (with Dua Lipa)","Calvin Harris",275845,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
11,"Better Now","Post Malone",265158,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,Nevermind,"Dennis Lloyd",260699,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
13,"Wann dann","Capital Bra",258989,https://open.spotify.com/track/3LMQL9CSxvUP2m8FeFszP6
14,"Taste (feat. Offset)",Tyga,245310,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
15,changes,XXXTENTACION,244353,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
16,"Toto (feat. RAF Camora)",Noizy,226420,https://open.spotify.com/track/1fyvQWmRbW81M0xXKI1Rrk
17,"Back To You","Selena Gomez",214809,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
18,"Je ne parle pas français - Beatgees Remix",Namika,213736,https://open.spotify.com/track/0LH2h4pwiX1iY3KDuONOb6
19,"Giselle Bündchen","Capital Bra",212788,https://open.spotify.com/track/3twi0u2fGElT0lpimmK77i
20,"Zusammen feat. Clueso","Die Fantastischen Vier",212042,https://open.spotify.com/track/35Ma4j9sPWhUAJ471naHV3
21,"5 Songs in einer Nacht","Capital Bra",211841,https://open.spotify.com/track/72gemWtPeCOrRnX4PhjNNk
22,Moonlight,XXXTENTACION,207568,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
23,"Girls Like You (feat. Cardi B)","Maroon 5",205923,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
24,Penthouse,Eno,204450,https://open.spotify.com/track/43aHoeHvYOBBvzZdopsA4e
25,Balla,XATAR,203163,https://open.spotify.com/track/08XMk3qKg8F8Tjew5HQc0b
26,Darby,"Capital Bra",201487,https://open.spotify.com/track/5MXSHFzhc0BPaKW0gTbuyq
27,"I Like It","Cardi B",191813,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
28,"Tamam Tamam","Summer Cem",191726,https://open.spotify.com/track/0Ch40WfKG9UfWmyPVEWxow
