,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Tou Bem (feat. Lhast)",ProfJam,31026,https://open.spotify.com/track/0gzwa0yJncSs29DjXajA5i
2,"Meu Deus",Plutónio,27002,https://open.spotify.com/track/0PdCHtiX5w5P4W8NvLrUx2
3,"À Vontade (feat. Fínix MG)",ProfJam,25852,https://open.spotify.com/track/68VCmJEV8PFoOPGE1ALxtM
4,"Baila Baila Baila",Ozuna,25850,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
5,"Avé Maria (feat. MC Zuka)","Supa Squad",24911,https://open.spotify.com/track/7dFuvm5opVdFasz4JCG87Z
6,"7 rings","Ariana Grande",24909,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
7,Shallow,"Lady Gaga",22069,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,Wow.,"Post Malone",21823,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
9,"After Party","Deejay Telio",21414,https://open.spotify.com/track/4Ssh6BrNzS4hv3SMkfPFGA
10,"Con Calma","Daddy Yankee",21303,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
11,"Agora é Tudo Meu",DENNIS,21065,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
12,"Uber Driver",mishlawi,19968,https://open.spotify.com/track/6cmn21bodxviaGAHa5ZXbF
13,Terremoto,Anitta,19572,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
14,"Devia Ir","Wet Bed Gang",19084,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
15,Gravidade,Dillaz,18105,https://open.spotify.com/track/3Qz3Wqr9DUEdn8E7hzvsD1
16,"Happy Day","Deejay Telio",17826,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
17,"Parado no Bailão","MC L da Vinte",17503,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
18,"Bola Rebola",Tropkillaz,17446,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
19,Sucker,"Jonas Brothers",17077,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
20,Cafeína,"Dj Dadda",17017,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
21,"Without Me",Halsey,16168,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
22,"Ano Novo","Jimmy P",16110,https://open.spotify.com/track/7sbEmVgE68ngice4deuQaP
23,"break up with your girlfriend, i'm bored","Ariana Grande",15655,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
24,"Let Me Down Slowly","Alec Benjamin",15534,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
25,Happier,Marshmello,15534,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,"Água de Coco",ProfJam,14500,https://open.spotify.com/track/2BSuTvvgGd7cfX1JTM9lZE
27,"O Sol","Vitor Kley",14425,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
28,Miúda,"Holly Hood",14276,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
29,"Suncity (feat. Empress Of)",Khalid,14223,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
30,"Teu Eternamente","Slow J",14032,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
31,Better,Khalid,13956,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
32,"Sweet but Psycho","Ava Max",13709,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
