,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Melek,Reynmen,409158,https://open.spotify.com/track/6XbuJHhqugUVdJbTdshUEL
2,"Seni Dert Etmeler",Madrigal,244045,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
3,"Allah’ından Bul",Ezhel,239501,https://open.spotify.com/track/350aUOZhGtTOK1dQbQFKNc
4,"Ölümün Kuzeni",Ceg,237775,https://open.spotify.com/track/2BWjJ4Tv26am2QSzwRpQRk
5,"Kusura Bakma",Tuğkan,230625,https://open.spotify.com/track/4wKa6eXfYcX5G6Q46AwBRj
6,"Huyu Suyu","emir taha",201412,https://open.spotify.com/track/67VXzMGtIrbj52tB6D4djH
7,NAZAR,BEGE,166594,https://open.spotify.com/track/67r4nlknjr8J3gJzguAulY
8,Hasbelkader,"Bilal Sonses",164648,https://open.spotify.com/track/5lylTIELvRSbDYKQyrOWBa
9,"First Class",Ceg,152813,https://open.spotify.com/track/7lmPbiKRN5aY5lOhq5Pq9s
10,"Bırakman Doğru Mu 2","Zeynep Bastık",149839,https://open.spotify.com/track/3DZ2ivlwnX8KDyRTmxLGfi
11,"ıslak kum",Contra,143361,https://open.spotify.com/track/3XeMdSHi48X0XsDHckDhIM
12,HARMAN,BEGE,135694,https://open.spotify.com/track/3ujA1fUPLzTh6laI4SGCoW
13,Makina,UZI,125296,https://open.spotify.com/track/2huQiKGkgUfp4WjnVRSobL
14,"Dünyadan Uzak",Pinhani,124891,https://open.spotify.com/track/4KhTyJ1cJeHaY4ZS2u3e6A
15,Toy,"Mabel Matiz",121695,https://open.spotify.com/track/3JHzYXarT3Y3Fta58XNuXD
16,"Kafamda Kentsel Dönüşümler","İkiye On Kala",121190,https://open.spotify.com/track/5mfj5WeL3JYtjfExtOXkQ6
17,"Devam (feat. Luciano & Ezhel)",Gentleman,121098,https://open.spotify.com/track/0kjKKPlUlB4q54k0e7HoF8
18,"Unutulacak Dünler",Gazapizm,120605,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
19,"Bir Sebebi Var",İkilem,110156,https://open.spotify.com/track/3wzk1F5yzkOl6aJE81pNkB
20,"Uzunlar - V1","Evdeki Saat",108698,https://open.spotify.com/track/1L7W7G37sxUhikHIJCgEMh
21,Sallan,Xir,107424,https://open.spotify.com/track/6VIGABEcC3uzw0Bque9ux5
22,"Yıldızlara Bak","Yaşlı Amca",104525,https://open.spotify.com/track/5jSjin6KJMH6WT68YnE7bW
23,"Ben Elimi Sana Verdim",MERO,101893,https://open.spotify.com/track/3oQCBK7XlbmgqWa4YonX8S
24,"Eski Jagged",Ceg,99736,https://open.spotify.com/track/6Iz5jqNvLvaYHdqgVp9laj
25,Nimet,Didomido,96807,https://open.spotify.com/track/3917xM4PvycBOYacEeJfXt
26,Faturalar,Ceg,92232,https://open.spotify.com/track/5s9mG64eKKNUpMgCMzDOS1
27,Dargın,"Zeynep Bastık",92214,https://open.spotify.com/track/0y4qZpjvskqgvPY5Wc1mJU
28,Ciro,Ceg,91845,https://open.spotify.com/track/4xvLwIKhEDQ5QyPnBswVBH
29,Hennessy,Ceg,90483,https://open.spotify.com/track/11ShjP4moSAqYDRwS3Soya
30,"Uzak Ol","Diyar Pala",87602,https://open.spotify.com/track/3UtxLgkmTZZkPr6scOEglC
31,"En Dipten",Ceg,85866,https://open.spotify.com/track/6GgTMU0PiRMUNr4J5O4Oen
32,Kördüğüm,"Tuğçe Kandemir",84442,https://open.spotify.com/track/0Kp4kccWSTLdCQEHS83NaZ
33,"Yine Karşılaşırsak","Can Bonomo",83679,https://open.spotify.com/track/1EJj0gpFMdq70d47iINoe7
34,"LINK UP",Ezhel,80171,https://open.spotify.com/track/2uQkyr7uKiKueYiFvbkTjM
35,"Küçük Bir Yol",Hadise,79897,https://open.spotify.com/track/4WQWrSXYLnwwcmdNk8dYqN
36,"Kalbinde Birileri Var","Perdenin Ardındakiler",79694,https://open.spotify.com/track/2OzcQ5gL1VNcOe7FkmE2St
37,"Bırakma Kendini","Kaan Boşnak",79282,https://open.spotify.com/track/087cds8zjbUmokjg2jdMOp
38,"Dün Gece",Ceg,79132,https://open.spotify.com/track/1pIpnZhcoht3IMc4zKPiTr
39,"Sana Ne",Bedo,78500,https://open.spotify.com/track/46nUIq8brEPcaFAsBow4Ex
40,"Beni Kendinden Kurtar","Perdenin Ardındakiler",77686,https://open.spotify.com/track/4LW7pZxqjg9y3W1k3tHCJv
41,"Therefore I Am","Billie Eilish",77360,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
42,"Ben Gibi Bakmaz","Lia Shine",75641,https://open.spotify.com/track/3QWpTf2VIdELYUUiKJAXlI
43,"Dedemin Anadol'u",Ceg,74365,https://open.spotify.com/track/0JJQnEfqLwr6dEEBLgr8st
44,Nereden,Motive,74138,https://open.spotify.com/track/0OszzFF2xhRJ8Fs546BfEw
45,"Az Sevdim",Reynmen,73981,https://open.spotify.com/track/6XYStek7ec5KhqEsfybdnT
46,"Bi Sonraki Hayatımda Gel",Murda,73678,https://open.spotify.com/track/5SYkeNpjhJPFUMOP5TK8iw
47,willow,"Taylor Swift",72481,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
48,Akşamcı,"Emir Can İğrek",72278,https://open.spotify.com/track/4blILdakzVZ3GSdjVsrRIX
49,"Nedeni Var","Arda Gezer",71827,https://open.spotify.com/track/1WvPUWqgpJfSc9J6s9pdXq
50,Yağmurlar,"Anıl Piyancı",71780,https://open.spotify.com/track/3aX0N8IdY9rECrbuuR4FMp
51,"Kazılı Kuyum","Yüzyüzeyken Konuşuruz",71606,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE
52,Normal,Ceg,70254,https://open.spotify.com/track/71lQh5BSJZdn6ub90JLnpW
53,"Kafi Değil",Ceg,70113,https://open.spotify.com/track/4wEQaEealhUkriqzp9cfMx
54,"Deep End",Fousheé,69789,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
55,"Sar Bu Şehri (Akustik)",Canozan,69763,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8
56,Duman,Murda,69727,https://open.spotify.com/track/4Rgg8Go1YSmz2o00ZiZiP7
57,Nirvana,Gülşen,68735,https://open.spotify.com/track/7msHf1EMPuB73Pq8zQV4Gw
58,Yangınlar,"Canbay & Wolker",68164,https://open.spotify.com/track/2a5x3voi80dFkrAjYqyiLq
59,"Uyuşana Dek",Ceg,68089,https://open.spotify.com/track/3G2W7Kn7H2gTathzp9d1F6
60,"ALEV ALEV",Zen-G,67877,https://open.spotify.com/track/2uOLubhbj02hnelPTNRZvV
61,"Sarılırım Birine",Adamlar,65845,https://open.spotify.com/track/4WaxccyM7lk1pmompcC8yR
62,Galaksi,"Ece Mumay",64361,https://open.spotify.com/track/0uexBOVPB278fGFOxOUosN
63,Zengin,Khontkar,61757,https://open.spotify.com/track/70wPGxTaip5IENzVP0bAMA
64,"Yatmadan Önce",Ceg,61675,https://open.spotify.com/track/7iz4fcxfbxnqB50ITIKaRa
65,Yeşillendir,Ceg,60887,https://open.spotify.com/track/1Xwis3OHT6xr799vbT72bX
66,"Blinding Lights","The Weeknd",60118,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
67,Kunteper,Şehinşah,59277,https://open.spotify.com/track/47H1TH4VS8LRdgyOZWM96l
68,"Daha Mutlu Olamam","mor ve ötesi",58716,https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY
69,"Öptüm Nefesinden","Mustafa Ceceli",58237,https://open.spotify.com/track/2ReOPzZ5eaKbZjLhlMjxDT
70,"Rüyalara Sor","Mustafa Ceceli",57331,https://open.spotify.com/track/445WCr0jQaUkEfYuMc4Z0i
71,Dua,Güneş,57069,https://open.spotify.com/track/3HEfzQob3O16TIDMPC8PTx
72,"Dinle Beni Bi'","Yüzyüzeyken Konuşuruz",56884,https://open.spotify.com/track/11PO9iu6PtpgL1JK4QNUEJ
73,Yıkılır,Ados,56488,https://open.spotify.com/track/13HFzd7WkCb8lEcFVpN0lG
74,"Benimle Kayboldun","Kaan Boşnak",56192,https://open.spotify.com/track/6pJI8iZBKPuMjWDstvO081
