,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Frida,BEHM,45447,https://open.spotify.com/track/2DnfYBSG1cEcEYieldgp2X
2,"Veli mä vannon",Gettomasa,42927,https://open.spotify.com/track/4wUfIRIMbBOXQCauxcYKaC
3,"Penelope (feat. Clever)",william,41848,https://open.spotify.com/track/677ly6xN6EUbIL8FPltKle
4,"Last Christmas",Wham!,37812,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
5,"All I Want for Christmas Is You","Mariah Carey",37406,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,Ehjää,Uniikki,36533,https://open.spotify.com/track/4SPb4oNrhaQCb4hbKdxH4y
7,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",33345,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
8,"WITHOUT YOU","The Kid LAROI",32613,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"Joulun kanssas jaan (feat. Cantores Minores)","Haloo Helsinki!",30337,https://open.spotify.com/track/3RCxl6HWK4ADOzMbY8FZCw
10,"Hei rakas",BEHM,29970,https://open.spotify.com/track/2XaewhXngZd2Zi4ijFIkK0
11,"It's Beginning to Look a Lot like Christmas","Michael Bublé",29207,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
12,"Mood (feat. iann dior)",24kGoldn,29026,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
13,Universum,Nublu,28936,https://open.spotify.com/track/7IoTZnck9r11NCj5M0QG81
14,"Pyyntö - Vain elämää kausi 11","Jannika B",28647,https://open.spotify.com/track/4krlgdspcXcWzixjacCeC9
15,"Doon wörii (feat. Gettomasa)",TheoFuego,28077,https://open.spotify.com/track/1nRonzJ6VBflUXu2IT5nHx
16,"Therefore I Am","Billie Eilish",27999,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
17,"Santa Tell Me","Ariana Grande",26814,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
18,"Blinding Lights","The Weeknd",25873,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,100,Kube,25183,https://open.spotify.com/track/7FVNXExNwkaELYlP7ueELx
20,Snowman,Sia,24899,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
21,"Lady Domina","Haloo Helsinki!",24325,https://open.spotify.com/track/2f6H6tU0BRpAMBTr0QQZ2c
22,"Tulkoon joulu","Suvi Teräsniska",24306,https://open.spotify.com/track/1K0ZirzQ9KtHAKOLB5efXs
23,HOLIDAY,"Lil Nas X",24197,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
24,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",23128,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
25,Lupaan,BEHM,22984,https://open.spotify.com/track/2kcW8pChyGW3GYjEoBUyok
26,Dinosauruksii,Ellinoora,22963,https://open.spotify.com/track/33jnfmDEJXHXTQqxs7YPD0
27,Whoopty,CJ,22951,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
28,Tivolit,BEHM,21653,https://open.spotify.com/track/6Su0vZAluexLSzvXR0V5hV
29,Joulumaa,"Katri Helena",21185,https://open.spotify.com/track/3QqsEc7mv1Kq9aWNpQgHsU
30,"Prisoner (feat. Dua Lipa)","Miley Cyrus",21114,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
31,"Päästä varpaisiin",BEHM,20895,https://open.spotify.com/track/3VsTpdea6RXkvbwLBjiCB9
32,"you broke me first","Tate McRae",20439,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
33,"Syntisten pöytä","Erika Vikman",20359,https://open.spotify.com/track/4LVb1rAYxhnKn0oVTZu6Dp
34,molemmat,ibe,20019,https://open.spotify.com/track/6euiFn8WzBNrl1alWp1udS
35,willow,"Taylor Swift",19948,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
36,"WAP (feat. Megan Thee Stallion)","Cardi B",19913,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
37,Kopiokissa,william,19849,https://open.spotify.com/track/6B1MP94UcO09H0NulVMQ0a
38,positions,"Ariana Grande",19610,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
39,"Sydämeeni joulun teen","Vesa-Matti Loiri",19605,https://open.spotify.com/track/2Kouu3rnDZ5ZVqWtPEAsGo
40,"Lonely (with benny blanco)","Justin Bieber",19568,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
41,"Tässäkö tää oli? (feat. Leavings-Orkesteri)","Arttu Wiskari",19565,https://open.spotify.com/track/2zCm9ss98FeOedrnKar2vM
42,Mistletoe,"Justin Bieber",19479,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
43,"Epäkohtelias (feat. Axel Kala & Gettomasa)",Pyrythekid,19477,https://open.spotify.com/track/2PxwCd2txr200UiGxm5V2o
44,"Kuningaskobra (Vain elämää kausi 11)",STIG,19150,https://open.spotify.com/track/1iOutqVzIIlXUIVHfcdZdg
45,"Minä liityin sinuun - Vain elämää kausi 11","Herra Ylppö",18211,https://open.spotify.com/track/0Pt2v6i3dubdhinUgsB32K
46,"What You Know Bout Love","Pop Smoke",18199,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
47,"Rockin' Around The Christmas Tree","Brenda Lee",18155,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
48,Silmät,Gettomasa,18149,https://open.spotify.com/track/1rYP6R16sM0uSlxrqzR5pM
49,"Lämmin lumi peittää maan","Antti Tuisku",17847,https://open.spotify.com/track/5T4wJfpwn3sEJdA4OovEfR
50,"Epäröimättä hetkeekään",Elastinen,17110,https://open.spotify.com/track/0DZ5PchaxkGuanwTLZK7ce
51,"Space Melody (Edward Artemyev) (feat. Leony)",VIZE,16753,https://open.spotify.com/track/0FRavXSn6XmeItbuJR3VrR
52,"Reminds Me Of You","Juice WRLD",16641,https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my
53,16v,"Cavallini & Shrty",16265,https://open.spotify.com/track/4nMnSPySmQH5D0I0FM9BwE
54,"Pyroja pimeään","Timo Pieni Huijaus",16181,https://open.spotify.com/track/5L24Nx1D2r9mkEWOunVGa5
55,"Pelkään rakastaa sua","Elias Kaskinen",15706,https://open.spotify.com/track/18DXtLtW5bBCAU3y3Bkaeb
56,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",15510,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
57,Goosebumps,HVME,14744,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
58,"Kun sua ei oo",Juno,14486,https://open.spotify.com/track/1vxEQPHGIe39ExyHLgEsFd
59,"Pojat (feat. Yeboyah)",Pihlaja,14462,https://open.spotify.com/track/2OYWaYTlWICzZxp3yxHUP4
60,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,13750,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
61,"Way Out (feat. Big Sean)","Jack Harlow",13590,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
62,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",13581,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
63,"The Business",Tiësto,13521,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
