,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",61669,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Shape of You","Ed Sheeran",46305,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",38735,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,Thunder,"Imagine Dragons",37100,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
5,Raf,Deeperise,36389,https://open.spotify.com/track/3xtNRxaUY785OdDP78yrpG
6,Attention,"Charlie Puth",34040,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,Believer,"Imagine Dragons",32614,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
8,Yolla,Tarkan,32407,https://open.spotify.com/track/1vZAYNFTcxzrnooQUw5zKD
9,Olay,"Ayse Hatun Onal",31853,https://open.spotify.com/track/4ZW46Kgf0SK3pOzBQDY5cM
10,"Mi Gna (feat. Spitakci Hyko)","Super Sako",31245,https://open.spotify.com/track/7tidkZuZ0kgBrnGMwVKH6d
11,"2U (feat. Justin Bieber)","David Guetta",30958,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
12,"Ciao Adios",Anne-Marie,30746,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
13,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",30228,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
14,"Gel Be Gökyüzüm","İlyas Yalçıntaş",30013,https://open.spotify.com/track/2cR1YpQrSXHpD6iewFDsMm
15,Bakıcaz,"Hande Yener",30009,https://open.spotify.com/track/0wscdJimrINUAGbBjy1I0E
16,"Gimme Gimme - Original Mix",INNA,28634,https://open.spotify.com/track/1hxGfGBw5yyTIt0vI44PGB
17,"Mask Off",Future,28026,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"Çok Çok",Edis,26902,https://open.spotify.com/track/045FwWlfQeVoaCNDvShp7m
19,Manifesto,"Sezen Aksu",26498,https://open.spotify.com/track/2MLxpHtqNLlUmXTkVXai6w
20,Unforgettable,"French Montana",26059,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
21,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",24332,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
22,"Let Me Go","No Method",24149,https://open.spotify.com/track/12UuHoc1ZI6rWVCM7gwUsi
23,"Ceylan - Kıvanch K Versiyon","Yaşar Gaga",23763,https://open.spotify.com/track/3R5cc9t10Ol60Nz7eXU2TW
24,"It Ain't Me (with Selena Gomez)",Kygo,23051,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
25,"Boynun Borcu","Erdem Kınay",21610,https://open.spotify.com/track/405klj3hdnIiwvOCQwx3su
26,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",20354,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
27,Tuesday,"Burak Yeter",20045,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
28,"Bon appétit","Katy Perry",19967,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b
29,Tekamül,"Soner Sarıkabadayı",19726,https://open.spotify.com/track/1kM51ZDk6fQJaJd10d7F5h
30,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",19426,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
31,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",19383,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
32,"Ne Farkeder","Yüzyüzeyken Konuşuruz",19147,https://open.spotify.com/track/23KSyhPMqyUVrrLo300YiW
33,"Tatlım Tatlım - Orijinal Film Müziği","Ersay Üner",18907,https://open.spotify.com/track/2Wf68eYFga8t2xZXLtTuU1
34,"Crying in the Club","Camila Cabello",18218,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
35,Signs,Drake,17933,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
36,"Chained To The Rhythm","Katy Perry",17732,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
37,"Something Just Like This","The Chainsmokers",17658,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
38,Nazar,"Demet Akalın",17545,https://open.spotify.com/track/4n5FsxYIcZMgQC8pJ9Y5ZN
39,Kaktüs,"Norm Ender",17522,https://open.spotify.com/track/0oMGV0uqd1AS28Nho02LiP
40,Human,"Rag'n'Bone Man",17405,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
41,Starboy,"The Weeknd",17013,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
42,"There's Nothing Holdin' Me Back","Shawn Mendes",16775,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
43,HUMBLE.,"Kendrick Lamar",16409,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
44,"Sertlik Kanında Var Hayatın","Sagopa Kajmer",16195,https://open.spotify.com/track/7D9KBLwwotrSWrseRekDxn
45,"No Lie","Sean Paul",16150,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
46,"You Don't Know Me","Jax Jones",15788,https://open.spotify.com/track/7M16mAuWuFA5rC9HvkXaGx
47,"Sensin Benim En Derin Kuyum","Çağatay Akman",15013,https://open.spotify.com/track/48IKcRjCIzNF2gTyf3t8vt
48,"Swish Swish","Katy Perry",14943,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
49,"Strip That Down","Liam Payne",14927,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
50,"Symphony (feat. Zara Larsson)","Clean Bandit",14915,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
51,"İhanetten Geri Kalan","Sezen Aksu",14748,https://open.spotify.com/track/6n7CEaECHbDo4J00iVx0Gh
52,"Beni Çok Sev",Tarkan,14412,https://open.spotify.com/track/0uyWiTVblh6pV6JQlIe72e
53,"Chantaje (feat. Maluma)",Shakira,14309,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
54,"There for You","Martin Garrix",14275,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
55,"Bad Liar","Selena Gomez",13317,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
56,Mecnun,Buray,12935,https://open.spotify.com/track/4K84p5DmcoUm3pp64qzkHY
57,Mama,"Jonas Blue",12614,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
58,"Çay Simit",Tarkan,12369,https://open.spotify.com/track/1nj5BJdWfGBtag0Kl0iH2z
59,Passionfruit,Drake,12251,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
60,"Tam da Şu An",Göksel,12183,https://open.spotify.com/track/2WR9ohB44rJB2Ak93iwyY2
61,"Yan Benimle",Sıla,12065,https://open.spotify.com/track/2LX6XfSqCKBrt2qJngS87z
62,"Stay (with Alessia Cara)",Zedd,11953,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
63,"Dönersen Islık Çal","Manuş Baba",11454,https://open.spotify.com/track/4JWAN1SBE6r2PHbXTHzQNx
64,"İnsan İnsan","Fazıl Say",11433,https://open.spotify.com/track/3cnhQxjmgPhiYOMO0XcKpM
65,"Lost on You",LP,11234,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
66,"XO TOUR Llif3","Lil Uzi Vert",10875,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
67,"Cheap Thrills",Sia,10728,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
68,Seviyorsun,"Hande Yener",10556,https://open.spotify.com/track/0r8slHkzYnRdSMn8eaiFW1
69,Kuzum,Bengü,10402,https://open.spotify.com/track/2FU1HsEaZCHcjrFCXCjH9T
70,"Feel (feat. Sena Sener) - Radio Edit","Mahmut Orhan",10290,https://open.spotify.com/track/7Is0OPWVcN8DdZpcNuClcy
71,"The Greatest (feat. Kendrick Lamar)",Sia,10241,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
72,"Tüh tüh","Aydın Kurtoğlu",10182,https://open.spotify.com/track/6IZglq7mInwIPeFnLYvqin
73,"Let Me Love You","DJ Snake",10051,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
74,"Sesinde Aşk Var - Mahmut Orhan Remix",Yalın,9975,https://open.spotify.com/track/2ZNw6hZL5N5JIsYasznmVW
75,"One Dance",Drake,9740,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
76,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",9661,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
77,Down,"Marian Hill",9560,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB
78,"Don't Let Me Down (feat. Daya)","The Chainsmokers",9411,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
