,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",19527,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Dance Monkey","Tones And I",18221,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Až na měsíc","Viktor Sheen",15714,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l
4,"bad guy","Billie Eilish",15069,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,Circles,"Post Malone",14360,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",14130,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
7,"Someone You Loved","Lewis Capaldi",14073,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,Lalala,Y2K,13932,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
9,"Beautiful People (feat. Khalid)","Ed Sheeran",13682,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
10,"Piece Of Your Heart",MEDUZA,11949,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
11,Saint-Tropez,"Post Malone",11233,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
12,"Goodbyes (Feat. Young Thug)","Post Malone",11194,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13,"I Don't Care (with Justin Bieber)","Ed Sheeran",10877,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
14,Mráz,"Viktor Sheen",10504,https://open.spotify.com/track/6MlldqBpDJty0FAqJOi8EY
15,PROUD,"Adam Mišík",10119,https://open.spotify.com/track/4WFSuGah1s5Z6DXYEUFgC2
16,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",9958,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
17,"Rescue Me",OneRepublic,9852,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
18,"Kytky z pumpy","Renne Dang",9612,https://open.spotify.com/track/0yPHAfN6d4Id9dsUeuWhJm
19,Sladká,Dorian,9137,https://open.spotify.com/track/53babpnCbhRGyme9RPksyf
20,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9110,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
21,Ransom,"Lil Tecca",9096,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
22,"Old Town Road - Remix","Lil Nas X",9010,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
23,"Hollywood's Bleeding","Post Malone",9002,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
24,"How Do You Sleep?","Sam Smith",8786,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
25,Shallow,"Lady Gaga",8767,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
26,Aleiaio,"Ben Cristovao",8469,https://open.spotify.com/track/4fUCTv421fKbSRFKuPi6ge
27,"Alkohol a Molly","Viktor Sheen",8002,https://open.spotify.com/track/6Fn9OVLZ9iGRS6SLsrFemT
28,Liar,"Camila Cabello",7970,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
29,"Slide Away","Miley Cyrus",7946,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
30,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",7836,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
31,Panini,"Lil Nas X",7380,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
32,"Higher Love",Kygo,7362,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
33,"Takeaway (feat. Lennon Stella)","The Chainsmokers",7337,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
34,Zlato,"Viktor Sheen",7273,https://open.spotify.com/track/4s4LctENLwJP4ceVDO9BKm
35,"Černobílej svět","Viktor Sheen",7232,https://open.spotify.com/track/49yeFC92MyOcVU8tiit4wj
36,Graveyard,Halsey,7058,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
37,Sám,Hasan,6992,https://open.spotify.com/track/1DOHjrGbhgzAXac1s5FfTR
38,"fuck, i'm lonely",Lauv,6991,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
