,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bola Rebola",Tropkillaz,477339,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
2,"Atrasadinha - Ao Vivo","Felipe Araújo",429673,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
3,"Vamos pra Gaiola","MC Kevin o Chris",421352,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
4,"Bebi Liguei - Ao Vivo","Marília Mendonça",398556,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
5,"Cem Mil - Ao Vivo","Gusttavo Lima",379216,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
6,Shallow,"Lady Gaga",360066,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"Quem Me Dera","Márcia Fellipe",355629,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
8,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",343075,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
9,"Agora é Tudo Meu",DENNIS,327493,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
10,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",324561,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
11,"Estado Decadente - Acústico","Zé Neto & Cristiano",323495,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
12,"Vingança - Ao Vivo","Luan Santana",320620,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
13,"Bebaça - Ao Vivo","Marília Mendonça",314260,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
14,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",309335,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
15,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",306776,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
16,"All The Lies (with Felix Jaehn & The Vamps)",Alok,304113,https://open.spotify.com/track/4Cy5f4JsH1yoeGks7FnoHw
17,"Favela chegou - Ao vivo",Ludmilla,301398,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz
18,Infarto,"Diego & Victor Hugo",291094,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
19,Cobaia,"Lauana Prado",289898,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
20,Terremoto,Anitta,283909,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
21,"Ouvi Dizer",Melim,273125,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
22,"Parado no Bailão","MC L da Vinte",273078,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
23,"Cerveja, Sal E Limão - Ao Vivo","Matheus & Kauan",256796,https://open.spotify.com/track/7nJJKm0R90xM1nGlxTHTme
24,Jenifer,"Gabriel Diniz",253226,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk
25,"Quem Tem o Dom","Jerry Smith",250819,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3
26,"7 rings","Ariana Grande",248316,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
27,"Ciumeira - Ao Vivo","Marília Mendonça",246514,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
28,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",246374,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
29,"Péssimo Negócio (Ao Vivo)",Dilsinho,245620,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
30,"Sem Sal - Ao Vivo","Marília Mendonça",242461,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
31,"Só Pra Castigar","Wesley Safadão",233798,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
32,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",233573,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
33,"Traí Sim - Ao Vivo","Maiara & Maraisa",229450,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
34,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",228929,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
35,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",227802,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
36,"Medley da Gaiola - DENNIS Remix","MC Kevin o Chris",211438,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
37,"Qualidade De Vida - Ao Vivo","Simone & Simaria",210724,https://open.spotify.com/track/5Wmg5LPPJnbMsKA9fthM3l
38,"Coisa Boa","Gloria Groove",210062,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g
39,"Dona de mim",IZA,208461,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
40,"Meu Abrigo",Melim,200009,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
41,Sapequinha,Lexa,198784,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
42,Provocar,Lexa,194020,https://open.spotify.com/track/28SWsF1IQxfc9bP5yua35K
43,"Lençol Dobrado","João Gustavo e Murilo",191512,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
44,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",187422,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
45,"Só Depois do Carnaval",Lexa,181950,https://open.spotify.com/track/6HtVFR6WAeJRgYtleNcEE8
46,"To Gostando Tanto de Você","Mc Don Juan",176836,https://open.spotify.com/track/4HTrlT5mmxPaZZKs4JSPeI
47,"Então Vem Cá - Ao Vivo","Mano Walter",175870,https://open.spotify.com/track/7oe0Ix6qnvqZhK0zDzOPie
48,Happier,Marshmello,171442,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
49,"Pronta pra Trair","Yasmin Santos",168890,https://open.spotify.com/track/3IdXfXbXcbEe3LP9ClIZw8
50,"Tem Moda Pra Tudo - Ao Vivo","Matheus & Kauan",163438,https://open.spotify.com/track/11KS9tNAAQJW7jTq7W1WcD
51,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",160842,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
52,"Mágica - Ao Vivo","Matheus & Kauan",160670,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
53,Morena,"Vitor Kley",160547,https://open.spotify.com/track/36UiRg8wGUOFC3E0gdyvFA
54,"Deixa (feat. Ana Gabriela)",Lagum,156031,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
55,"thank u, next","Ariana Grande",155403,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
56,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",154099,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
57,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",150989,https://open.spotify.com/track/4UANYptjv2kpV6IY7IjXoJ
58,Sucker,"Jonas Brothers",146632,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
59,"Não Atende Não","Wesley Safadão",146239,https://open.spotify.com/track/7E5cJjrgYLHo13pI0hpmWw
60,"Baixinha - Ao Vivo","Matheus & Kauan",144507,https://open.spotify.com/track/3i4ssEZfLO3bgaB6hnj3tp
61,"Só Você",DENNIS,144034,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
62,"Não Fala Não pra Mim","Humberto & Ronaldo",144012,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
63,"Pior Que Possa Imaginar","Luísa Sonza",143572,https://open.spotify.com/track/40s35Bws3HIO5DLRlrosyL
64,"Espelho Meu - Ao Vivo","Henrique & Diego",142251,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ
65,"Pedacim De Noite - Ao Vivo","Matheus & Kauan",141731,https://open.spotify.com/track/6TER2h6vsimc7EmnQDY7uR
66,"Sofazinho - Ao Vivo","Luan Santana",141721,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
67,"Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Diego & Victor Hugo",140833,https://open.spotify.com/track/6NgwHmEgfQVIYQBq8QcWMi
68,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,140493,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
69,Facilita,"MC Kevinho",140415,https://open.spotify.com/track/3wB81eGupHVv9W4mF9IsHh
70,"Ao Vivo E A Cores","Matheus & Kauan",137517,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
71,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",137050,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
72,"Pro Nosso Bem - Ao Vivo","Gustavo Mioto",136429,https://open.spotify.com/track/5JZufG8AcnMvCOeFoMFExv
73,"break up with your girlfriend, i'm bored","Ariana Grande",135515,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
74,Café,Vitão,135189,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
75,"Ela É do Tipo","MC Kevin o Chris",135123,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
76,"Saudade Nível Hard","Yasmin Santos",132213,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
