,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",7662,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,Sucker,"Jonas Brothers",7073,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
3,Wow.,"Post Malone",6983,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,"Con Calma","Daddy Yankee",6957,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
5,"break up with your girlfriend, i'm bored","Ariana Grande",6224,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
6,"Without Me",Halsey,5549,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"Don't Call Me Up",Mabel,5228,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
8,"bury a friend","Billie Eilish",5063,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
9,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",4824,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
10,"Calma - Remix","Pedro Capó",4798,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
11,"Let Me Down Slowly","Alec Benjamin",4784,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
12,"Sweet but Psycho","Ava Max",4775,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
13,"MIDDLE CHILD","J. Cole",4725,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
14,"Dancing With A Stranger (with Normani)","Sam Smith",4491,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
15,"Here With Me",Marshmello,4399,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
16,"i'm so tired...",Lauv,4153,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
17,"Pure Water (with Migos)",Mustard,4147,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
18,Happier,Marshmello,4138,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"Price On My Head (feat. The Weeknd)",NAV,4062,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu
20,"wish you were gay","Billie Eilish",3980,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
21,Shallow,"Lady Gaga",3879,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
22,"Rege Pa Romania",Abi,3864,https://open.spotify.com/track/7DQNsywROolBAwwjQ0NXWV
23,"SICKO MODE","Travis Scott",3752,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
24,"Going Bad (feat. Drake)","Meek Mill",3733,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
25,"My Bad",Khalid,3700,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
26,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3700,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
27,"Last Hurrah","Bebe Rexha",3530,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
