,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Roses - Imanbek Remix","SAINt JHN",202848,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,195967,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Blinding Lights","The Weeknd",165461,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Party Girl",StaySolidRocky,149464,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
5,"Toosie Slide",Drake,139618,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,"Rain On Me (with Ariana Grande)","Lady Gaga",130382,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
7,"Watermelon Sugar","Harry Styles",129485,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"THE SCOTTS","THE SCOTTS",124631,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
9,"death bed (coffee for your head)",Powfu,122409,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"Blueberry Faygo","Lil Mosey",119992,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
11,"Dance Monkey","Tones And I",112872,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
12,"The Bigger Picture","Lil Baby",111752,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
13,"Intentions (feat. Quavo)","Justin Bieber",110583,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
14,"The Box","Roddy Ricch",109435,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15,"Don't Start Now","Dua Lipa",109405,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
16,"ily (i love you baby) (feat. Emilee)","Surf Mesa",105975,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
17,"Sunday Best (Feeling Good, Like I Should)",Surfaces,104503,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
18,"WHATS POPPIN","Jack Harlow",104372,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
19,"ROCKSTAR (feat. Roddy Ricch) - BLM REMIX",DaBaby,96392,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh
20,GOOBA,6ix9ine,95017,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
21,"Breaking Me",Topic,94718,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
22,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",94201,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
23,"Break My Heart","Dua Lipa",93429,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
24,"Stuck with U (with Justin Bieber)","Ariana Grande",89583,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
25,"Be Kind (with Halsey)",Marshmello,89284,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
26,Circles,"Post Malone",85168,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
27,"TROLLZ (with Nicki Minaj)",6ix9ine,83559,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
28,"Someone You Loved","Lewis Capaldi",81810,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
29,"After Party","Don Toliver",81045,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
30,MAMACITA,"Black Eyed Peas",78672,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
31,"Life Is Good (feat. Drake)",Future,77412,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
32,Supalonely,BENEE,77197,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
33,"Chicago Freestyle (feat. Giveon)",Drake,76984,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
34,"Lose Somebody",Kygo,75972,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
35,"GO (feat. Juice WRLD)","The Kid LAROI",74615,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
36,ROXANNE,"Arizona Zervas",73597,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
37,"Make It Rain","Pop Smoke",72698,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
38,Falling,"Trevor Daniel",72299,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
39,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",71745,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
40,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",70310,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
41,"Before You Go","Lewis Capaldi",69616,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
42,"Shotta Flow 5","NLE Choppa",69235,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
43,"Adore You","Harry Styles",66606,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
44,Memories,"Maroon 5",65826,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
