,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,34503,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"I Love It (& Lil Pump)","Kanye West",26556,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"INTERNATIONAL GANGSTAS","Farid Bang",23609,https://open.spotify.com/track/4IAVIBh9jbYN30DwpHFMD4
4,UFF,Veysel,22897,https://open.spotify.com/track/6XjEOPgbgHKcaHcunEHSJJ
5,"BONNIE & CLYDE",Loredana,22426,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
6,"Falling Down - Bonus Track","Lil Peep",22147,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
7,"Promises (with Sam Smith)","Calvin Harris",20017,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
8,Kokain,"Bonez MC",20000,https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH
9,"Lucky You (feat. Joyner Lucas)",Eminem,19293,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
10,Happier,Marshmello,18593,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,Shotgun,"George Ezra",18548,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
12,Natural,"Imagine Dragons",17456,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,"Amore e Capoeira","Takagi & Ketra",17179,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
14,"Girls Like You (feat. Cardi B)","Maroon 5",16817,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,"Eastside (with Halsey & Khalid)","benny blanco",16615,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,"Be Alright","Dean Lewis",16414,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
17,"Dior 2001",RIN,16287,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
18,"Creep On Me",GASHI,15163,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
19,Facetime,Dardan,14710,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
20,"500 PS","Bonez MC",14373,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
21,"Melodien (feat. Juju)","Capital Bra",14335,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
22,"In My Feelings",Drake,13797,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
23,Rise,"Jonas Blue",13464,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
24,Risiko,"Bonez MC",13421,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
25,"Solo (feat. Demi Lovato)","Clean Bandit",13302,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
26,Better,Khalid,13025,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
27,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,12616,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
28,Nevermind,"Dennis Lloyd",12490,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
29,BEBE,6ix9ine,12424,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
30,"Body (feat. brando)","Loud Luxury",12301,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
31,079,"Lo & Leduc",12167,https://open.spotify.com/track/3dfCKQy9JY2ixI58zTeUn9
32,SAD!,XXXTENTACION,12152,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
33,"Born To Be Yours",Kygo,11931,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
34,Wellou,Kurdo,11817,https://open.spotify.com/track/1phPPgHcR590i0y8c9H36r
35,"Lucid Dreams","Juice WRLD",11393,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
36,"Taste (feat. Offset)",Tyga,11359,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
37,"Jackie Chan",Tiësto,10932,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
38,"I Like It","Cardi B",10913,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
39,"Vaina Loca",Ozuna,10842,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
40,"Te Boté - Remix","Nio Garcia",10626,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
41,"Bella ciao - HUGEL Remix","El Profesor",10464,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
42,"SICKO MODE","Travis Scott",10349,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
43,Bella,MHD,10206,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
44,Killshot,Eminem,10111,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
45,"Blah Blah Blah","Armin van Buuren",9914,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
46,"No Stylist (feat. Drake)","French Montana",9784,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
47,"One Kiss (with Dua Lipa)","Calvin Harris",9707,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
48,"Ramenez la coupe à la maison",Vegedream,9568,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
49,Darkside,"Alan Walker",9350,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
50,Fall,Eminem,9285,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
51,Adiós,"Loco Escrito",9243,https://open.spotify.com/track/7Jd71zM4qZOTyeqOniNYMI
52,"Better Now","Post Malone",9123,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
53,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",9070,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
54,Moonlight,XXXTENTACION,9066,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
55,"High Hopes","Panic! At The Disco",8920,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
56,"No Brainer","DJ Khaled",8879,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
57,2002,Anne-Marie,8766,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
58,Safe,"Nico Santos",8722,https://open.spotify.com/track/5B7AL4ZcRVNsUzR8WUVxmT
59,"Sin Pijama","Becky G",8708,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
60,BlaBla,"Azzi Memo",8651,https://open.spotify.com/track/4mGxpq4nAOz9ZHe7GmPcgO
61,"Wie ein Alpha",Kollegah,8416,https://open.spotify.com/track/6ctK397vh20Ok72DMhbRI6
62,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",8411,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
63,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",8281,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
64,Mephisto,Bushido,8188,https://open.spotify.com/track/5HZaPWkOHUioEbruRY8HnL
65,Thunderclouds,Sia,8126,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
66,"Electricity (with Dua Lipa)","Silk City",7901,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
67,Neymar,"Capital Bra",7835,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
68,"The Ringer",Eminem,7784,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
69,"rockstar (feat. 21 Savage)","Post Malone",7476,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
70,"Wake Up in the Sky","Gucci Mane",7429,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
71,"One Night Stand","Capital Bra",7361,https://open.spotify.com/track/3AXtDUSO78KrGa9Rq8rWUS
72,breathin,"Ariana Grande",7360,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
73,Youngblood,"5 Seconds of Summer",7266,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
74,"Beautiful (feat. Camila Cabello)",Bazzi,7256,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
75,"Ocean (feat. Khalid)","Martin Garrix",7102,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
76,Casanova,"Summer Cem",7035,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
77,"I'm a Mess","Bebe Rexha",7011,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
78,1000°C,Lomepal,6981,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
79,"Us Mänsch",Bligg,6926,https://open.spotify.com/track/31FECFP9ymuNzklhLqmaOQ
80,"Je ne parle pas français - Beatgees Remix",Namika,6865,https://open.spotify.com/track/0LH2h4pwiX1iY3KDuONOb6
81,"Jocelyn Flores",XXXTENTACION,6864,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
82,changes,XXXTENTACION,6840,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
83,Djadja,"Aya Nakamura",6793,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
84,"Happy Now",Zedd,6744,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
85,Moscow,RK,6684,https://open.spotify.com/track/6tdd3zR2Q8p1VgqvsGvtju
86,"Jennie (feat. R. City, Bori)","Felix Jaehn",6664,https://open.spotify.com/track/1iBOPEE6fIMsl7GMMcEyCF
87,Flames,"David Guetta",6644,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
88,Bébé,MHD,6634,https://open.spotify.com/track/2sjJrFhDT0oP3fyCocTVyX
89,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,6628,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
90,Copines,"Aya Nakamura",6580,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
91,Perfect,"Ed Sheeran",6557,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
92,"We Can Do Better","Matt Simons",6517,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
93,"Shape of You","Ed Sheeran",6497,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
94,Mercedes,Eno,6495,https://open.spotify.com/track/0VNlBq4JKqvlIlveSwC4WJ
95,"High On Life (feat. Bonn)","Martin Garrix",6471,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
96,"God's Plan",Drake,6451,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
97,"God is a woman","Ariana Grande",6407,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
98,"Air Max",Rim'K,6399,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
99,Calypso,"Luis Fonsi",6363,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
100,"New Patek","Lil Uzi Vert",6347,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
101,STARGAZING,"Travis Scott",6306,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
102,"Nike Pullover",Azet,6297,https://open.spotify.com/track/4rAN7PfOWxyR9MAeUd7wLy
103,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",6264,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
104,Nonstop,Drake,6224,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
