,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Safaera,"Bad Bunny",54688,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,"Si Veo a Tu Mamá","Bad Bunny",47604,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
3,Ignorantes,"Bad Bunny",38293,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
4,"La Difícil","Bad Bunny",38011,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
5,Rojo,"J Balvin",33829,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
6,"Yo Perreo Sola","Bad Bunny",33428,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
7,"Sigues Con El","Dímelo Flow",28917,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
8,Tusa,"KAROL G",28428,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
9,"La Santa","Bad Bunny",27822,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
10,Vete,"Bad Bunny",26463,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
11,Morado,"J Balvin",24400,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
12,"Hola - Remix",Dalex,22638,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
13,Diosa,"Myke Towers",22560,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
14,"Dance Monkey","Tones And I",22072,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,Tattoo,"Rauw Alejandro",21585,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
16,"Pero Ya No","Bad Bunny",20949,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
17,"Blinding Lights","The Weeknd",18759,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
18,"Por Primera Vez",Camilo,17603,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD
19,"Don't Start Now","Dua Lipa",17416,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
20,"A Tu Merced","Bad Bunny",17263,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
21,Jangueo,"Alex Rose",17187,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
22,Bichiyal,"Bad Bunny",16813,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
23,Fantasias,"Rauw Alejandro",16360,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
24,Detente,"Mike Bahía",15377,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
25,TBT,"Sebastian Yatra",14982,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
26,"Me Gusta",Shakira,14811,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
27,"LA CANCIÓN","J Balvin",14691,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
28,Girl,"Myke Towers",14626,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
29,"No Me Conoce - Remix","Jhay Cortez",14246,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
30,Blanco,"J Balvin",13853,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
31,Soliá,"Bad Bunny",13794,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
32,René,Residente,13484,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
