,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Paris,"Lord Siva",84365,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
2,Pengedans,KESI,68389,https://open.spotify.com/track/0QLH3xeYZSRXy9YovfVEOI
3,Wow.,"Post Malone",63744,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,Shallow,"Lady Gaga",59574,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,Diana,NODE,58903,https://open.spotify.com/track/1Ohg3i1ZV1oQcRzDRYFd5p
6,"Dagdrøm [1]","Hans Philip",58141,https://open.spotify.com/track/6pa0cDzwcgekEdoLqTXoTS
7,Sucker,"Jonas Brothers",55308,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
8,"Don't Call Me Up",Mabel,47236,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
9,"7 rings","Ariana Grande",45994,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
10,X,KESI,44293,https://open.spotify.com/track/7iNiRaxUOvd4seviLprqeb
11,"Dancing With A Stranger (with Normani)","Sam Smith",42962,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
12,"Saa Blaa","Hans Philip",41982,https://open.spotify.com/track/2zAfQdoOeYujy7QIgDUq9p
13,"Siger Ingenting","Hans Philip",40088,https://open.spotify.com/track/1ASfDW1PgHJ9g97T7B1a4J
14,"La La",ZK,39614,https://open.spotify.com/track/7AJflREyNWWfSOo1GOQxvj
15,"Let Me Down Slowly","Alec Benjamin",38898,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
16,"Sweet but Psycho","Ava Max",36818,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
17,Talk,Khalid,36186,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
18,"Drenge & Piger","Hans Philip",35761,https://open.spotify.com/track/6OXT1Ga5d7YyQaEXK7JCpN
19,"break up with your girlfriend, i'm bored","Ariana Grande",35121,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
20,"Giant (with Rag'n'Bone Man)","Calvin Harris",33998,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",33521,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,"Without Me",Halsey,31823,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
23,"Look Back at It","A Boogie Wit da Hoodie",31179,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
24,"Undskyld Jeg Ringer",TopGunn,30570,https://open.spotify.com/track/15lpeUEHK9281rTxWqSJdO
25,"My Heart",Christopher,29704,https://open.spotify.com/track/1zVfFnkHv8ubJRXT30d4T3
26,"bury a friend","Billie Eilish",29413,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
27,JUNGLE,MellemFingaMuzik,29352,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
28,"Lost In Japan","Shawn Mendes",29338,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
29,"Be Alright","Dean Lewis",28907,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
30,"Someone You Loved","Lewis Capaldi",28795,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
31,Stamina,ICEKIID,28295,https://open.spotify.com/track/7o2hcKl6W9lJeYdq7rBgtB
32,"So Am I","Ava Max",28122,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
33,Crazy,Clara,28007,https://open.spotify.com/track/2SLn2MQzKGwCJXFF6Gntg7
34,"Fri I Morgen","Ude Af Kontrol",27989,https://open.spotify.com/track/5fvdFwTusgGEqaxx20Ga9D
35,"NÅR DU DØR",AMAL,27753,https://open.spotify.com/track/4JP5xrNLDGEgPGaiGQ7yvV
36,"Love Someone","Lukas Graham",27083,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
37,Planer,Gilli,26876,https://open.spotify.com/track/3pM5vFRWDEvLtX31BC8FOd
38,"Øje For Øje (feat. Branco)",ATYPISK,26344,https://open.spotify.com/track/78wRDr5Di0vdYdBfITOYVb
39,"My Bad",Khalid,26324,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
40,"Murder On My Mind","YNW Melly",26011,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
41,"Sig Mig",Citybois,25701,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
42,"i'm so tired...",Lauv,25545,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
43,Planets,"Nicklas Sahl",25368,https://open.spotify.com/track/2VglI9HaCwWBOIjQdbDQ0D
44,SPOTLIGHT,Skinz,25341,https://open.spotify.com/track/1RnlohkyhQQWiSxA8e4aHY
45,"Love Letters","Chris Burton",25323,https://open.spotify.com/track/2bmSoVE0rXEI6fGuy14QyA
46,"wish you were gay","Billie Eilish",25052,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
47,"MIDDLE CHILD","J. Cole",24013,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
48,"Et Studie i Overtænkning","Hans Philip",23861,https://open.spotify.com/track/6R8KbgZnmrjcDlPOomyVhQ
49,"Air Tonight (feat. Benjamin Hav)","Emil Kruse",23665,https://open.spotify.com/track/513USzRJreYwoYoIsqrvB2
50,"What A Life","Scarlet Pleasure",23063,https://open.spotify.com/track/60G0YTBb4gtAgb0ODAPNAn
51,Robbery,"Juice WRLD",22819,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
52,"Pure Water (with Migos)",Mustard,22185,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
53,"Kolde Nætter",Gilli,22037,https://open.spotify.com/track/6OuXYdo2VotwVcV9kEBqS9
54,Tilbage,"Hans Philip",21626,https://open.spotify.com/track/37Q9Vqym2HukG1S09zQzhE
55,"Body (feat. brando)","Loud Luxury",21154,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
56,"Synger For Mig",Citybois,21032,https://open.spotify.com/track/152DVKl9x5rMk7PWfHcxyr
57,Oui,Sivas,20942,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
58,"High Hopes","Panic! At The Disco",20823,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,Happier,Marshmello,20819,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
60,Complicated,"Alexander Oscar",20663,https://open.spotify.com/track/1BMfojwi8eKlVtGOEfJw17
61,"Always Remember Us This Way","Lady Gaga",20406,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
62,"Lov Mig",Basim,20184,https://open.spotify.com/track/6yVeDGF6xl3vQNGgWXyiWx
63,"Ka Du Ik",Omar,20091,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
64,"when the party's over","Billie Eilish",19959,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
65,Bando,Carmon,19716,https://open.spotify.com/track/6L6chwayZ6gfRACg5xpFww
66,"Eastside (with Halsey & Khalid)","benny blanco",19488,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
67,"Better Now","Post Malone",19225,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
68,"Here With Me",Marshmello,18912,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
69,Lyys,"Hans Philip",18579,https://open.spotify.com/track/0FdA4ryuvQ4zkzm0XdpbsX
70,"Con Calma","Daddy Yankee",18550,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
71,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",18199,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
72,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",18121,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
73,Døgnrytme,Bro,18013,https://open.spotify.com/track/6I3ZRRax89Im1a5RueF5SY
74,"Kom Over",KESI,17913,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
75,"Uuh (feat. Branco & Kesi)","Benny Jamz",17837,https://open.spotify.com/track/1wS6eqgFznjq4P11vtBH7k
