,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",38762,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",34138,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"Me Rehúso","Danny Ocean",26118,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
4,"El Amante","Nicky Jam",19655,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
5,"Otra vez (feat. J Balvin)","Zion & Lennox",17956,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
6,"Reggaetón Lento (Bailemos)",CNCO,17186,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
7,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",14978,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
8,"Sigo Extrañándote","J Balvin",14028,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
9,"Chantaje (feat. Maluma)",Shakira,13163,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
10,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",12750,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
11,Safari,"J Balvin",12602,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
12,"It Ain't Me (with Selena Gomez)",Kygo,10970,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
13,"Chillax (feat. Ky-Mani Marley)",Farruko,10842,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
14,"Something Just Like This","The Chainsmokers",10483,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
15,Closer,"The Chainsmokers",10457,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
16,"That's What I Like","Bruno Mars",9915,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
17,Perfect,"Ed Sheeran",9783,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
18,Lumbra,"Cali Y El Dandee",9772,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
19,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,9768,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
20,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9571,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
21,"Let Me Love You","DJ Snake",9563,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
22,Vacaciones,Wisin,9480,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
23,Traicionera,"Sebastian Yatra",9199,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
24,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",9103,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
25,"Scared to Be Lonely","Martin Garrix",8804,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
26,"Te Quiero Pa´Mi","Don Omar",8713,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
27,"One Dance",Drake,8601,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
28,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,8467,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
29,Paris,"The Chainsmokers",8455,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
30,"La Rompe Corazones","Daddy Yankee",8239,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
31,"Andas En Mi Cabeza","Chino & Nacho",8001,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
32,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,7829,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
33,"Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana",Reik,7759,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY
34,"La Bicicleta","Carlos Vives",7741,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
35,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",7705,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
36,"Me llamas (feat. Maluma) - Remix","Piso 21",7663,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
37,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",7620,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
38,"I Feel It Coming","The Weeknd",7515,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
39,"Chained To The Rhythm","Katy Perry",7437,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
40,Cold,"Maroon 5",7282,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
41,Fever,"Vybz Kartel",7107,https://open.spotify.com/track/4C1Smq2t3MVOPzsUPWW0oX
42,"Dile Que Tu Me Quieres",Ozuna,6997,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
43,Starboy,"The Weeknd",6968,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
44,Passionfruit,Drake,6871,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
45,"Don't Wanna Know","Maroon 5",6810,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
46,"Galway Girl","Ed Sheeran",6546,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
47,"Castle on the Hill","Ed Sheeran",6504,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
48,"In the Name of Love","Martin Garrix",6447,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
49,"Treat You Better","Shawn Mendes",6214,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
50,"Thinking out Loud","Ed Sheeran",6163,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
