,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Love It (& Lil Pump)","Kanye West",8306,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2,"Lucky You (feat. Joyner Lucas)",Eminem,6654,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
3,"Falling Down - Bonus Track","Lil Peep",5995,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
4,"In My Feelings",Drake,5391,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
5,"Promises (with Sam Smith)","Calvin Harris",4963,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,"SICKO MODE","Travis Scott",4451,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
7,Happier,Marshmello,4382,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,Better,Khalid,4340,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
9,Killshot,Eminem,4070,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
10,"In My Mind",Dynoro,3986,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
11,breathin,"Ariana Grande",3902,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
12,"Eastside (with Halsey & Khalid)","benny blanco",3814,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,"Be Alright","Dean Lewis",3737,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,3726,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
15,Natural,"Imagine Dragons",3664,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
16,"No Stylist (feat. Drake)","French Montana",3379,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
17,"Electricity (with Dua Lipa)","Silk City",3229,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
18,"God is a woman","Ariana Grande",3220,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
19,"Wake Up in the Sky","Gucci Mane",3152,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
