,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Un Passo Dalla Luna","Rocco Hunt",414957,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
2,Superclassico,Ernia,370645,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
3,"Chico (feat. Rose Villain & Luchè)","Guè Pequeno",329951,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
4,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,323075,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
5,Mediterranea,Irama,317850,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
6,Hypnotized,"Purple Disco Machine",301610,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
7,"Paloma (feat. Anitta)","Fred De Palma",290688,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
8,Karaoke,Boomdabash,262698,https://open.spotify.com/track/2STofNXiqf84du1LeN5FYn
9,"Dorado (feat. Sfera Ebbasta & Feid)",Mahmood,255644,https://open.spotify.com/track/1kI7mZAziaRfBeAOraRW1i
10,"Bimbi Per Strada (Children)",Fedez,250612,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
11,"SOLDI SULLA CARTA","FSK SATELLITE",230185,https://open.spotify.com/track/0vCNtIwkFXbgN3W8U726Je
12,"Non mi basta più (feat. Chiara Ferragni)","Baby K",229402,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
13,"Breaking Me",Topic,223965,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
14,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Takagi & Ketra",218567,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
15,"Te lo prometto","Il Tre",217399,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
16,Autostop,Shade,211849,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
17,Spigoli,"Carl Brave",201736,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi
18,"Savage Love (Laxed - Siren Beat)","Jawsh 685",191822,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
19,"Sono un bravo ragazzo un po' fuori di testa",Random,185193,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
20,Caramelo,Ozuna,178703,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
21,"Il bacio di Klimt","Emanuele Aloia",178564,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
22,Guaranà,Elodie,169049,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
23,"Good Times",Ghali,168934,https://open.spotify.com/track/5165XjbVxwq9dQDxNk7hmf
24,"PADRE FIGLIO E SPIRITO","FSK SATELLITE",164628,https://open.spotify.com/track/3AGRekOLunBwKSlU4AKi5J
25,"Watermelon Sugar","Harry Styles",162723,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
26,"TesTa TrA Le NuVoLE, pT. 2",Alfa,155853,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
27,"DON’T TOUCH MY STICK","FSK SATELLITE",155474,https://open.spotify.com/track/2turI4o9F4NAZoKstNbUde
28,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",153873,https://open.spotify.com/track/3Oc9ywNtQuuutK3ovrYIfe
29,"0ffline (feat. bbno$)","tha Supreme",152920,https://open.spotify.com/track/6ZWsKJdmoYu1oFJbzCmtK9
30,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,152230,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
31,"Djadja (feat. Maluma) - Remix","Aya Nakamura",151723,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
32,MAMACITA,"Black Eyed Peas",150853,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
33,"Head & Heart (feat. MNEK)","Joel Corry",144961,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
34,Portofino,"Il Pagante",143856,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
35,"ELEGANTE (feat. Sfera Ebbasta)",DrefGold,140448,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC
36,"DEFUERA (feat. Ghali, Madame & Marracash)",DRD,136788,https://open.spotify.com/track/2512VtkrcUHav23oV66xqf
37,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",135681,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
38,"La storia infinita","Pinguini Tattici Nucleari",133887,https://open.spotify.com/track/0XAO6HaZDHa2HxbnWWKWCZ
39,Hollywood,"LA Vision",132983,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
40,Capo,Geolier,128536,https://open.spotify.com/track/7A9lnmpkWR2tPkcPWGbMqo
