,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Drip,SNIK,41503,https://open.spotify.com/track/4FHCNzwPSJz46ACVDmYZXJ
2,Slang,Light,30464,https://open.spotify.com/track/0QoBn12Uo7oDv3zzz4QV1v
3,IG,Slogan,21189,https://open.spotify.com/track/4ymFaT7dHSJ7i1MwIsoP9o
4,"The Box","Roddy Ricch",18685,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
5,"G Sh!t",Slogan,15318,https://open.spotify.com/track/6N1hVQKqIXSV186ly0rQ9M
6,"Roses - Imanbek Remix","SAINt JHN",14052,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,Attiki,Slogan,11835,https://open.spotify.com/track/1NrkgPF3M7SAowK6HMaRoe
8,"The Call",Slogan,11686,https://open.spotify.com/track/3AfXOO2M9mrtwmxmclRz9s
9,"Blinding Lights","The Weeknd",11510,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
10,B!tch,Slogan,11506,https://open.spotify.com/track/3kXj5gkguqqg3gr815EW4Y
11,Playah,Slogan,11214,https://open.spotify.com/track/3Mw3PDxhyGI7gwgo2ijEJb
12,GOGO,Saske,11070,https://open.spotify.com/track/7FzClcvQM7oWdmzYZEQTHA
13,"60 Barz",Slogan,10943,https://open.spotify.com/track/5GV1n7O7oUbKjHWmGFS1A5
14,"Just Like Me",Fy,10755,https://open.spotify.com/track/7BBgzZ4jC658I2jONXYZGV
15,Dushane,Slogan,10329,https://open.spotify.com/track/0xYBjmIHTDUIEbpOwpfVUf
16,Ola,Slogan,10318,https://open.spotify.com/track/1j13UabEGmW9gRZ5KQCjtW
17,"Godzilla (feat. Juice WRLD)",Eminem,9367,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
18,"BIG MAN",SNIK,9364,https://open.spotify.com/track/7qd01xrME77eyWqGPumC2J
19,"Black Pikachu",Slogan,9357,https://open.spotify.com/track/3KI52orCvNHPOE0g5YmH6x
20,Falling,"Trevor Daniel",9117,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
21,Aroma,Fy,8970,https://open.spotify.com/track/4ewhPnjVBPYE5Mgc55dJ39
22,"Kanye Attitude, Drake Feelings",Slogan,8943,https://open.spotify.com/track/3SiMJnYii9WvjORvemp1Zi
23,"Life Is Good (feat. Drake)",Future,8746,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
24,"Love Song",Slogan,8604,https://open.spotify.com/track/2h3XnTtXPJopFIInvwuuHa
25,Senorita,SNIK,8496,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
26,"Dance Monkey","Tones And I",8360,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
27,"Don't Start Now","Dua Lipa",8229,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
28,Stars,TOQUEL,8112,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
29,Pappou,"Lil Barty",7789,https://open.spotify.com/track/2eMWFEE2I5olEygzYUEldZ
30,Caliente,"Mente Fuerte",7601,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
31,"HIGHEST IN THE ROOM","Travis Scott",7380,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
32,ROXANNE,"Arizona Zervas",7365,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
33,"Colpo Grosso",SNIK,7323,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS
34,Business,TOQUEL,6712,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
35,"Deja Vu",Hawk,6678,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
36,"Say So","Doja Cat",6551,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
37,"Oxi Simera",LEX,6374,https://open.spotify.com/track/0dD17UWACV5aYTyeS6af1k
38,Guccci,"Mad Clip",6284,https://open.spotify.com/track/4AcWoNZHJ6tLBcKWifiTbC
39,Kilo,SNIK,6269,https://open.spotify.com/track/6KRoKgWrly4FHndE6E1Ent
40,Mosca,Light,6259,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
41,"Vgazei Story",Sele,6189,https://open.spotify.com/track/7IqAw0ffDEuOBxImNdInvp
42,Ekali,"Billy Sio",6127,https://open.spotify.com/track/2AyvZAuL5w7f9H7aZvF6Oo
43,"everything i wanted","Billie Eilish",6072,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
44,Yayo,"Eleni Foureira",6024,https://open.spotify.com/track/2R49jde0XRhZbTrpbiZCNV
45,Montecristo,"Mad Clip",6024,https://open.spotify.com/track/0g3fKXiX2AANAX3k6FnKib
46,"Blueberry Faygo","Lil Mosey",6012,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
47,"No Time To Die","Billie Eilish",5975,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
48,Cyan,Saske,5949,https://open.spotify.com/track/7lOk3JSaMnbZhG381VLa6C
49,Hustla,"Mad Clip",5934,https://open.spotify.com/track/6qz9ENCPWflD7aAeltENLV
50,Sandra,TOQUEL,5912,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF
51,Superstar,Fy,5896,https://open.spotify.com/track/0kmZYiOLssiaJcgSrd4BIM
52,"Intentions (feat. Quavo)","Justin Bieber",5818,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
53,Netflix,TOQUEL,5792,https://open.spotify.com/track/2JwQnJFhBVjX6XR9d0bq7S
54,SMG,"Billy Sio",5720,https://open.spotify.com/track/0ypkIXMwYpU6qSi6iU4cNq
55,"Opos Palia","DJ Stephan",5715,https://open.spotify.com/track/7BjbNgsoB6sUNAP3DMLaDE
56,Medusa,SNIK,5587,https://open.spotify.com/track/6Badwn5YIbXhRnBg88LLya
57,"MVP Freestyle",Light,5580,https://open.spotify.com/track/7JFHUJUtOP9xCdkcK935OZ
58,"bad guy","Billie Eilish",5565,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
59,"WHATS POPPIN","Jack Harlow",5557,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
60,"After Hours","The Weeknd",5525,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
61,"Me Ta Idia Matia",Fy,5353,https://open.spotify.com/track/4y5Ly8A2Y5yPGaWceQDeod
62,Physical,"Dua Lipa",5123,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
63,Mama?,"Sin Boy",5071,https://open.spotify.com/track/6m69YzoQgEkhPnWIhXswcJ
64,"DEN XERO",iLLEOo,4909,https://open.spotify.com/track/4sRTzdWlrm8yNA86uizBKt
65,Motto,MG,4674,https://open.spotify.com/track/1Dg4K5rscxqz6LyMDGMuED
