,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,41177,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Blinding Lights","The Weeknd",30280,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"Roses - Imanbek Remix","SAINt JHN",29339,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Dance Monkey","Tones And I",22276,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,"Djomb - Bien ou quoi",Bosh,22242,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
6,"Toosie Slide",Drake,22187,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
7,GOOBA,6ix9ine,21860,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
8,"Breaking Me",Topic,21441,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
9,"ily (i love you baby) (feat. Emilee)","Surf Mesa",21404,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
10,Airwaves,Pashanim,20446,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
11,MAMACITA,"Black Eyed Peas",19615,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
12,"Emotions 2.0",Ufo361,18879,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
13,"death bed (coffee for your head)",Powfu,18765,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
14,"TROLLZ (with Nicki Minaj)",6ix9ine,18496,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
15,"Kings & Queens","Ava Max",17706,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
16,"In Your Eyes (feat. Alida)","Robin Schulz",16949,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
17,Boot,"Apache 207",16641,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
18,"TKN (feat. Travis Scott)",ROSALÍA,16052,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
19,"Rain On Me (with Ariana Grande)","Lady Gaga",15927,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
20,"Party Girl",StaySolidRocky,15893,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
21,"THE SCOTTS","THE SCOTTS",15483,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
22,Tusa,"KAROL G",14863,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
23,"Someone You Loved","Lewis Capaldi",14803,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,"Lose Somebody",Kygo,14637,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
25,Salt,"Ava Max",14598,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
26,"VALLA NEIN (feat. Luciano)","KC Rebell",13773,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
27,Fame,"Apache 207",13609,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
28,"Don't Start Now","Dua Lipa",13500,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
29,Supalonely,BENEE,12971,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30,"The Box","Roddy Ricch",12840,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
31,"Never Let Me Down",VIZE,12680,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
32,"Sunday Best (Feeling Good, Like I Should)",Surfaces,12629,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
33,"Before You Go","Lewis Capaldi",12419,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
34,Roadrunner,"Bonez MC",12409,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
35,"Blueberry Faygo","Lil Mosey",12236,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
36,"Break My Heart","Dua Lipa",12102,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
37,"Watermelon Sugar","Harry Styles",12094,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
38,Fingertips,"Tom Gregory",11843,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
39,"HIGHEST IN THE ROOM","Travis Scott",11806,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
40,Roller,"Apache 207",11402,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
41,"In meinem Benz","AK AUSSERKONTROLLE",11255,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
42,"WHATS POPPIN","Jack Harlow",11026,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
43,Control,"Zoe Wees",10968,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
44,"Stuck with U (with Justin Bieber)","Ariana Grande",10869,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
45,"Nicht verdient","Capital Bra",10850,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
46,"DAS RENNEN",RIN,10849,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
47,Emotions,Ufo361,10754,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
48,Priceless,Pronto,10746,https://open.spotify.com/track/2h6bjqbzdgiLYPiWzljc6G
49,Shallow,"Lady Gaga",10633,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
50,goosebumps,"Travis Scott",10619,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
51,"Life Is Good (feat. Drake)",Future,10510,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
52,Falling,"Trevor Daniel",10321,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
53,"Ride It",Regard,10243,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
54,"Some Say",Nea,9838,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
55,FLY,"KC Rebell",9596,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
56,Señorita,"Shawn Mendes",9211,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,"7 Stunden",LEA,9070,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
58,Memories,"Maroon 5",9055,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
59,"Don't Rush (feat. Headie One)","Young T & Bugsey",8932,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
60,"Say So","Doja Cat",8897,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
61,ROXANNE,"Arizona Zervas",8765,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
62,"Savage Love (Laxed - Siren Beat)","Jawsh 685",8497,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
63,"In Your Eyes","The Weeknd",8492,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
64,"bad guy","Billie Eilish",8489,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
65,"SICKO MODE","Travis Scott",8461,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
66,Anissa,Wejdene,8378,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
67,Angela,Hatik,8207,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
68,Jacob&Co,Elias,8143,https://open.spotify.com/track/23ZPFQND2oGe0LBd28Z3t2
69,SKRR,KALIM,8091,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
70,"Boss Bitch","Doja Cat",7955,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
71,Skechers,DripReport,7897,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
72,"lovely (with Khalid)","Billie Eilish",7860,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,"Be Kind (with Halsey)",Marshmello,7804,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
74,"Never Seen the Rain","Tones And I",7790,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
75,"Intentions (feat. Quavo)","Justin Bieber",7740,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
76,Underdog,"Alicia Keys",7636,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
77,"everything i wanted","Billie Eilish",7605,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
78,Dior,"Pop Smoke",7549,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
79,10K,Bolémvn,7492,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
80,Rojo,"J Balvin",7345,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
81,Bruises,"Lewis Capaldi",7303,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
82,"H <3 T E L",Dardan,7293,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v
83,"Make It Rain","Pop Smoke",7288,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
84,"Some Say - Felix Jaehn Remix",Nea,7233,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
85,JAUNÉ,Booba,7215,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
86,Circles,"Post Malone",7103,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
87,"Komm Komm","Capital Bra",7085,https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis
88,110,"Capital Bra",7048,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
89,"Lose Control",MEDUZA,7040,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
90,"Play Date","Melanie Martinez",7011,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
91,Savage,"Megan Thee Stallion",6998,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
92,"If the World Was Ending - feat. Julia Michaels","JP Saxe",6992,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
93,"Hard For Me","Michele Morrone",6941,https://open.spotify.com/track/3nrxsQEntBXdY5JoqA39ES
94,Modela,"Ardian Bujupi",6840,https://open.spotify.com/track/0lapcUAia7RnutxUxM4LP0
95,"ROCKSTAR (feat. Roddy Ricch) - BLM REMIX",DaBaby,6680,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh
96,BaeBae,Samra,6660,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
97,"After Party","Don Toliver",6659,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
98,"Cooler Than Me","Lucky Luke",6658,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
99,Caramelo,Ozuna,6622,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
100,"Close Your Eyes","Felix Jaehn",6518,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
101,"Higher Love",Kygo,6469,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
102,Together,Sia,6384,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
103,"Sweet but Psycho","Ava Max",6355,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
104,"Running On My Mind","Ali Gatie",6323,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
105,"007 - Gruft der Piraten - Teil 01","Die drei ??? Kids",6310,https://open.spotify.com/track/1B0ITtIx0uLHaZkjgiuDKT
106,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",6302,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
107,"The Bigger Picture","Lil Baby",6300,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
108,Physical,"Dua Lipa",6244,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
109,"Hasta Que Dios Diga","Anuel AA",6205,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
110,"Chicago Freestyle (feat. Giveon)",Drake,6202,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
111,Hauseingang,Pashanim,6167,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
112,"Godzilla (feat. Juice WRLD)",Eminem,6152,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
113,Freedom,Kygo,6079,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
114,"Always Remember Us This Way","Lady Gaga",6069,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
115,"Be Alright","Dean Lewis",6051,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
116,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,6019,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
117,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,5904,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
118,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",5865,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
119,"All of Me","John Legend",5855,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
