,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"quando a bad bater - ao vivo","Luan Santana",566329,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
2,"Supera - Ao Vivo","Marília Mendonça",534772,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
3,"Hit Contagiante","Felipe Original",484500,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
4,"Tijolão - Ao Vivo","Jorge & Mateus",476654,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
5,"Lençol Dobrado","João Gustavo e Murilo",464716,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
6,"Kenny G",Matuê,458964,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
7,"Ferida Curada","Zé Neto & Cristiano",440451,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
8,Lalala,Y2K,437206,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
9,"Quando a vontade bater (Participação especial de PK Delas)",Pk,429883,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
10,"Gaiola É o Troco","MC Du Black",416262,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
11,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",389202,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
12,Milu,"Gusttavo Lima",387201,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
13,Señorita,"Shawn Mendes",384353,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
14,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",377064,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
15,"Te Amo Sem Compromisso","MC Doni",360749,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x
16,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",324625,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
17,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",316670,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
18,Pupila,ANAVITÓRIA,316550,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
19,Cobaia,"Lauana Prado",315842,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
20,Evoluiu,"MC Kevin o Chris",313535,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
21,"Contatinho - Ao Vivo","Leo Santana",308241,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
22,"Espaçosa Demais - Ao Vivo","Felipe Araújo",305288,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
23,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,299762,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
24,"Serenata - Ao Vivo","Marília Mendonça",284422,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
25,"Uma nora pra cada dia","MC Kevinho",282943,https://open.spotify.com/track/2bbFhnxYjeb9jYEX2MDKLQ
26,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",276714,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
27,"Bebi Liguei - Ao Vivo","Marília Mendonça",271548,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
28,"choque térmico - ao vivo","Luan Santana",265497,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
29,"Old Town Road - Remix","Lil Nas X",264616,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
30,"Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019","George Henrique & Rodrigo",262419,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj
31,"Péssimo Negócio (Ao Vivo)",Dilsinho,255311,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
32,"Algo Mais (Amante) - Ao Vivo","Xand Avião",253524,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
33,"Sei Lá",Projota,251129,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
