,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Giant (with Rag'n'Bone Man)","Calvin Harris",38912,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
2,"7 rings","Ariana Grande",38892,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,Shallow,"Lady Gaga",38480,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"Sweet but Psycho","Ava Max",35109,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
5,"Don't Call Me Up",Mabel,34724,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
6,Sucker,"Jonas Brothers",32197,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
7,"Con Calma","Daddy Yankee",31785,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
8,"High Hopes","Panic! At The Disco",31295,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
9,"Someone You Loved","Lewis Capaldi",31209,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
10,"Let Me Down Slowly","Alec Benjamin",31197,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
11,Wow.,"Post Malone",30420,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
12,"Maman ne le sait pas (feat. Niska)",Ninho,30374,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
13,"bury a friend","Billie Eilish",28260,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
14,"Goutte d'eau",Ninho,27522,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
15,"La vie qu'on mène",Ninho,26668,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
16,"break up with your girlfriend, i'm bored","Ariana Grande",26647,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
17,"Dancing With A Stranger (with Normani)","Sam Smith",25674,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
18,"Tout oublier",Angèle,24853,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
19,"Sans peine",Ninho,24647,https://open.spotify.com/track/4smLSyGtyNJLPb9J1Iuwsb
20,"La vivance (feat. Koba LaD)",Ninho,24509,https://open.spotify.com/track/4waeGjPW1ovLjhbScVibAH
21,"Paris c'est magique",Ninho,24435,https://open.spotify.com/track/5gNZjp6r2TfC3uh9iopWxt
22,"Be Alright","Dean Lewis",23328,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
23,Happier,Marshmello,22877,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
24,"Big Pac",Ninho,22031,https://open.spotify.com/track/5C6WBcv7ILoSpREAZsnArO
25,"Always Remember Us This Way","Lady Gaga",21672,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
26,"Without Me",Halsey,21606,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"Jeune Lossa",Ninho,21566,https://open.spotify.com/track/1AaJX4YEeklJyRYisD10JT
28,"Jusqu'à minuit (feat. JuL)",Ninho,21161,https://open.spotify.com/track/4DwppHaJ76CJ0GYOFwrQoJ
29,Putana,Ninho,20909,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
30,"Bad Liar","Imagine Dragons",20677,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
31,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",20676,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
32,Tokarev,Ninho,20381,https://open.spotify.com/track/1WqP758rbjGxxZQm28PBme
33,"Speechless (feat. Erika Sirola)","Robin Schulz",20256,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
34,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",19670,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
35,"Say My Name","David Guetta",19592,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
36,"Who Do You Love","The Chainsmokers",19231,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
37,L'ancien,Ninho,18971,https://open.spotify.com/track/5foznJ5MF2UvnrOE2pN6oN
38,"Jamais (feat. Dadju)",Ninho,18748,https://open.spotify.com/track/6nIr35G9lVYMcuedV4NY2t
39,NI,Ninho,18349,https://open.spotify.com/track/5ZCDAxmup54iZZDkMk0xNV
40,Leef,"André Hazes Jr.",18091,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd
41,"Au DD",PNL,18060,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV
42,"In My Mind",Dynoro,18035,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
43,Khapta,"Heuss L'enfoiré",18034,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
44,Youngblood,"5 Seconds of Summer",17091,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
45,"À Kinshasa (feat. Fally Ipupa)",Ninho,16881,https://open.spotify.com/track/7bLy8fxBMroDuV0zxwGSn6
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",16850,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
47,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",16769,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
48,"Power Over Me","Dermot Kennedy",16605,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
49,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",16603,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
50,"wish you were gay","Billie Eilish",16350,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
