,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",56404,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Kein Plan",Loredana,32632,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
3,Roller,"Apache 207",30969,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
4,Genick,Loredana,28753,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
5,Huracan,Samra,28200,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
6,Señorita,"Shawn Mendes",24384,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
7,Eiskalt,Loredana,21155,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
8,"bad guy","Billie Eilish",19722,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
9,Vendetta,"RAF Camora",19352,https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM
10,"UP IN SMOKE",RIN,18708,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
11,Circles,"Post Malone",18673,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
12,Barcelona,Gringo,18044,https://open.spotify.com/track/7GoQIEDTGyYLKgQv4XGkxO
13,"Beautiful People (feat. Khalid)","Ed Sheeran",17970,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
14,Tilidin,"Capital Bra",16760,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
15,Primetime,"Summer Cem",16231,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
16,"Goodbyes (Feat. Young Thug)","Post Malone",15559,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
17,Chaos,Mathea,15154,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
18,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",15036,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
19,"Augen Husky",Olexesh,14860,https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d
20,"Someone You Loved","Lewis Capaldi",14788,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,Saint-Tropez,"Post Malone",14655,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
22,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",14511,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
23,"Wieder Lila",Samra,14502,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
24,"Fendi Drip",Luciano,14315,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
25,"Nummer 1","Capital Bra",14073,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
26,"Jetzt rufst du an",Loredana,14006,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas
27,"Piece Of Your Heart",MEDUZA,13614,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
28,"I Don't Care (with Justin Bieber)","Ed Sheeran",13053,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
29,"Zeit steht",Trettmann,12725,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU
30,"Diamonds (feat. Capital Bra)","Summer Cem",12303,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
31,"Rescue Me",OneRepublic,11911,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
32,"Takeaway (feat. Lennon Stella)","The Chainsmokers",11878,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
33,Lalala,Y2K,11830,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
34,"Higher Love",Kygo,11766,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
35,Narcotic,Younotus,11598,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
36,Nummer,Ufo361,11546,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
37,Intro-Résumé,"Miami Yacine",11417,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
38,Vincent,"Sarah Connor",11139,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
39,Neptun,"KC Rebell",10957,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
40,"Hollywood's Bleeding","Post Malone",10732,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
41,"Vermissen (feat. Henning May)",Juju,10404,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
42,"500 PS","Bonez MC",10324,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
43,Ransom,"Lil Tecca",10315,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
44,"Old Town Road - Remix","Lil Nas X",10244,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
45,gENAuSo,Dardan,9930,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
46,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",9687,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
47,Instagram,"Dimitri Vegas & Like Mike",9560,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
48,"Zove Vienna","Jala Brat",9209,https://open.spotify.com/track/0ggCqXnLqUncpLFHOBXIjM
49,"Run Run Run",Capo,9194,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
50,HANA,Loredana,8909,https://open.spotify.com/track/0klloeA8do6cvPgsHgZ1WW
51,Mary,Bausa,8420,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
52,"fuck, i'm lonely",Lauv,8370,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
53,Better,Lena,8313,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn
54,"Junior Neymar","EREN CAN",8275,https://open.spotify.com/track/2y2Y9NYYK9pSqbTIaSxu1X
55,Yeah,Luciano,8107,https://open.spotify.com/track/0qpJmNY2DvYNj2MeqTHcYY
56,Labyrinth,Loredana,8027,https://open.spotify.com/track/1geogqfmpCymIWX5fD5iBt
57,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7948,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
58,"Enemies (feat. DaBaby)","Post Malone",7913,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
