,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Corazón,Maluma,104979,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
2,"Échame La Culpa","Luis Fonsi",91577,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,Sensualidad,"Bad Bunny",85641,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
4,Criminal,"Natti Natasha",83274,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
5,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",78735,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
6,"Se Preparó",Ozuna,67285,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
7,"Báilame - Remix",Nacho,60761,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
8,"Robarte un Beso","Carlos Vives",60001,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
9,Mayores,"Becky G",58644,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
10,"Suena El Dembow","Joey Montana",56319,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
11,"Me Rehúso","Danny Ocean",56063,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
12,"Que Va","Alex Sensation",55854,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
13,Downtown,Anitta,55834,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
14,"Perro Fiel (feat. Nicky Jam)",Shakira,55569,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
15,Vuelve,"Daddy Yankee",47363,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
16,"Escápate Conmigo (feat. Ozuna)",Wisin,47324,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
17,"Bella y Sensual","Romeo Santos",43616,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
