,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"One Kiss (with Dua Lipa)","Calvin Harris",474550,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
2,"Solo (feat. Demi Lovato)","Clean Bandit",444320,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
3,Shotgun,"George Ezra",434512,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
4,2002,Anne-Marie,413848,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
5,SAD!,XXXTENTACION,384673,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"Better Now","Post Malone",380112,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
7,"Nice For What",Drake,378835,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
8,"I'll Be There","Jess Glynne",325617,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
9,"no tears left to cry","Ariana Grande",320526,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
10,"I Like It","Cardi B",318984,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"If You're Over Me","Years & Years",288809,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
12,"Lucid Dreams","Juice WRLD",282748,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
13,"Answerphone (feat. Yxng Bane)","Banx & Ranx",270888,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
14,Moonlight,XXXTENTACION,269615,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
15,Youngblood,"5 Seconds of Summer",267320,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,"Jocelyn Flores",XXXTENTACION,263421,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
17,Flames,"David Guetta",259543,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
18,German,EO,253602,https://open.spotify.com/track/7cwLbWHs42c8JmrW9BJZos
