,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mother Fuck",Jul,337231,https://open.spotify.com/track/6PqRRt5BCxO6tay5Nry0dj
2,"Bande organisée","13 Organisé",313929,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
3,Fever,"Dua Lipa",273571,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,"9 1 1 3 (feat. SCH)",Zola,213532,https://open.spotify.com/track/0lit1XQsSQe7LKnzL6VMaF
5,Perdu,"Djadja & Dinaz",211636,https://open.spotify.com/track/4Q7FNGrWglfCRDeSGifLiz
6,"Joli bébé",Naza,208538,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
7,POMPEII,JSX,206710,https://open.spotify.com/track/3KW4lmROWaAg0sQlBHRzW7
8,"Coffre plein","Koba LaD",202800,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
9,"Dieu merci",Dadju,182588,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
10,"Cœur noir",Eva,180466,https://open.spotify.com/track/2SYYB9pwxbYJducVc2xGWD
11,"Plus Jamais (feat. Stormzy)","Aya Nakamura",176082,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
12,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",170901,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
13,"Mood (feat. iann dior)",24kGoldn,169643,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
14,Cabeza,OBOY,165078,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
15,"Tout en Gucci",Ninho,151850,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
16,Slide,Bosh,145989,https://open.spotify.com/track/0jUBH6aktBM2KCNnEZfBWJ
17,"À la fête",UZI,144749,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
18,"Pilote (feat. Hamza)",PLK,144627,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
19,"Moins un",Dinos,139111,https://open.spotify.com/track/7xISE22N518t5HLsibFvEC
20,DÁKITI,"Bad Bunny",138639,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
21,"JUSQU'ICI TOUT VA BIEN",GIMS,133436,https://open.spotify.com/track/5Re3VKVOVnEhUi2TF56dMz
22,"Macaroni (feat. Ninho)",Leto,128942,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
23,"Millions d'euros",Landy,124004,https://open.spotify.com/track/6OYRUnXFnD7nbtLQvRidh7
24,"What You Know Bout Love","Pop Smoke",119928,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
25,"Tir du Brazil",Carbozo,119517,https://open.spotify.com/track/7JEfZ2u86r7ihWYU9wJIHo
26,"La meilleure",Hatik,116982,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
27,"Amour toxic",Dadju,116953,https://open.spotify.com/track/70APCdHsWV5BEsacwjzXmd
28,"Blinding Lights","The Weeknd",115734,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,Angela,Hatik,112603,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
